index,RECSYEAR,COUNTRY,DOEID,REGIONC,REGIONNAME,DIVISION,DIVISIONNAME,TYPEHUQ,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,DOOR1SUM,WINDOWS,ADQINSUL,DRAFTY,UGASHERE,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,ICE,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,TOASTER,COFFEE,DWASHUSE,WASHLOAD,WASHTEMP,RNSETEMP,DRYRUSE,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,EQUIPAUX,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,ELECAUX,UGASAUX,LPGAUX,FOKRAUX,WOODAUX,OTHERAUX,ATTCHEAT,GARGHEAT,COOLTYPE,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,LPGPAY,FOPAY,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,ATHOME,MONEYPY,ELWATER,LPOTHER,TOTCSQFT,TOTHSQFT,TOTUSQFT,NWEIGHT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTULP,BTULPSPH,BTULPWTH,BTULPOTH,BTUNG,BTUNGSPH,BTUNGWTH,BTUNGOTH,BTUFO,BTUFOSPH,BTUFOWTH,BTUFOOTH,DOLLARNG,DOLNGSPH,DOLNGWTH,DOLNGOTH,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLARLP,DOLLPSPH,DOLLPWTH,DOLLPOTH,DOLLARFO,DOLFOSPH,DOLFOWTH,DOLFOOTH,GALLONFO,TOTALBTU,TOTALDOLLAR,WOODAMT,PERIODFO,PERIODLP,PERIODEL,PERIODNG,KOWNRENT,SWIMPOOL,POOL,RECBATH,FUELTUB,NUMFRIG,UPRTFRZR,STOVEN,STOVE,OVEN,MICRO,DISHWASH,CWASHER,DRYER,DRYRFUEL,DNTHEAT,THERMAIN,AIRCOND,CENACHP,USEEL,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,USELP,LPWARM,LPWATER,LPCOOK,USEFO,FOWARM,FOWATER,USEWOOD,WOODLOGS,WDPELLET,WDOTHER,WDWARM,WDWATER,USESOLAR,SOLWATER,SOLOTHER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
5534,2009,United States,930,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,4,7,3.0,2,0,2,6,1,30,2,3,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,2,0,0,13.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0,1.0,3.0,3.0,0.0,0,2.0,1.0,1.0,1,26,2,2,4,1,9,0,0,0,1424,0,7564.85,381,6841,0.0,822.0,17865.0,0.0,0.0,0.0,2599.89,15265.11,0.0,0.0,0.0,0.0,84255.0,51364.94,16997.83,15892.23,0.0,0.0,0.0,0.0,1230.0,749.85,248.14,232.0,899.0,0.0,0.0,0.0,130.83,768.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102120.0,2129.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,0,0,5.0,1.0,0.0,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,11,1,2
4421,2001,United States,5594,1,Northeast,2,Middle Atlantic,2,0.0,10.0,1.0,3,3,3.0,3,0,5,11,1,4,1,4,1,1.0,4.0,2.0,1.0,1.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,3.0,9.0,2,1,1,13.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,68.0,66.0,66.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,1.0,1.0,1.0,0.0,3.0,9.0,0,1.0,1.0,3.0,1.0,0,1.0,9.0,9.0,2,39,1,1,4,1,8,0,0,1150,1150,250,27593.0,571,6243,0.0,722.0,34909.0,0.0,4066.0,0.0,5828.0,25015.0,0.0,0.0,0.0,0.0,74270.0,48327.0,17265.0,8678.0,0.0,0.0,0.0,0.0,827.0,538.0,192.0,97.0,1751.0,0.0,204.0,0.0,292.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109179.0,2578.0,0.0, , ,5,5,1,0.0,9.0,0,5.0,1,9.0,1,0,0,0,0,1,1,1.0,9.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,5,0,2
17049,2015,United States,11121,1,Northeast,2,Middle Atlantic,3,1.0,20.0,0.0,1,4,4.0,1,1,4,8,0,41,2,3,1,1.0,3.0,1.0,41.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,1.0,10.0,2,1,1,2.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,72.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,2,1.0,3.0,3.0,1.0,0,1.0,1.0,1.0,1,74,0,1,2,5,2,0,0,387,1033,516,25618.6338,1470,4672,0.0,138.94299999999998,21310.073,0.0,6022.835,0.0,2143.594,16193.544000000002,0.0,0.0,0.0,0.0,14347.561000000003,5546.285,3168.09,5633.185,0.0,0.0,0.0,0.0,431.72,166.89,95.33,169.51,1692.42,0.0,478.33,0.0,170.24,1286.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35657.634,2124.140000000001,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,6,2
3234,2001,United States,4357,1,Northeast,1,New England,4,1.0,20.0,9.0,1,1,1.0,1,0,3,5,0,4,3,2,1,1.0,3.0,2.0,4.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,5.0,3.0,4,1,0,13.0,9.0,9.0,9.0,9.0,2.0,3.0,5.0,0.0,65.0,55.0,60.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.0,9.0,9.0,4.0,9.0,0.0,3.0,9.0,0,3.0,3.0,6.0,0.0,0,9.0,9.0,1.0,1,38,1,1,1,0,6,0,0,0,1140,0,13940.0,777,5312,0.0,0.0,13224.0,1824.0,0.0,0.0,5361.0,6039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75696.0,64472.0,11224.0,0.0,0.0,0.0,0.0,0.0,503.0,69.0,0.0,0.0,204.0,230.0,0.0,0.0,0.0,0.0,686.0,584.0,102.0,0.0,546.0,88920.0,1189.0,0.0,5, ,5, ,2,9.0,9.0,0,5.0,1,9.0,1,0,0,1,0,0,0,5.0,9.0,1.0,0,9.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,9.0,9.0,0.0,0,0,0,0,0,4,0,2
16089,2015,United States,10132,1,Northeast,1,New England,4,1.0,10.0,1.0,1,6,3.0,2,0,4,7,0,30,1,3,0,1.0,3.0,22.0,42.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,5.0,7.0,1,1,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,62.0,58.0,62.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,2,5.0,42.0,1.0,1.0,1,1.0,1.0,1.0,2,50,1,1,2,3,4,1,0,188,1317,0,24602.95742,524,7220,0.0,0.0,42198.0,2631.061,716.3489999999998,10555.817,2821.396,28584.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37158.241,37158.241,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,137.1,37.33,550.06,147.02,1489.49,0.0,0.0,0.0,0.0,693.29,693.29,0.0,0.0,270.335,79356.24100000001,2892.29,0.5,5.0,5.0,5,1.0,1,0.0,0.0,0,5.0,2,2.0,2,0,0,2,1,1,1,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,5,3,0
74,2001,United States,1079,1,Northeast,2,Middle Atlantic,2,0.0,20.0,0.0,6,9,3.0,1,0,4,8,1,4,3,3,1,1.0,4.0,2.0,3.0,0.0,9.0,9.0,4.0,2.0,4.0,3.0,1.0,1.0,9.0,1,0,1,13.0,3.0,2.0,3.0,1.0,5.0,5.0,3.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,9.0,4.0,9.0,0.0,3.0,9.0,3,5.0,3.0,3.0,0.0,0,9.0,9.0,9.0,1,36,1,2,6,0,8,1,0,0,1474,1106,17405.0,653,6217,0.0,0.0,49624.0,21995.0,0.0,8870.0,1990.0,22172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,771.0,0.0,311.0,70.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49624.0,1739.0,0.0, , ,1, ,1,0.0,9.0,0,5.0,1,2.0,1,0,0,0,0,1,1,5.0,9.0,1.0,0,9.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,10,0,2
17875,2015,United States,11978,1,Northeast,2,Middle Atlantic,2,1.0,10.0,1.0,5,7,2.0,2,0,3,5,1,41,2,3,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,2.0,12.0,2,0,1,0.0,5.0,2.0,3.0,5.0,3.0,1.0,41.0,1.0,70.0,67.0,66.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2,1.0,42.0,2.0,1.0,0,1.0,1.0,1.0,1,80,0,1,2,5,2,0,0,1409,1409,250,28331.18469,1349,4757,0.0,729.2339999999998,19422.303,0.0,4830.777,0.0,2117.483,14880.066,0.0,0.0,0.0,0.0,78479.713,58000.265,18165.927,2313.521,0.0,0.0,0.0,0.0,773.7,571.8,179.09,22.81,796.39,0.0,198.08,0.0,86.82,610.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97902.016,1570.09,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,2,1
1711,2001,United States,2774,1,Northeast,1,New England,4,1.0,31.0,9.0,1,9,2.0,1,0,2,5,0,4,2,1,1,1.0,4.0,2.0,2.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,0.0,5.0,2.0,3,0,0,13.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,1.0,2.0,2.0,2,1.0,3.0,2.0,0.0,0,1.0,9.0,9.0,2,69,0,1,1,1,8,0,0,704,1408,1409,12647.0,781,5791,0.0,1127.0,23127.0,0.0,2001.0,0.0,6308.0,14818.0,0.0,0.0,0.0,0.0,115925.0,91947.0,15515.0,8463.0,0.0,0.0,0.0,0.0,1441.0,1143.0,193.0,105.0,753.0,0.0,65.0,0.0,205.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139052.0,2194.0,0.0, , ,1,5,1,9.0,9.0,0,5.0,1,9.0,1,0,0,1,0,1,1,1.0,9.0,1.0,1,9.0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,3,3,1
7750,2009,United States,3311,1,Northeast,1,New England,5,0.0,10.0,1.0,1,6,2.0,1,0,1,3,0,30,2,4,0,1.0,3.0,22.0,5.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,4,0,1,13.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,0.0,60.0,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,0,5.0,5.0,1.0,0.0,0,1.0,1.0,1.0,1,54,1,1,1,0,7,1,0,313,939,0,5795.56,579,5700,0.0,0.0,24317.0,10347.33,1045.65,5449.54,2617.47,4857.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,546.79,55.26,287.97,138.32,256.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24317.0,1285.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,0,0,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,3,2
14884,2009,United States,10919,1,Northeast,1,New England,3,1.0,20.0,0.0,2,8,3.0,1,0,3,6,0,41,3,1,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,4,1,0,13.0,3.0,3.0,3.0,1.0,2.0,1.0,41.0,0.0,70.0,65.0,65.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,1,1.0,3.0,3.0,0.0,0,1.0,1.0,1.0,1,49,1,2,3,0,19,0,1,465,1394,1394,5027.03,654,5662,0.0,947.0,27347.0,1928.18,943.29,0.0,3205.66,21269.88,0.0,0.0,0.0,0.0,97068.0,60474.3,29135.0,7458.7,0.0,0.0,0.0,0.0,1413.0,880.31,424.11,108.58,1632.0,115.07,56.29,0.0,191.31,1269.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124415.0,3045.0,1.0,1.0,5.0,5,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,1,1
7456,2009,United States,2992,1,Northeast,1,New England,4,0.0,10.0,1.0,4,8,2.0,1,0,2,4,0,41,2,4,0,1.0,3.0,22.0,42.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,3,0,1,13.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,0.0,60.0,63.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,0,5.0,41.0,2.0,0.0,0,1.0,1.0,1.0,2,51,1,1,2,0,14,1,1,472,945,0,6991.24,651,5576,0.0,0.0,33980.0,9403.63,1374.3,6611.42,3212.78,13377.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,547.39,80.0,384.86,187.02,778.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33980.0,1978.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,1.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,10,2,2
3545,2001,United States,4683,1,Northeast,2,Middle Atlantic,4,1.0,10.0,9.0,3,1,3.0,1,0,2,6,0,4,2,3,1,1.0,2.0,2.0,3.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,3.0,2.0,5,0,0,13.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,75.0,65.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,9.0,4.0,9.0,0.0,3.0,9.0,1,1.0,3.0,2.0,1.0,0,1.0,9.0,9.0,1,36,1,2,2,0,5,0,0,0,1426,1426,21480.0,638,5957,0.0,890.0,21131.0,0.0,0.0,0.0,3323.0,20224.0,0.0,0.0,0.0,0.0,91581.0,66920.0,18645.0,6016.0,0.0,0.0,0.0,0.0,1144.0,836.0,233.0,75.0,843.0,0.0,0.0,0.0,133.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112712.0,1987.0,0.0, , ,1,1,2,9.0,9.0,0,5.0,1,9.0,1,0,0,1,0,1,1,5.0,9.0,1.0,0,9.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,9,2,2
10807,2009,United States,6582,1,Northeast,2,Middle Atlantic,4,1.0,10.0,1.0,4,7,2.0,1,1,2,4,0,41,2,3,1,1.0,3.0,1.0,2.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,3,0,1,30.0,3.0,2.0,2.0,1.0,3.0,1.0,42.0,0.0,72.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,2,1.0,41.0,2.0,0.0,0,1.0,1.0,1.0,1,60,0,1,2,1,15,0,1,1080,1080,270,9121.98,361,7479,0.0,360.0,45475.0,0.0,1509.33,0.0,4882.22,39083.45,0.0,0.0,0.0,0.0,36900.0,25266.1,11633.9,0.0,0.0,0.0,0.0,0.0,566.0,387.55,178.45,0.0,1866.0,0.0,61.93,0.0,200.34,1603.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82375.0,2432.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,0.0,1,0.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,4,2
8470,2009,United States,4075,1,Northeast,2,Middle Atlantic,2,1.0,10.0,1.0,7,7,3.0,2,0,2,6,1,41,1,4,0,1.0,3.0,21.0,2.0,1.0,3.0,22.0,3.0,1.0,1.0,41.0,2.0,5.0,3.0,3,0,1,12.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,67.0,67.0,67.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3,2.0,3.0,2.0,1.0,1,1.0,1.0,1.0,2,59,1,1,5,1,14,0,1,1404,1404,1964,21693.37,953,4947,888.0,0.0,35638.0,1435.48,1416.97,0.0,3087.19,29698.36,81107.0,47693.0,20323.0,13091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,51.52,50.85,0.0,110.8,1065.83,2010.0,1182.0,504.0,324.0,0.0,0.0,0.0,0.0,0.0,116745.0,3289.0,1.0,1.0,5.0,1,1.0,1,1.0,0.0,0,5.0,1,1.0,1,0,0,1,1,1,1,2.0,1.0,1.0,1,0.0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0.0,1.0,0.0,1,0,0,0,0,11,3,1
17130,2015,United States,11208,1,Northeast,2,Middle Atlantic,2,1.0,10.0,0.0,1,7,2.0,1,0,2,4,0,30,3,2,1,1.0,3.0,22.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,3,1,0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,0.0,70.0,70.0,70.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,1.0,41.0,1.0,0,5.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,33,0,1,4,5,3,1,0,256,1024,0,16570.799730000002,925,5505,0.0,752.125,22461.892000000003,980.301,1265.371,7476.856,3536.465,14164.875,0.0,0.0,0.0,0.0,73820.898,70255.997,0.0,3564.901,0.0,0.0,0.0,0.0,920.59,876.13,0.0,44.45,874.03,38.15,49.24,290.94,137.61,551.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96282.79,1794.62,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,0,1,1,1.0,1.0,1.0,1,0.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,12,8,2
16035,2015,United States,10075,1,Northeast,1,New England,2,1.0,10.0,0.0,5,5,3.0,1,0,3,6,0,41,3,2,0,1.0,3.0,1.0,3.0,1.0,3.0,22.0,3.0,1.0,2.0,41.0,5.0,1.0,7.0,3,1,1,1.0,7.0,3.0,3.0,7.0,3.0,3.0,3.0,0.0,68.0,60.0,60.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,2.0,3.0,1.0,2.0,42.0,1.0,3,5.0,2.0,1.0,0.0,1,1.0,1.0,1.0,2,71,2,1,4,3,2,1,0,417,1250,0,11531.35701,427,7652,0.0,0.0,43932.809,0.0,737.805,26224.567000000006,1077.652,18268.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69254.103,69254.103,0.0,0.0,0.0,0.0,0.0,0.0,1791.6,0.0,30.09,1069.45,43.95,745.01,0.0,0.0,0.0,0.0,1401.6,1401.6,0.0,0.0,512.993,113186.912,3193.2,2.0,2.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,1,0,0,0,0,4,3,1
14449,2009,United States,10458,1,Northeast,1,New England,2,1.0,10.0,0.0,5,5,2.0,1,0,2,4,0,41,1,3,0,1.0,3.0,21.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,4,0,1,13.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,67.0,50.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,2,3.0,5.0,2.0,0.0,0,1.0,1.0,1.0,2,45,1,1,3,0,8,0,0,252,1008,1008,11617.03,367,6778,0.0,0.0,21567.0,0.0,150.91,0.0,2032.11,19383.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54227.0,42494.32,11732.99,0.0,0.0,0.0,0.0,0.0,966.0,0.0,6.76,0.0,91.02,868.22,0.0,0.0,0.0,0.0,843.0,660.31,182.53,0.0,391.0,75794.0,1809.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,8,2,0
1521,2001,United States,2577,1,Northeast,2,Middle Atlantic,3,1.0,31.0,0.0,6,9,1.0,1,0,2,4,0,2,1,4,1,1.0,3.0,2.0,3.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,2.0,4.0,2,1,1,13.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,72.0,72.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,1.0,4.0,1.0,0,1.0,5.0,5.0,0.0,0,1.0,9.0,9.0,1,62,0,3,3,1,8,0,0,727,955,136,19616.0,1251,4242,0.0,831.0,9194.0,0.0,1076.0,0.0,1901.0,6217.0,0.0,0.0,0.0,0.0,85511.0,49054.0,24950.0,11507.0,0.0,0.0,0.0,0.0,1043.0,598.0,304.0,141.0,502.0,0.0,59.0,0.0,104.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94705.0,1545.0,0.0, , ,5,5,1,0.0,9.0,0,5.0,1,9.0,1,0,0,1,0,1,1,1.0,9.0,1.0,1,9.0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,10,2,3
1998,2001,United States,3074,1,Northeast,2,Middle Atlantic,5,9.0,10.0,9.0,2,9,1.0,1,0,1,3,0,2,1,4,1,1.0,2.0,2.0,3.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,5.0,4.0,4,1,0,13.0,9.0,9.0,9.0,9.0,2.0,1.0,5.0,9.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,3.0,4.0,1.0,1,1.0,3.0,6.0,0.0,0,2.0,9.0,9.0,1,60,1,2,2,0,6,0,0,567,1133,0,16347.0,1029,4575,0.0,483.0,9717.0,0.0,859.0,0.0,2261.0,6597.0,0.0,0.0,0.0,0.0,49733.0,35099.0,14634.0,0.0,0.0,0.0,0.0,0.0,486.0,343.0,143.0,0.0,541.0,0.0,48.0,0.0,126.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59450.0,1027.0,0.0, , ,5,5,2,9.0,9.0,0,5.0,1,9.0,1,0,0,1,0,0,0,5.0,9.0,0.0,1,9.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,5,0,1
15775,2009,United States,11876,1,Northeast,1,New England,2,1.0,10.0,0.0,2,8,1.0,1,0,3,4,0,41,1,4,0,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,6.0,2.0,3,0,0,13.0,2.0,2.0,3.0,1.0,3.0,3.0,42.0,0.0,60.0,54.0,54.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1,3.0,42.0,2.0,0.0,0,1.0,1.0,1.0,2,46,1,1,1,0,13,0,1,0,1008,0,7854.16,144,9481,0.0,0.0,3579.0,0.0,0.0,0.0,518.55,3060.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55337.0,50216.15,5121.17,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,25.65,151.36,0.0,0.0,0.0,0.0,996.0,903.74,91.77,0.0,399.0,58916.0,1173.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,4,2,2
