,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
1465,2,3,1,20,0,1,9,3,1,0,3,7,4,1,4,99,5,2,2,2,3,4,1,5,5,1,5,2,3,99,2,3,8,7,2,9,70,68,68,0,99,9,2,3,1,1,5,2,2,0,-9,9,1,57,2,1,3,8,1196,1365,1027,590,7927,0.0,0.0,52684.0,0.0,2452.0,12224.0,8219.0,39991.0,0.0,1144.0,0.0,53.0,265.0,179.0,869.0,62886.0,1300.0,0,2,0,5,2,2
1466,2,3,9,99,9,1,2,0,1,0,1,2,3,1,4,99,3,2,3,9,9,99,0,9,99,1,3,2,2,99,9,9,2,1,5,9,67,67,67,0,99,9,0,99,9,0,1,0,0,0,-9,2,1,19,2,1,2,2,0,504,0,1048,4824,0.0,336.0,10954.0,0.0,0.0,0.0,3696.0,7258.0,0.0,186.0,0.0,0.0,0.0,63.0,123.0,45549.0,0.0,0,1,0,2,3,2
1467,2,3,1,10,9,1,9,2,1,0,3,6,3,3,1,99,3,2,4,9,9,99,0,9,99,1,2,9,3,99,9,9,3,1,96,1,75,70,70,0,99,9,0,99,9,1,1,96,2,0,-9,1,1,33,1,1,1,7,0,455,683,537,6019,0.0,1006.0,8917.0,0.0,0.0,0.0,3354.0,5563.0,0.0,372.0,0.0,0.0,0.0,140.0,232.0,112435.0,0.0,0,1,0,3,0,1
1468,2,4,1,20,0,1,9,4,1,1,4,10,6,1,3,99,4,2,1,9,9,99,0,9,99,1,2,4,3,13,4,2,2,1,3,0,73,68,66,0,99,9,0,99,9,4,5,4,3,0,-9,1,1,48,1,1,6,8,0,4047,0,711,6727,0.0,2239.0,57349.0,0.0,0.0,20574.0,4920.0,40634.0,0.0,1302.0,0.0,0.0,467.0,112.0,922.0,296521.0,0.0,0,1,0,6,3,3
1469,2,4,1,10,1,4,9,3,1,1,2,7,3,2,3,99,3,2,4,9,9,99,1,3,2,1,5,9,1,99,4,3,3,1,5,1,70,68,64,0,4,1,0,99,9,1,1,3,1,0,-9,1,1,50,2,1,2,8,1832,1832,250,711,6727,0.0,804.0,32649.0,0.0,3444.0,0.0,4433.0,34332.0,0.0,833.0,0.0,88.0,0.0,113.0,876.0,124941.0,0.0,0,1,0,8,2,3
1470,2,4,1,10,1,4,9,4,1,1,3,9,2,1,4,99,3,2,2,9,9,99,1,2,4,1,3,2,4,30,5,3,3,1,1,1,68,68,65,0,3,3,0,99,9,1,1,1,3,0,-9,1,1,51,1,1,4,8,2152,2152,250,711,6727,0.0,1050.0,46359.0,0.0,9184.0,0.0,3118.0,43294.0,0.0,1163.0,0.0,231.0,0.0,78.0,1086.0,163641.0,0.0,0,1,0,15,2,3
1471,2,4,1,10,0,2,9,2,1,0,4,7,4,2,3,99,3,2,4,9,9,99,1,3,5,1,3,9,3,99,3,3,3,3,5,0,68,68,68,0,99,9,2,4,1,2,3,5,1,0,-9,9,2,75,0,1,3,4,1344,1344,0,711,6727,0.0,0.0,19725.0,0.0,1730.0,0.0,2698.0,20139.0,90149.0,540.0,0.0,47.0,0.0,74.0,552.0,114716.0,100.0,0,1,0,3,0,0
1472,3,6,1,10,0,3,9,3,1,0,3,7,4,3,4,99,3,2,1,9,9,99,0,9,99,1,2,4,4,99,4,1,7,4,4,0,75,75,75,1,99,9,1,1,1,1,5,4,2,0,-9,9,1,66,0,1,1,2,933,700,2100,1074,3851,0.0,0.0,38189.0,4140.0,1568.0,8403.0,4059.0,27277.0,0.0,747.0,81.0,31.0,164.0,79.0,534.0,67649.0,0.0,0,1,0,3,0,2
1473,3,7,0,10,0,3,9,3,1,0,2,6,3,2,4,99,4,2,3,9,9,99,0,9,99,1,4,4,3,99,2,1,7,1,1,9,70,60,70,0,99,9,3,2,2,5,1,3,2,1,-9,1,2,50,0,7,2,4,476,476,318,2995,1542,0.0,1001.0,31020.0,0.0,5490.0,0.0,7911.0,20394.0,0.0,645.0,0.0,114.0,0.0,165.0,424.0,136780.0,0.0,0,1,0,6,2,2
1474,4,9,0,40,1,8,2,4,3,0,4,11,4,2,4,99,4,2,1,9,9,99,0,9,99,1,1,9,2,11,2,2,3,1,4,0,68,65,65,0,4,1,0,99,9,2,1,4,3,0,-9,1,1,27,1,41,8,9,2760,1380,1780,1522,2427,0.0,748.0,32980.0,0.0,7612.0,0.0,3122.0,24453.0,0.0,1457.0,0.0,336.0,0.0,138.0,1080.0,112156.0,0.0,0,1,0,7,3,3
1475,4,9,9,99,9,7,2,1,1,0,2,4,1,2,3,99,2,2,96,9,9,99,0,9,99,1,5,9,4,13,9,9,3,5,4,1,72,65,65,0,4,2,0,99,9,0,1,4,2,0,-9,9,2,21,2,1,2,6,799,799,0,1522,2427,0.0,121.0,11919.0,2014.0,3037.0,0.0,1933.0,5750.0,0.0,426.0,72.0,109.0,0.0,69.0,205.0,25185.0,0.0,0,1,0,5,0,3
1476,4,9,1,10,0,1,9,1,1,0,3,5,4,3,1,99,1,2,1,9,9,99,0,9,99,1,5,9,1,99,3,2,6,1,5,9,72,60,60,0,99,9,2,2,1,2,1,5,2,1,-9,1,1,46,2,7,3,5,392,392,1175,1522,2427,0.0,550.0,16514.0,0.0,964.0,0.0,1552.0,16825.0,0.0,455.0,0.0,26.0,0.0,43.0,464.0,75936.0,0.0,0,1,0,6,3,1
1477,1,2,1,20,1,3,9,3,1,0,3,7,4,1,4,99,3,2,3,2,2,4,1,3,5,1,2,4,1,30,3,3,3,1,5,0,70,70,70,0,99,9,0,99,9,0,1,2,2,0,-9,1,1,47,0,1,2,8,0,3479,250,589,5573,0.0,1242.0,30261.0,0.0,0.0,0.0,6100.0,31302.0,0.0,607.0,0.0,0.0,0.0,122.0,629.0,165204.0,0.0,0,2,0,10,5,3
1478,1,2,9,99,0,5,9,3,1,0,4,8,4,2,3,99,3,2,3,9,9,99,0,9,99,1,5,4,2,99,9,9,3,4,1,0,63,63,63,1,99,9,2,2,1,0,5,1,2,0,-9,9,2,50,0,1,2,4,669,1560,0,589,5573,0.0,0.0,19783.0,1324.0,1341.0,6458.0,2784.0,7876.0,0.0,641.0,43.0,44.0,209.0,90.0,255.0,37333.0,75.0,0,1,0,4,0,1
1479,1,2,9,99,0,7,9,3,2,0,2,7,4,3,2,99,3,2,2,9,9,99,1,4,3,1,5,4,3,99,9,9,3,2,4,0,68,68,68,0,99,9,1,3,3,4,5,3,2,1,-9,9,2,52,1,1,3,9,236,1182,0,589,5573,1226.0,0.0,27709.0,0.0,2016.0,7933.0,2173.0,17469.0,0.0,560.0,0.0,41.0,160.0,44.0,353.0,141562.0,0.0,0,1,0,5,2,2
1480,1,2,9,99,0,7,9,3,2,0,2,7,4,1,4,99,4,2,2,9,9,99,1,2,5,1,5,4,4,12,3,3,3,2,4,0,70,70,60,0,99,9,0,99,9,4,5,1,2,0,-9,9,2,69,0,1,2,6,0,1404,0,589,5573,514.0,0.0,20694.0,0.0,0.0,3926.0,2482.0,21303.0,0.0,433.0,0.0,0.0,82.0,52.0,445.0,74655.0,0.0,0,1,0,1,0,2
1481,1,2,1,10,0,1,9,2,1,0,2,5,3,2,4,99,3,2,4,3,2,4,0,9,99,1,2,4,3,13,3,2,3,1,2,0,68,68,65,0,3,1,0,99,9,1,1,1,2,1,-9,1,1,90,0,1,2,6,490,490,0,515,5831,0.0,850.0,52620.0,0.0,3170.0,0.0,15221.0,46453.0,0.0,1009.0,0.0,61.0,0.0,292.0,890.0,152309.0,0.0,0,2,0,4,0,2
1482,1,2,1,20,0,1,9,3,1,1,3,8,4,2,4,99,3,2,2,9,9,99,1,3,5,1,3,4,2,13,2,2,3,3,2,0,68,68,66,0,99,9,1,2,1,1,5,4,2,0,-9,9,2,64,1,1,2,6,375,2000,250,515,5831,0.0,0.0,44100.0,0.0,1236.0,10909.0,3581.0,38905.0,58389.0,1317.0,0.0,37.0,326.0,107.0,1161.0,113020.0,0.0,0,1,0,2,1,1
1483,2,4,9,99,0,4,1,2,1,0,1,4,4,3,3,99,3,2,96,9,9,99,0,9,99,1,2,2,3,99,9,9,3,2,3,0,70,60,70,1,99,9,1,1,3,0,5,96,1,1,-9,9,2,26,0,1,2,2,470,313,157,1114,4873,400.0,0.0,27183.0,1127.0,4221.0,6179.0,3550.0,12106.0,0.0,678.0,28.0,105.0,154.0,89.0,302.0,63715.0,0.0,0,1,0,5,0,0
1484,3,6,9,99,9,7,9,3,1,1,2,7,3,2,4,99,3,2,1,9,9,99,0,9,99,1,3,4,4,99,9,9,3,5,4,0,70,70,65,0,3,3,0,99,9,0,5,3,1,0,-9,9,1,48,1,1,3,2,1114,1114,0,1269,4047,0.0,0.0,51557.0,17299.0,9458.0,10637.0,3364.0,10799.0,0.0,871.0,292.0,160.0,180.0,57.0,182.0,51557.0,0.0,0,1,0,4,0,0
1485,3,7,0,10,1,5,1,3,2,0,2,7,3,1,4,99,3,1,4,9,9,99,0,9,99,1,5,3,3,12,2,1,3,1,5,0,95,95,95,1,4,3,0,99,9,0,1,4,1,0,-9,1,2,54,1,1,1,5,1050,348,1652,2916,2022,0.0,260.0,27504.0,2857.0,10344.0,0.0,5374.0,12138.0,0.0,545.0,57.0,205.0,0.0,106.0,241.0,57467.0,0.0,0,1,0,3,0,3
1486,3,7,1,10,1,13,3,3,2,1,4,10,4,1,6,99,4,2,1,9,9,99,2,3,4,1,1,4,2,99,3,3,3,2,1,1,97,97,97,0,1,3,0,99,9,8,2,1,5,0,-9,9,2,36,1,1,8,9,5140,2570,2970,2916,2022,250.0,0.0,52576.0,0.0,19398.0,0.0,4720.0,37283.0,0.0,872.0,0.0,322.0,0.0,78.0,618.0,84234.0,0.0,0,1,1,0,0,1
1487,3,7,9,99,0,12,2,3,2,0,2,7,3,2,4,99,3,2,1,9,9,99,0,9,99,1,3,3,2,11,2,3,3,5,1,1,69,60,65,0,1,2,0,99,9,1,5,1,6,1,-9,9,2,53,1,1,3,5,1280,1280,0,2916,2022,0.0,0.0,64947.0,8492.0,15675.0,10440.0,4018.0,29179.0,0.0,1024.0,134.0,247.0,165.0,63.0,460.0,67804.0,0.0,1,1,0,9,3,0
1488,1,2,9,99,9,1,9,3,1,1,2,7,3,1,4,99,3,2,96,9,9,99,0,9,99,1,5,4,4,99,9,9,2,3,5,9,96,96,96,0,99,9,0,99,9,0,3,0,0,0,-9,9,1,63,0,7,2,3,0,1671,0,1216,4298,0.0,21.0,14818.0,0.0,0.0,0.0,4592.0,10226.0,38983.0,745.0,0.0,0.0,0.0,231.0,514.0,55962.0,0.0,0,1,0,5,0,0
1489,1,2,1,10,1,5,9,3,1,0,3,7,3,1,4,99,3,2,2,9,9,99,0,9,99,1,3,4,3,13,2,2,2,3,3,9,70,65,62,0,99,9,0,99,9,1,3,0,0,1,-9,9,2,51,1,7,3,8,0,1434,1685,1251,4242,0.0,0.0,20730.0,0.0,0.0,0.0,2243.0,21769.0,108750.0,859.0,0.0,0.0,0.0,93.0,902.0,132762.0,0.0,0,1,0,5,2,2
1490,1,2,1,10,0,3,3,1,1,0,4,6,3,3,4,99,3,2,2,9,9,99,0,9,99,1,3,4,3,99,9,9,2,3,1,9,65,65,65,0,99,9,0,99,9,2,3,0,0,0,-9,9,1,58,1,1,1,6,0,1009,932,1251,4242,0.0,0.0,6329.0,0.0,0.0,0.0,1618.0,4711.0,59498.0,312.0,0.0,0.0,0.0,80.0,232.0,65827.0,0.0,0,1,0,5,1,2
1491,1,2,1,20,0,5,3,3,1,0,3,7,4,1,6,99,3,2,2,9,9,99,0,9,99,1,3,4,3,99,3,2,5,5,96,0,97,97,97,0,99,9,0,99,9,3,5,0,0,1,-9,9,1,33,0,1,5,4,0,1586,873,1251,4242,85.0,0.0,40023.0,11758.0,0.0,7112.0,1898.0,22072.0,0.0,1628.0,478.0,0.0,290.0,77.0,898.0,50603.0,0.0,0,1,0,10,2,2
1492,3,5,1,10,0,5,9,3,2,0,2,7,4,2,4,99,4,2,4,9,9,99,0,9,99,1,3,4,3,13,1,3,3,3,4,0,70,68,68,0,4,3,0,99,9,1,3,2,2,0,-9,9,2,53,1,1,2,10,2823,2118,705,1105,4364,0.0,0.0,24096.0,0.0,6504.0,0.0,5687.0,15089.0,81272.0,635.0,0.0,171.0,0.0,150.0,398.0,108552.0,25.0,0,1,0,7,3,3
1493,3,5,1,20,0,2,9,3,1,1,4,9,4,1,1,99,3,2,3,9,9,99,1,3,5,1,5,4,3,11,2,2,3,3,4,0,68,55,55,1,3,1,0,99,9,3,1,3,1,1,-9,9,2,54,1,1,3,9,1855,1804,360,1105,4364,0.0,379.0,22267.0,989.0,3623.0,0.0,2333.0,18680.0,30234.0,602.0,27.0,98.0,0.0,63.0,505.0,94858.0,0.0,0,1,0,7,3,2
1494,3,5,0,10,1,5,9,4,3,0,5,12,3,2,4,99,3,2,2,9,9,99,0,9,99,1,5,3,4,13,3,1,4,5,2,0,74,95,72,0,2,3,0,99,9,4,5,2,3,0,-9,9,2,60,1,1,2,10,2284,2684,0,3675,421,0.0,0.0,64872.0,3253.0,24269.0,8610.0,5087.0,29100.0,0.0,1820.0,91.0,681.0,241.0,143.0,817.0,70319.0,0.0,0,1,0,3,2,2
1495,4,8,9,99,0,5,1,1,1,0,2,4,3,2,4,99,3,2,5,9,9,99,0,9,99,9,2,4,3,99,9,9,3,1,5,0,69,69,69,0,96,0,0,99,9,3,5,96,2,0,-9,1,2,61,1,1,2,5,0,801,0,5161,1093,0.0,247.0,17756.0,0.0,0.0,6321.0,5324.0,6111.0,0.0,616.0,0.0,0.0,219.0,185.0,212.0,43220.0,0.0,0,1,0,4,0,2
1496,4,8,0,10,0,5,9,4,3,0,4,11,4,3,4,99,4,2,2,3,2,4,0,9,99,1,2,4,4,20,3,2,4,5,3,0,95,95,64,0,3,3,0,99,9,3,5,3,3,1,-9,9,2,54,1,1,2,8,2418,2418,0,5161,1093,0.0,0.0,85222.0,6116.0,29862.0,8337.0,11923.0,34636.0,0.0,1823.0,131.0,639.0,178.0,255.0,741.0,90874.0,75.0,0,2,0,12,2,2
1497,4,9,0,10,9,11,2,3,2,0,2,7,3,6,3,99,3,2,2,9,9,99,0,9,99,0,5,9,2,99,2,2,7,99,1,0,95,95,95,0,99,9,0,99,9,0,1,1,3,1,-9,1,2,27,1,7,5,4,0,0,1051,446,1539,0.0,408.0,8516.0,0.0,0.0,0.0,995.0,7521.0,0.0,289.0,0.0,0.0,0.0,34.0,255.0,50499.0,0.0,0,1,0,1,0,1
1498,4,9,9,99,9,5,9,1,1,0,2,4,1,3,2,99,3,2,5,9,9,99,0,9,99,1,5,4,4,99,9,9,3,5,5,9,68,65,68,0,99,9,1,2,1,0,5,96,6,0,-9,9,1,73,0,1,2,4,367,367,183,544,1413,0.0,0.0,10247.0,2468.0,364.0,2446.0,1977.0,2992.0,0.0,408.0,98.0,15.0,97.0,79.0,119.0,10247.0,0.0,0,1,0,2,0,2
1499,4,9,0,10,1,9,2,4,3,0,4,11,4,1,4,99,4,2,1,3,2,3,0,9,99,9,9,3,2,13,3,2,3,1,3,1,68,68,95,0,3,1,0,99,9,2,1,3,3,0,-9,1,1,60,0,1,2,8,942,1542,0,311,1669,0.0,478.0,18247.0,0.0,1101.0,0.0,3840.0,14303.0,0.0,745.0,0.0,45.0,0.0,157.0,584.0,68430.0,0.0,0,2,0,8,3,3
1500,4,9,1,10,1,3,9,4,2,0,2,8,4,3,4,99,2,1,4,2,1,5,0,9,99,1,5,3,3,11,1,2,2,3,5,0,65,60,60,0,99,9,0,99,9,0,5,3,3,0,-9,9,2,54,0,1,2,7,0,3315,241,71,4993,0.0,0.0,38388.0,0.0,0.0,10441.0,5507.0,25196.0,81134.0,696.0,0.0,0.0,189.0,100.0,457.0,122278.0,200.0,0,2,0,2,0,2
1501,4,9,0,20,9,4,9,2,2,1,2,7,3,3,1,99,3,2,2,9,9,99,0,9,99,9,8,4,4,99,1,2,3,5,3,0,55,50,50,0,99,9,0,99,9,0,5,96,1,0,-9,9,2,56,1,41,2,8,0,1016,339,71,4993,0.0,0.0,39084.0,17368.0,0.0,7764.0,2042.0,14512.0,0.0,748.0,332.0,0.0,149.0,39.0,278.0,41686.0,25.0,0,1,0,4,4,0
1502,4,9,1,20,1,1,9,2,1,1,4,8,3,2,2,99,3,1,2,9,9,99,0,9,99,1,2,9,3,99,1,2,6,1,96,1,60,60,60,0,99,9,0,99,9,0,1,3,2,1,-9,1,1,86,0,7,2,5,0,2142,1182,135,2642,0.0,853.0,6254.0,0.0,0.0,0.0,1012.0,5242.0,0.0,208.0,0.0,0.0,0.0,34.0,174.0,94072.0,0.0,0,1,0,5,0,1
1503,4,9,1,20,9,3,9,2,1,0,2,5,2,2,3,99,2,3,1,9,9,99,0,9,99,1,3,2,4,99,9,9,3,99,4,9,98,98,98,0,99,9,0,99,9,0,1,96,1,0,-9,1,1,37,1,2,2,8,0,0,2347,135,2642,0.0,86.0,5848.0,0.0,0.0,0.0,1186.0,4662.0,0.0,161.0,0.0,0.0,0.0,33.0,128.0,14722.0,0.0,0,1,0,5,0,3
1504,1,1,1,20,9,7,2,2,1,0,2,5,3,2,3,99,3,2,96,9,9,99,0,9,99,1,3,4,2,13,9,9,2,1,96,1,72,65,70,0,99,9,2,1,1,0,1,96,2,0,-9,1,2,28,1,41,3,8,606,606,606,887,5456,0.0,897.0,12577.0,0.0,1240.0,0.0,3309.0,9413.0,0.0,456.0,0.0,45.0,0.0,120.0,341.0,106263.0,0.0,0,1,0,5,2,2
1505,1,1,1,20,9,7,9,2,1,0,2,5,3,3,3,99,3,2,96,9,9,99,0,9,99,1,5,4,3,99,2,2,5,5,4,0,64,60,64,0,99,9,0,99,9,2,5,4,2,0,-9,9,2,42,1,1,1,7,0,918,917,887,5456,0.0,0.0,26979.0,10555.0,0.0,3685.0,2863.0,11623.0,0.0,869.0,340.0,0.0,119.0,92.0,374.0,28726.0,0.0,0,1,0,5,2,2
1506,1,2,9,99,0,11,2,3,2,0,2,7,4,1,4,99,4,2,1,9,9,99,1,4,3,1,2,3,3,30,2,3,3,3,1,0,68,68,70,0,99,9,0,99,9,2,5,1,2,0,-9,9,1,43,1,1,2,7,0,842,562,400,6932,0.0,0.0,27978.0,0.0,0.0,8538.0,3383.0,22784.0,55892.0,961.0,0.0,0.0,293.0,116.0,783.0,90597.0,25.0,0,1,0,7,0,2
1507,1,2,1,10,1,3,9,4,2,1,4,11,4,1,4,99,4,2,1,4,2,4,0,9,99,1,3,3,4,13,2,2,2,3,5,1,70,68,68,0,3,1,0,99,9,0,3,0,0,0,-9,9,1,49,1,1,3,8,1793,2043,597,789,5947,0.0,0.0,29906.0,0.0,3084.0,0.0,6820.0,23679.0,144654.0,1105.0,0.0,114.0,0.0,252.0,875.0,178237.0,75.0,0,2,0,6,3,3
1508,2,3,0,10,0,1,9,2,2,0,3,7,3,3,4,99,4,2,2,9,9,99,1,2,5,1,3,9,1,30,2,2,3,1,96,1,74,74,68,0,99,9,2,3,1,3,1,96,6,0,-9,2,1,86,0,1,1,8,252,1258,0,537,6019,0.0,1364.0,11529.0,0.0,280.0,0.0,1613.0,14617.0,0.0,366.0,0.0,9.0,0.0,51.0,463.0,156901.0,0.0,0,1,0,8,0,3
1509,2,3,0,10,1,3,9,3,1,0,2,6,4,1,4,99,3,1,1,9,9,99,0,9,99,1,4,2,5,13,3,2,3,1,4,0,70,66,64,0,3,1,0,99,9,3,1,4,2,0,-9,1,1,39,1,1,1,5,1301,1301,250,1064,5530,0.0,793.0,14081.0,0.0,2754.0,0.0,2292.0,10446.0,0.0,474.0,0.0,93.0,0.0,77.0,351.0,97092.0,0.0,0,1,0,8,3,3
1510,2,4,1,20,0,1,9,3,2,1,5,11,6,2,4,99,4,2,3,9,9,99,1,3,5,1,4,2,3,30,3,2,3,1,3,1,70,65,65,1,4,1,0,99,9,4,1,4,3,0,-9,1,1,59,1,1,2,8,1981,1597,384,711,6727,0.0,991.0,20626.0,764.0,2159.0,0.0,2923.0,21361.0,0.0,528.0,20.0,55.0,0.0,75.0,546.0,129181.0,0.0,0,1,0,4,3,2
1511,2,4,1,20,0,1,1,3,1,0,3,7,5,2,3,99,3,2,4,9,9,99,0,9,99,1,3,2,3,99,3,2,3,1,5,1,65,60,60,0,1,2,0,99,9,0,1,3,1,0,-9,1,1,43,1,1,1,6,2835,1890,1512,711,6727,0.0,954.0,17794.0,0.0,4785.0,0.0,3997.0,9012.0,0.0,471.0,0.0,127.0,0.0,106.0,238.0,115961.0,0.0,0,1,0,4,2,2
1512,3,5,0,10,0,4,9,3,2,0,2,7,4,1,4,99,4,2,3,9,9,99,1,1,1,1,4,3,3,13,2,3,3,1,3,0,75,80,75,0,3,3,0,99,9,6,1,4,1,1,-9,1,1,73,0,1,2,8,1399,1399,0,3308,522,0.0,210.0,26443.0,0.0,8901.0,0.0,4351.0,14717.0,0.0,697.0,0.0,234.0,0.0,115.0,388.0,49578.0,0.0,0,1,0,5,2,3
1513,3,5,1,10,1,9,9,3,2,0,4,9,4,1,4,99,5,2,4,9,9,99,1,3,1,1,4,4,2,20,3,3,4,5,3,0,75,65,65,0,3,3,0,99,9,5,5,3,3,0,-9,9,2,67,0,1,2,10,4520,4920,0,3661,550,0.0,0.0,137558.0,5381.0,44480.0,14158.0,18085.0,72025.0,0.0,3633.0,142.0,1175.0,374.0,478.0,1902.0,154129.0,150.0,0,1,0,9,3,2
1514,3,5,0,10,1,6,9,4,2,0,4,10,5,2,4,99,4,2,4,1,3,4,1,4,5,1,3,3,3,11,3,3,4,5,5,0,64,60,60,0,5,3,0,99,9,3,5,5,2,0,-9,9,1,47,1,1,3,8,1843,1843,1505,1669,2742,0.0,0.0,53848.0,13134.0,8612.0,7006.0,5643.0,26370.0,0.0,1242.0,303.0,199.0,161.0,130.0,609.0,60765.0,25.0,0,2,0,5,2,2
1515,3,5,0,20,9,5,2,2,2,1,2,7,3,1,4,99,2,2,96,9,9,99,0,9,99,1,3,4,3,30,9,9,3,5,96,0,70,95,70,0,5,3,0,99,9,1,5,5,1,0,-9,9,1,36,0,7,3,3,981,981,0,2628,1061,0.0,0.0,41057.0,3556.0,9711.0,9535.0,3841.0,19098.0,0.0,1102.0,95.0,261.0,256.0,103.0,512.0,45741.0,0.0,0,1,0,5,2,1
1516,3,5,0,10,0,3,1,2,1,0,3,6,4,3,1,99,3,1,2,9,9,99,0,9,99,1,3,4,2,99,3,3,4,5,2,0,70,60,70,1,2,3,0,99,9,0,5,3,2,0,-9,9,2,22,1,1,2,5,375,375,0,2628,1061,0.0,0.0,61236.0,7234.0,17253.0,11130.0,5107.0,25489.0,0.0,1579.0,186.0,445.0,287.0,132.0,657.0,66213.0,0.0,0,1,0,7,0,3
1517,3,6,1,10,0,3,9,2,2,0,3,7,4,1,4,99,3,2,4,9,9,99,2,4,4,9,3,1,2,99,4,2,5,5,5,0,73,73,73,1,3,1,0,99,9,0,5,3,2,0,-9,9,1,97,2,1,2,5,2782,1827,955,1315,3649,0.0,0.0,84430.0,22309.0,6678.0,12530.0,6090.0,57775.0,0.0,1501.0,396.0,119.0,223.0,108.0,1028.0,105382.0,0.0,0,1,0,11,2,1
1518,3,7,0,10,1,1,9,2,1,0,3,6,4,4,3,99,4,2,2,9,9,99,1,3,4,1,2,4,4,20,2,3,6,1,5,0,75,65,60,0,99,9,1,2,1,4,1,5,3,1,-9,1,2,35,1,1,4,1,1180,1080,350,2374,3348,0.0,859.0,22137.0,0.0,3162.0,0.0,2504.0,21340.0,0.0,502.0,0.0,72.0,0.0,57.0,483.0,115397.0,0.0,0,1,0,8,0,2
1519,4,8,1,20,1,8,9,4,3,1,4,12,6,1,4,99,5,2,1,5,2,4,0,9,99,9,3,4,3,30,2,2,3,1,4,1,70,60,60,0,3,3,0,99,9,3,1,2,3,1,-9,1,1,46,2,1,3,10,4714,4714,600,592,6074,0.0,1786.0,65981.0,0.0,8241.0,0.0,11434.0,52246.0,0.0,1362.0,0.0,170.0,0.0,236.0,1078.0,255700.0,0.0,0,2,0,12,3,3
1520,4,8,1,40,1,7,9,4,3,1,5,13,4,1,4,99,4,2,3,1,3,3,1,4,1,1,3,3,2,13,2,3,3,1,4,1,68,55,55,0,99,9,1,1,1,5,5,4,2,0,-9,1,1,52,1,1,1,5,928,4176,400,592,6074,0.0,728.0,41268.0,0.0,1056.0,4746.0,5703.0,35782.0,0.0,870.0,0.0,22.0,100.0,120.0,755.0,122198.0,100.0,0,2,0,8,3,3
1521,4,8,0,10,0,3,9,2,1,0,2,5,3,3,2,99,3,2,4,9,9,99,0,9,99,1,5,1,3,99,3,2,6,1,5,9,96,96,96,0,99,9,0,99,9,0,1,3,2,0,-9,1,1,47,0,1,2,6,0,875,0,3509,1692,0.0,306.0,30657.0,0.0,0.0,0.0,7831.0,29603.0,0.0,908.0,0.0,0.0,0.0,232.0,877.0,68921.0,0.0,0,1,0,4,2,1
1522,4,8,0,10,1,2,1,3,1,0,2,6,3,3,1,99,3,2,4,9,9,99,0,9,99,1,3,9,4,99,3,2,3,1,5,0,78,95,70,1,99,9,0,99,9,0,1,5,1,0,-9,1,1,50,0,1,3,3,0,1043,250,3509,1692,0.0,541.0,22516.0,1520.0,0.0,0.0,6287.0,14709.0,0.0,697.0,47.0,0.0,0.0,195.0,455.0,78185.0,0.0,0,1,0,6,2,2
1523,4,8,0,10,1,5,9,2,1,1,3,7,3,3,4,99,4,2,2,9,9,99,0,9,99,1,5,3,3,12,3,3,4,5,3,0,68,68,68,0,3,3,0,99,9,3,5,2,1,1,-9,9,1,53,1,1,2,7,1517,1517,400,3509,1692,0.0,0.0,46949.0,6025.0,14110.0,5924.0,5165.0,19676.0,0.0,1355.0,174.0,407.0,171.0,149.0,568.0,50900.0,25.0,0,1,0,9,2,3
1524,4,8,0,10,1,5,9,3,2,0,2,7,3,1,4,99,4,2,4,9,9,99,0,9,99,1,5,1,4,11,2,2,3,5,5,0,70,60,65,1,5,1,0,99,9,0,5,3,3,0,-9,9,2,59,0,1,1,7,1134,1134,400,3509,1692,0.0,0.0,23089.0,3548.0,5033.0,4052.0,4010.0,7959.0,0.0,693.0,107.0,151.0,122.0,120.0,238.0,24602.0,0.0,0,1,0,5,2,2
