,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
10273,4,10,0,-2,-2,1982,8,1,1,0,3,4,30,1,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,3,4,12,-2,-2,5,5,3,1,70,55,68,0,3,3,-2,-2,-2,2,1,3,2,-2,0,-2,2,30,1,4,1,12,909,909,0,1559,2234,0.0,85.0,8161.0,2957.44,1765.15,0.0,1190.79,2247.75,0.0,241.0,87.34,52.13,0.0,35.17,66.38,16874.13,-2.0,0,1,0,2,2,0
10274,1,2,1,20,1,1969,7,4,2,1,4,8,42,1,3,-2,4,23,2,-2,-2,-2,1,2,3,5,6,4,3,13,4,2,2,3,2,0,68,68,68,0,1,3,-2,-2,-2,3,3,2,3,0,1,-2,1,41,0,4,5,24,2956,369,4458,873,4718,0.0,0.0,33632.0,1276.2,6154.5,0.0,2028.8,24172.51,189728.0,2013.0,76.39,368.37,0.0,121.43,1446.81,223360.01,-2.0,0,1,0,7,6,1
10275,4,10,-2,-2,-2,1976,8,2,2,0,2,4,20,3,4,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,3,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,5,1,1,2,3,3,-2,-2,-2,1,21,0,1,6,5,187,0,747,1358,1161,191.0,0.0,13637.0,0.0,636.81,0.0,2159.38,10841.11,0.0,535.0,0.0,24.99,0.0,84.73,425.36,31154.3,-2.0,0,1,1,6,0,2
10276,3,7,-2,-2,-2,1960,7,1,1,0,3,4,20,1,4,-2,4,22,1,-2,-2,-2,1,2,41,1,6,1,6,11,-2,-2,3,5,5,0,72,72,72,0,5,3,-2,-2,-2,1,5,5,3,-2,0,-2,2,56,0,1,1,8,717,717,0,2460,2351,0.0,35.0,43493.0,7985.01,6483.24,6781.88,4442.73,17800.14,0.0,1578.0,289.71,235.22,246.06,161.19,645.82,47081.0,-2.0,0,1,0,4,5,2
10277,2,4,-2,10,0,1970,8,4,1,0,2,6,42,3,1,-2,3,22,2,1,3,5,-2,-2,-2,2,1,2,2,-2,-2,-2,3,1,5,1,68,72,72,0,-2,-2,-2,-2,-2,2,1,2,1,-2,-2,1,2,23,0,1,1,1,0,518,0,498,7063,59.0,1280.0,36092.0,0.0,0.0,0.0,9248.1,26843.9,0.0,830.0,0.0,0.0,0.0,212.68,617.32,172695.0,-2.0,0,2,0,2,0,0
10278,3,5,0,10,1,1999,6,4,2,0,3,7,42,1,4,1,4,21,3,4,22,41,-2,-2,-2,1,1,1,1,20,4,2,3,1,41,0,70,70,70,0,41,3,-2,-2,-2,4,1,41,2,1,1,1,1,46,0,1,3,23,1600,1600,400,3570,610,0.0,340.0,74092.0,0.0,24748.78,0.0,10413.75,38929.48,0.0,2690.0,0.0,898.53,0.0,378.08,1413.38,108942.01,-2.0,0,2,0,7,5,1
10279,1,2,1,10,0,1945,2,2,1,1,4,6,41,1,4,-2,3,22,41,3,22,42,1,2,5,1,6,3,4,12,1,2,3,1,41,0,72,72,72,0,3,3,-2,-2,-2,1,1,2,2,0,-2,1,1,83,0,1,1,7,938,1481,1494,938,5098,0.0,688.0,19626.0,0.0,2090.05,0.0,5353.67,12182.28,0.0,720.0,0.0,76.68,0.0,196.41,446.92,90146.0,-2.0,0,2,0,5,0,2
10280,2,3,0,10,0,1960,6,2,1,0,3,5,30,1,4,-2,3,21,3,-2,-2,-2,-2,-2,-2,5,5,2,3,12,3,2,5,5,5,-2,75,75,75,0,5,2,-2,-2,-2,3,5,3,2,0,0,-2,1,57,1,2,1,10,1274,1274,0,1406,4145,0.0,0.0,81192.0,20016.43,9055.85,10669.54,5714.55,35735.63,0.0,2243.0,552.97,250.18,294.76,157.87,987.23,81192.0,-2.0,0,1,0,7,2,1
10281,3,7,0,20,1,2007,8,6,4,0,5,11,50,1,4,-2,4,23,2,3,21,3,1,2,41,5,2,1,4,13,4,2,4,5,2,1,69,69,68,0,2,3,-2,-2,-2,7,2,2,-2,1,1,-2,2,45,1,1,6,14,4772,4772,400,2653,1785,331.0,25.0,114043.0,5709.76,43199.83,0.0,7276.0,57857.41,0.0,3354.0,167.92,1270.51,0.0,213.99,1701.58,146836.33000000002,2.0,0,2,1,18,7,1
10282,1,2,1,20,0,1936,4,3,2,1,5,8,42,2,4,2,3,21,41,-2,-2,-2,1,1,5,-2,4,3,3,13,3,3,3,1,42,0,70,65,65,0,42,1,-2,-2,-2,2,1,41,2,2,1,1,2,70,0,1,2,9,1272,1272,1614,1071,4526,168.0,1205.0,54684.0,0.0,2505.15,0.0,5739.66,46439.2,0.0,2652.0,0.0,121.49,0.0,278.36,2252.15,193459.01,1.0,0,1,0,10,7,2
10283,3,5,0,20,1,2003,7,3,2,1,3,6,41,1,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,1,4,3,4,13,2,2,10,5,2,-2,78,78,78,0,3,3,-2,-2,-2,6,1,3,2,0,-9,1,2,40,1,2,3,23,2452,2452,400,1707,2960,0.0,397.0,88238.0,18147.93,23724.71,0.0,6797.83,39567.53,0.0,2621.0,539.06,704.71,0.0,201.92,1175.3,128931.01,-2.0,0,1,0,12,3,2
10284,2,3,0,10,1,1980,8,3,1,1,4,7,30,3,2,-2,2,22,2,-2,-2,-2,-2,-2,-2,5,5,3,3,-2,3,2,5,5,5,-2,65,65,65,0,-2,-2,2,3,2,4,5,1,2,0,-2,-2,1,27,1,1,2,12,385,769,827,568,6213,0.0,0.0,65862.0,21305.84,2423.93,11206.86,3096.32,27829.05,0.0,1196.0,386.9,44.02,203.51,56.23,505.35,65862.0,-2.0,0,1,0,5,2,0
10285,3,5,0,20,1,1989,7,3,2,1,4,7,50,1,4,-2,5,21,2,-2,-2,-2,1,2,41,5,3,3,3,30,3,2,3,1,1,0,68,68,68,0,3,3,-2,-2,-2,6,1,1,3,1,1,1,1,39,1,1,4,11,1711,1711,250,1675,3363,0.0,896.0,49215.0,0.0,8398.47,0.0,4259.62,36556.91,0.0,1650.0,0.0,281.57,0.0,142.81,1225.62,141055.0,2.0,0,1,0,9,5,0
10286,2,3,1,10,1,1938,8,4,1,1,4,8,41,2,4,-2,2,23,42,-2,-2,-2,-2,-2,-2,5,4,3,4,-2,3,2,3,1,2,0,80,70,70,0,2,2,-2,-2,-2,0,1,41,1,1,-2,1,1,45,1,1,3,5,1331,2220,250,429,6571,0.0,952.0,27371.0,0.0,1470.18,0.0,2026.09,23874.73,0.0,931.0,0.0,50.01,0.0,68.92,812.08,124951.0,-2.0,0,1,0,5,0,0
10287,3,7,0,10,0,1955,5,2,1,0,2,4,30,2,4,-2,4,22,41,-2,-2,-2,-2,-2,-2,5,6,3,2,-2,2,2,10,5,2,-2,72,72,72,0,-2,-2,2,2,1,1,5,41,3,1,-2,-2,2,73,0,1,1,14,627,1254,0,3245,1191,0.0,0.0,40013.0,7833.08,5739.9,7447.88,5498.87,13493.27,0.0,1889.0,369.8,270.98,351.61,259.6,637.01,40013.0,-2.0,0,1,0,1,0,0
10288,3,5,-2,-2,-2,1988,8,2,2,0,2,4,41,1,1,-2,4,22,2,-2,-2,-2,-2,-2,-2,5,0,4,3,-2,-2,-2,-2,-2,5,-2,-2,-2,-2,0,5,1,-2,-2,-2,0,5,5,1,-2,-2,-2,1,44,0,1,2,6,1312,0,1312,4294,207,0.0,0.0,39862.0,0.0,12888.78,11419.53,6681.41,8872.29,0.0,1391.0,0.0,449.76,398.49,233.15,309.6,39862.01,-2.0,0,1,0,4,0,0
10289,2,4,1,10,1,1980,5,4,1,2,5,9,30,1,4,-2,3,22,3,-2,-2,-2,1,2,42,5,6,2,3,12,2,2,4,5,1,1,68,62,62,0,1,1,-2,-2,-2,2,5,1,2,0,-2,-2,2,55,1,1,1,13,2633,3196,400,692,6402,0.0,0.0,45615.0,15069.9,2098.02,4608.37,1773.37,22065.34,0.0,1096.0,362.09,50.41,110.73,42.61,530.17,45615.0,-2.0,1,1,0,4,3,2
10290,2,4,1,20,1,1985,5,4,2,1,3,7,41,1,4,-2,3,22,41,3,22,3,1,2,3,-2,1,3,1,12,2,2,3,1,5,1,69,65,69,0,5,1,-2,-2,-2,7,1,5,2,0,1,1,2,68,0,5,2,21,3469,4936,400,1424,4514,0.0,713.0,36679.0,0.0,6047.98,0.0,4508.31,26122.72,0.0,861.0,0.0,141.97,0.0,105.83,613.2,109762.01,1.0,0,2,0,7,3,2
10291,2,4,1,20,0,1920,4,4,2,0,4,8,41,1,3,-2,4,22,42,-2,-2,-2,1,2,42,5,6,1,3,-2,2,3,3,2,5,0,64,64,64,0,42,3,-2,-2,-2,2,2,42,2,1,-2,-2,1,66,0,1,1,11,1057,1533,1057,416,7297,1126.0,0.0,30217.0,0.0,1647.12,0.0,4451.91,24117.98,0.0,1196.0,0.0,65.19,0.0,176.21,954.6,133055.34,-2.0,0,1,1,7,3,2
10292,3,5,0,10,1,1986,8,3,2,0,4,7,60,2,3,-2,4,21,41,-2,-2,-2,-2,-2,-2,5,4,1,4,-2,2,2,3,5,5,1,50,50,70,0,5,3,-2,-2,-2,5,5,2,3,2,-2,-2,1,22,1,6,4,1,1002,1002,1736,3562,619,0.0,0.0,57294.0,3653.96,10443.54,9589.83,5162.54,28444.13,0.0,2070.0,132.02,377.32,346.48,186.52,1027.67,57294.0,-2.0,0,1,0,7,5,2
10293,3,5,-2,-2,-2,1985,8,1,1,0,2,3,20,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,-2,3,-2,2,1,3,5,3,-2,74,74,74,0,3,2,-2,-2,-2,2,5,3,3,-2,-2,-2,2,36,1,1,2,9,617,411,206,4423,202,0.0,0.0,25621.0,1857.98,6006.18,6100.91,2600.26,9055.67,0.0,914.0,66.28,214.26,217.64,92.76,323.05,25621.0,-2.0,0,1,0,4,1,2
10294,2,4,1,10,1,2003,8,3,2,1,3,6,30,1,4,-2,4,22,2,3,22,41,1,1,3,5,3,2,3,13,3,3,3,1,3,1,68,64,66,0,3,2,-2,-2,-2,1,1,3,2,0,1,1,2,31,1,1,2,18,3098,3098,400,535,8047,0.0,537.0,23570.0,0.0,2944.34,0.0,4187.97,16437.69,0.0,852.0,0.0,106.43,0.0,151.39,594.18,78613.0,-2.0,0,2,0,5,2,0
10295,2,4,1,20,1,1920,8,3,2,0,4,7,50,2,3,-2,4,23,3,-2,-2,-2,-2,-2,-2,1,2,-2,1,20,2,2,3,1,3,1,60,60,58,0,-2,-2,-2,-2,-2,4,1,3,2,0,-2,1,2,24,2,1,2,10,0,1144,1482,483,7880,0.0,762.0,15889.0,0.0,0.0,0.0,3842.29,12047.0,0.0,593.0,0.0,0.0,0.0,143.36,449.49,93994.3,-2.0,0,1,0,7,6,0
10296,2,3,0,10,1,1998,6,3,2,0,4,7,30,1,4,-2,4,21,41,1,3,3,1,3,3,5,3,1,3,30,3,2,3,1,41,1,72,70,69,0,41,3,-2,-2,-2,5,1,41,2,1,1,1,1,78,0,1,2,21,2441,2441,400,371,6549,0.0,954.0,33448.0,0.0,2273.95,0.0,4466.04,26708.01,0.0,888.0,0.0,60.37,0.0,118.57,709.06,131233.00999999998,-2.0,0,2,0,8,5,2
10297,2,3,1,10,1,1984,5,3,2,0,3,6,41,1,4,-2,3,1,5,-2,-2,-2,1,1,2,2,4,2,3,-2,3,2,3,3,5,0,67,60,63,0,5,1,-2,-2,-2,1,5,41,3,1,-2,-2,1,78,0,1,1,7,1880,1880,2290,307,8155,65.0,0.0,21868.0,0.0,625.11,5735.53,2566.73,12940.63,88345.0,890.0,0.0,25.44,233.43,104.46,526.67,116165.31,-2.0,0,1,0,7,0,2
10298,2,4,1,20,0,1952,5,4,1,1,3,7,42,2,3,-2,4,21,3,3,22,5,1,2,5,2,2,2,2,30,3,3,4,5,41,0,68,68,68,0,41,3,-2,-2,-2,1,5,42,3,1,-2,-2,2,45,1,1,3,10,1224,1224,2024,439,7784,663.0,0.0,122180.0,22241.04,2846.17,19085.37,10437.43,67569.99,0.0,2988.0,543.92,69.61,466.75,255.26,1652.47,182732.0,-2.0,0,2,0,7,6,2
10299,1,2,-2,-2,-2,1988,5,2,1,1,3,5,30,2,3,-2,3,22,5,-2,-2,-2,-2,-2,-2,1,0,3,4,11,2,2,3,1,5,0,72,72,74,0,5,1,-2,-2,-2,2,1,1,3,-2,0,1,1,79,0,1,1,11,677,677,0,1001,4582,0.0,499.0,18967.0,0.0,1270.15,0.0,4293.34,13403.51,0.0,1016.0,0.0,68.04,0.0,229.98,717.98,70115.0,-2.0,0,1,0,3,0,1
10300,4,9,-2,-2,-2,1990,8,2,2,0,3,5,30,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,1,3,20,2,3,3,5,42,1,75,62,68,0,42,3,-2,-2,-2,1,5,42,1,-2,-2,-2,1,85,0,1,1,6,847,847,0,4955,796,0.0,0.0,40077.0,4783.75,14427.8,5648.68,3266.99,11949.79,0.0,1260.0,150.4,453.6,177.59,102.71,375.7,40077.01,-2.0,0,1,0,3,0,1
10301,1,2,1,20,1,1978,4,5,2,1,3,8,50,2,3,-2,3,21,3,-2,-2,-2,-2,-2,-2,5,5,2,2,13,2,3,4,5,3,1,65,65,63,0,3,1,-2,-2,-2,3,5,41,3,0,1,-2,1,75,0,1,2,16,2792,2792,1604,779,5429,0.0,0.0,44994.0,12281.38,2755.12,8198.46,2560.88,19198.16,0.0,1530.0,417.62,93.69,278.79,87.08,652.82,44994.0,2.0,0,1,0,8,3,2
10302,3,5,1,20,0,1977,5,3,2,1,5,8,60,1,4,-2,4,23,1,-2,-2,-2,-2,-2,-2,5,4,3,4,13,3,3,4,5,3,0,66,60,60,0,3,3,-2,-2,-2,5,5,5,2,0,-9,-2,1,55,1,1,3,24,2095,2095,1287,729,4803,198.0,0.0,115404.0,23297.22,8210.86,17796.52,4462.55,61636.85,0.0,3096.0,625.01,220.28,477.44,119.72,1653.56,133470.0,-2.0,0,1,0,14,4,2
10303,3,5,0,10,0,1989,8,3,2,0,2,5,30,2,4,-2,4,1,2,-2,-2,-2,1,1,1,5,3,3,3,30,2,3,3,1,2,0,55,55,55,0,2,3,-2,-2,-2,4,1,41,2,0,1,1,1,28,1,1,2,12,1232,1232,0,1709,2956,0.0,389.0,27180.0,0.0,5847.81,0.0,3334.82,17997.38,0.0,786.0,0.0,169.11,0.0,96.44,520.45,67053.01000000001,4.0,0,1,0,8,2,2
10304,2,4,1,10,1,1964,8,3,1,1,5,8,41,2,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,5,4,2,3,13,3,3,3,1,41,1,75,72,68,0,42,3,-2,-2,-2,1,1,1,2,0,1,1,2,45,1,1,2,22,1776,1776,660,1484,4339,0.0,734.0,32434.0,1491.64,7584.96,0.0,3437.25,19920.15,0.0,819.0,37.67,191.53,0.0,86.8,503.01,107669.0,-2.0,0,1,0,11,3,1
10305,3,6,0,20,1,2006,8,3,3,1,4,7,30,2,3,-2,2,21,2,1,3,1,-2,-2,-2,5,5,3,4,13,2,3,3,5,2,0,68,65,68,0,2,3,-2,-2,-2,1,5,2,1,1,1,-2,1,47,1,1,2,19,2240,2240,400,897,5015,0.0,391.0,2337.0,626.55,321.82,405.91,142.63,840.09,0.0,57.0,15.28,7.85,9.9,3.48,20.49,42414.99999999999,-2.0,0,2,0,13,5,0
10306,1,1,1,10,0,1961,6,3,2,0,6,9,41,2,3,-2,3,22,41,-2,-2,-2,1,2,42,5,4,2,3,-2,2,2,2,3,2,0,70,70,70,0,-2,-2,1,3,1,4,3,2,-2,0,-2,-2,1,50,1,2,2,14,146,2632,0,608,6097,0.0,0.0,19721.0,0.0,350.27,0.0,2598.21,16772.52,106514.0,1224.0,0.0,21.74,0.0,161.26,1041.0,126235.0,-2.0,0,1,0,9,5,2
10307,4,10,0,10,0,1960,7,1,1,0,1,2,30,3,1,-2,3,22,1,-2,-2,-2,-2,-2,-2,-2,5,2,2,-2,-2,-2,10,5,3,-2,70,65,66,0,-2,-2,-2,-2,-2,0,5,3,1,0,-2,-2,1,67,2,1,1,8,0,334,334,1192,1142,0.0,0.0,15589.0,4216.63,0.0,4661.03,2817.69,3893.65,0.0,450.0,121.72,0.0,134.55,81.34,112.4,15589.0,-2.0,0,1,0,3,3,1
10308,3,5,0,10,1,1972,8,3,2,1,4,7,42,2,3,-2,3,21,41,1,3,5,-2,-2,-2,1,5,4,4,-2,2,2,3,1,42,1,72,66,72,0,41,3,-2,-2,-2,5,1,42,2,0,-2,1,1,49,2,2,1,13,2202,2202,400,3369,796,0.0,294.0,42544.0,0.0,22904.97,0.0,5597.64,14041.39,0.0,1574.0,0.0,847.42,0.0,207.1,519.49,72679.0,-2.0,0,3,0,8,4,2
10309,1,1,1,20,0,2003,7,2,1,1,2,4,41,1,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,4,3,4,11,1,3,3,1,3,0,64,64,64,0,-2,-2,2,2,1,3,1,3,3,0,0,1,1,75,0,1,1,7,660,1320,660,461,6274,0.0,409.0,14225.0,0.0,503.07,0.0,2726.58,10995.35,0.0,829.0,0.0,29.32,0.0,158.9,640.78,56148.0,-2.0,0,1,0,2,0,2
10310,2,4,1,10,1,1970,7,3,2,1,6,9,41,2,3,-2,4,22,3,4,22,2,-2,-2,-2,5,6,3,3,30,4,3,3,5,3,0,70,70,70,0,3,2,-2,-2,-2,6,5,3,3,1,1,-2,1,80,0,1,2,13,2730,2730,0,1037,5111,0.0,0.0,80786.0,17138.2,10157.96,11754.05,10651.83,31083.97,0.0,1514.0,321.19,190.37,220.28,199.62,582.54,80786.01000000001,-2.0,0,2,0,2,3,2
10311,3,5,0,10,0,2005,8,3,3,0,4,7,41,2,3,-2,4,21,2,-2,-2,-2,-2,-2,-2,5,3,3,4,13,3,3,4,5,3,1,71,68,70,0,3,3,-2,-2,-2,1,5,2,3,0,-9,-2,1,30,1,1,4,19,1827,1827,0,1560,3517,0.0,0.0,66391.0,9482.74,8635.66,11155.8,5226.0,31890.79,0.0,2184.0,311.94,284.08,366.98,171.92,1049.08,66390.98999999999,-2.0,0,1,0,9,1,1
10312,3,5,1,10,1,1985,6,3,3,0,4,7,41,1,4,-2,5,21,41,3,22,5,-2,-2,-2,-2,2,-2,2,20,2,2,4,5,41,1,72,68,70,0,41,3,-2,-2,-2,2,5,5,3,0,-2,-2,2,75,0,1,2,23,3312,3312,1372,869,3766,0.0,0.0,93216.0,15863.74,12523.66,12605.4,13804.46,38418.75,0.0,2137.0,363.68,287.11,288.98,316.47,880.76,93216.01,1.0,0,2,0,11,5,2
10313,1,2,-2,-2,-2,1920,6,-2,1,0,1,1,20,3,4,-2,4,22,41,-2,-2,-2,-2,-2,-2,1,6,-2,3,-2,-2,-2,5,3,5,-2,75,75,75,0,-2,-2,1,41,2,0,5,5,3,-2,-2,-2,2,59,0,1,2,9,318,318,0,865,4794,0.0,49.0,14474.0,0.0,961.28,8074.67,3442.72,1995.33,41106.0,1090.0,0.0,72.39,608.08,259.26,150.26,60603.0,-2.0,0,1,0,2,2,1
10314,2,4,1,20,1,1999,6,4,3,1,4,8,41,1,4,-2,5,21,1,-2,-2,-2,-2,-2,-2,5,4,3,4,13,3,3,3,5,2,1,67,62,62,0,2,1,-2,-2,-2,5,1,41,2,0,1,-2,2,65,1,1,2,17,3134,4154,1670,862,5491,0.0,1048.0,56278.0,16784.56,4406.27,0.0,5520.86,29566.32,0.0,1635.0,487.63,128.01,0.0,160.39,858.97,163698.01,-2.0,0,1,0,8,4,1
10315,3,5,0,10,0,1959,6,3,2,0,5,8,41,2,4,-2,4,21,41,-2,-2,-2,-2,-2,-2,1,4,1,3,30,3,3,3,1,41,1,76,76,72,0,41,3,-2,-2,-2,6,1,41,2,0,-9,1,2,56,1,1,4,14,2006,2006,0,2233,1991,0.0,430.0,98958.0,0.0,23036.91,0.0,9158.68,66762.41,0.0,3798.0,0.0,884.16,0.0,351.51,2562.34,143033.0,-2.0,0,1,0,11,6,1
10316,2,4,1,10,1,1971,8,3,2,0,3,6,42,3,3,-2,3,22,3,-2,-2,-2,1,1,41,1,1,2,1,-2,3,2,3,1,1,1,68,65,70,0,2,2,-2,-2,-2,3,1,5,2,0,-2,3,2,39,1,1,5,10,2215,2215,250,578,6605,0.0,833.0,22164.0,0.0,2110.41,0.0,1880.96,18172.64,0.0,862.0,0.0,82.08,0.0,73.15,706.77,107547.00999999998,-2.0,0,1,0,7,2,0
10317,1,2,1,40,1,1954,8,3,2,0,5,8,50,1,3,-2,3,21,1,3,22,2,-2,-2,-2,5,3,3,3,20,4,2,2,3,1,1,68,64,64,0,3,3,-2,-2,-2,2,3,5,3,4,1,-2,1,40,2,1,5,14,1622,1769,656,864,4745,0.0,0.0,58441.0,1896.18,5019.45,0.0,5420.76,46104.61,127456.0,3473.0,112.69,298.29,0.0,322.14,2739.88,185896.69,-2.0,0,2,0,3,3,2
10318,3,5,0,10,0,1949,1,2,1,0,4,6,42,1,4,-2,3,22,3,-2,-2,-2,1,3,5,5,3,1,3,-2,2,2,3,1,2,0,75,75,72,0,2,3,-2,-2,-2,1,5,41,1,0,-2,1,1,79,0,1,1,4,1840,1840,0,1634,3359,0.0,638.0,18138.0,0.0,4329.87,2555.89,1396.08,9856.16,0.0,457.0,0.0,109.09,64.4,35.18,248.33,83533.0,-2.0,0,1,0,1,0,1
10319,4,10,0,10,1,1980,8,3,2,1,3,6,30,3,3,-2,4,1,1,-2,-2,-2,1,1,42,5,4,3,3,12,3,2,9,7,5,-2,72,65,68,0,-2,-2,-2,-2,-2,2,2,3,2,2,-2,-2,1,37,1,1,3,24,0,1345,1072,104,2844,385.0,0.0,17650.0,1892.99,0.0,0.0,1648.61,14108.41,0.0,651.0,69.82,0.0,0.0,60.81,520.37,52812.34,1.0,0,1,1,1,7,1
10320,3,5,-2,-2,-2,1970,6,3,2,0,4,7,30,1,3,-2,3,22,42,-2,-2,-2,1,1,41,5,0,2,3,12,1,3,5,5,5,0,70,70,75,0,41,3,-2,-2,-2,0,5,41,3,-2,-9,-2,1,85,0,1,2,6,1693,1451,242,1258,4607,0.0,0.0,43697.0,10867.43,6796.52,8444.16,4068.15,13520.74,0.0,1915.0,476.26,297.85,370.06,178.29,592.54,43697.0,-2.0,0,1,0,4,0,2
10321,3,5,0,20,1,2000,7,4,4,1,7,11,50,1,4,-2,4,23,41,3,22,3,2,2,41,5,4,2,1,13,3,2,4,5,41,1,70,70,70,0,41,3,-2,-2,-2,6,5,41,2,0,-2,-2,2,76,0,1,2,24,4341,4341,2881,2012,2473,0.0,0.0,94086.0,5527.64,25578.03,13658.11,8204.83,41117.38,0.0,2795.0,164.21,759.84,405.74,243.74,1221.47,94085.99,-2.0,0,3,0,17,8,2
10322,2,4,1,10,0,1970,7,4,2,0,6,10,42,3,3,-2,3,21,3,-2,-2,-2,1,1,41,1,2,2,1,-2,4,3,3,1,5,1,70,70,74,0,41,3,-2,-2,-2,3,1,5,2,2,-2,1,1,35,1,1,3,9,4048,2125,1923,1289,4543,0.0,772.0,71103.0,4121.04,18356.72,0.0,4438.49,44186.74,0.0,1501.0,87.0,387.51,0.0,93.7,932.79,150232.99,-2.0,0,1,0,14,4,2
10323,2,3,0,10,1,2008,8,3,2,0,3,6,30,3,2,-2,3,21,1,2,22,3,-2,-2,-2,5,5,1,3,12,2,2,4,5,1,1,70,62,62,0,1,3,-2,-2,-2,1,5,1,2,2,0,-2,2,28,1,1,4,13,1352,1352,400,917,5372,0.0,0.0,59707.0,13986.3,4841.75,11723.24,4799.63,24356.08,0.0,1323.0,309.91,107.29,259.77,106.35,539.69,59707.0,-2.0,0,2,0,9,1,0
10324,2,3,-2,-2,-2,1975,8,2,1,0,3,5,41,3,1,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,3,3,3,-2,1,3,3,1,2,0,70,65,70,0,-2,-2,-2,-2,-2,0,1,41,2,-2,-2,1,1,44,1,2,2,11,0,1017,0,764,5954,0.0,1095.0,9932.0,0.0,0.0,0.0,2115.65,7816.35,0.0,421.0,0.0,0.0,0.0,89.68,331.32,122170.0,-2.0,0,1,0,11,3,1
10325,4,10,0,10,1,1960,6,3,2,0,2,5,41,3,2,-2,4,21,41,3,22,2,-2,-2,-2,1,1,3,1,-2,3,2,-2,-2,5,-2,-2,-2,-2,0,-2,-2,1,2,1,1,1,5,3,0,-2,-2,1,58,1,1,4,14,223,0,1516,822,1185,0.0,419.0,22656.0,0.0,612.4,0.0,7809.11,14234.48,0.0,1054.0,0.0,28.49,0.0,363.3,662.22,65603.99,-2.0,0,3,0,11,3,2
10326,3,5,0,10,1,1999,6,4,2,0,5,9,30,3,4,-2,4,21,42,-2,-2,-2,1,2,1,5,6,1,2,12,2,1,3,5,42,0,78,72,78,0,42,3,-2,-2,-2,5,5,3,3,0,1,-2,2,46,1,4,5,23,3350,3350,400,3922,335,0.0,0.0,66913.0,2362.45,28291.81,7709.74,3819.65,24729.35,0.0,2459.0,86.82,1039.7,283.33,140.37,908.78,66913.0,-2.0,0,1,0,11,4,2
10327,2,3,1,10,0,1954,2,2,1,0,4,6,30,3,3,-2,3,22,5,-2,-2,-2,1,1,5,1,5,1,4,-2,1,2,3,1,5,1,72,70,70,0,41,3,-2,-2,-2,1,1,42,1,0,-2,1,1,76,0,1,1,7,420,1400,280,742,5890,0.0,803.0,18780.0,0.0,1181.62,0.0,3539.89,14058.5,0.0,643.0,0.0,40.46,0.0,121.2,481.34,101088.01,-2.0,0,1,0,3,0,1
10328,2,4,1,10,1,2007,8,4,4,1,5,9,60,1,4,-2,4,23,2,3,21,2,-2,-2,-2,5,3,2,3,20,2,2,3,1,2,1,70,70,70,0,2,3,-2,-2,-2,3,1,2,3,0,1,1,1,55,2,1,3,24,3437,3437,400,745,5885,0.0,243.0,107382.0,0.0,20504.23,0.0,19433.47,67444.3,0.0,2149.0,0.0,410.34,0.0,388.92,1349.74,132290.01,-2.0,0,3,0,10,2,2
10329,4,9,1,20,0,1969,8,3,3,0,3,6,30,3,4,-2,4,21,2,-2,-2,-2,-2,-2,-2,5,4,1,2,-2,-2,-2,3,5,2,1,75,75,75,0,2,3,-2,-2,-2,8,5,1,2,0,-2,-2,2,45,2,1,6,10,1368,1368,0,3713,1954,0.0,0.0,66551.0,7495.12,16328.02,11237.79,3775.02,27715.06,0.0,2452.0,276.15,601.59,414.04,139.09,1021.13,66551.01,-2.0,0,1,0,18,3,0
