,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
12195,1,1,0,-2,-2,1980,8,2,1,0,2,4,41,2,4,-2,4,22,42,-2,-2,-2,1,2,3,5,4,2,3,-2,2,3,5,5,5,0,60,63,63,0,-2,-2,2,3,2,0,5,41,2,-2,-2,-2,2,51,1,1,2,14,472,945,0,651,5576,0.0,0.0,33980.0,9403.63,1374.3,6611.42,3212.78,13377.87,0.0,1978.0,547.39,80.0,384.86,187.02,778.74,33980.0,-2.0,0,1,0,10,2,2
12196,3,7,0,10,1,2003,7,3,2,0,3,6,41,1,4,-2,4,22,3,-2,-2,-2,-2,-2,-2,1,6,4,3,30,2,3,3,1,3,1,76,74,76,0,3,1,-2,-2,-2,4,1,3,3,1,1,1,2,42,1,1,3,9,1360,1360,400,2628,2211,0.0,519.0,27392.0,0.0,5428.09,0.0,3000.25,18963.66,0.0,994.0,0.0,196.97,0.0,108.87,688.15,80590.0,-2.0,0,1,0,5,1,2
12197,2,3,1,20,1,1997,6,4,2,1,6,10,60,1,4,-2,4,23,2,4,23,2,1,2,41,2,4,3,2,30,4,2,3,2,41,1,68,68,65,0,41,1,-2,-2,-2,5,2,41,2,0,1,-2,1,50,0,1,5,24,3560,4472,1562,299,8201,922.0,0.0,67708.0,2923.22,1842.1,0.0,8470.09,54472.59,0.0,2250.0,97.14,61.22,0.0,281.47,1810.18,151914.66999999998,-2.0,0,2,1,11,7,2
12198,2,3,1,10,0,1928,8,2,1,0,4,6,41,3,1,-2,4,21,2,3,22,3,-2,-2,-2,1,4,3,4,-2,3,3,3,1,41,1,72,72,72,0,3,3,-2,-2,-2,1,1,2,2,0,-2,1,1,44,1,1,3,10,1282,1282,969,774,5719,0.0,1148.0,35079.0,0.0,4246.26,0.0,9173.05,21659.69,0.0,1114.0,0.0,134.85,0.0,291.31,687.85,152749.0,-2.0,0,2,0,2,3,0
12199,1,1,1,20,0,1920,7,5,1,1,3,8,60,2,3,-2,4,21,42,1,3,3,1,2,42,5,3,1,3,-2,2,2,3,3,41,0,50,50,50,0,-2,-2,-2,-2,-2,0,5,42,2,0,-2,-2,1,57,0,1,3,14,0,1980,1363,351,7128,0.0,0.0,39221.0,1434.88,0.0,7797.85,4349.93,25638.34,78498.0,1703.0,62.3,0.0,338.59,188.88,1113.23,117719.31,1.0,0,2,0,14,5,0
12200,3,7,-2,-2,-2,1990,8,-2,1,0,1,1,10,1,4,-2,3,21,3,-2,-2,-2,-2,-2,-2,5,5,3,1,-2,-2,-2,5,5,3,-2,75,65,65,0,-2,-2,1,3,1,1,5,3,2,-2,-2,-2,2,39,1,1,2,10,458,458,0,3379,1508,0.0,0.0,10628.0,2392.22,936.26,3113.66,1300.21,2885.66,0.0,323.0,72.7,28.45,94.63,39.52,87.7,10628.009999999998,-2.0,0,1,0,4,0,0
12201,2,3,-2,-2,-2,2005,8,3,1,1,2,5,30,1,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,4,5,13,2,2,3,5,3,0,65,65,65,0,3,1,-2,-2,-2,0,5,3,3,-2,0,-2,1,57,1,1,2,9,871,871,0,652,6235,0.0,295.0,32226.0,11038.52,746.5,8263.82,2738.72,9438.45,0.0,862.0,295.27,19.97,221.05,73.26,252.47,62464.01,-2.0,0,1,0,4,2,0
12202,4,10,-2,-2,-2,2000,8,2,2,0,1,3,10,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,2,3,13,3,2,3,5,3,0,78,72,78,0,3,3,-2,-2,-2,0,1,3,2,-2,0,-2,1,21,2,6,2,1,548,822,0,1419,816,0.0,217.0,16862.0,2984.52,1595.27,0.0,1988.54,10293.67,0.0,677.0,119.83,64.05,0.0,79.84,413.29,39105.0,-2.0,0,1,0,4,4,0
12203,2,4,1,10,1,1962,8,3,2,0,5,8,41,1,4,-2,3,1,3,-2,-2,-2,1,2,41,1,6,3,3,13,2,2,3,1,3,0,67,67,67,0,3,1,-2,-2,-2,0,1,3,2,0,1,1,2,58,1,1,2,23,1146,1419,1451,347,8454,0.0,571.0,21264.0,0.0,489.35,0.0,2046.66,18727.99,0.0,703.0,0.0,16.18,0.0,67.66,619.16,79792.0,1.0,0,1,0,7,3,1
12204,2,4,0,20,1,1978,5,3,2,0,5,8,41,2,4,-2,4,21,3,-2,-2,-2,1,1,2,5,4,3,3,20,2,3,3,1,3,1,70,68,68,0,5,2,-2,-2,-2,3,1,2,2,0,1,1,2,70,0,1,2,16,1156,1850,400,347,8422,0.0,675.0,48761.0,0.0,1745.0,0.0,7217.15,39798.85,0.0,1641.0,0.0,58.73,0.0,242.89,1339.39,117949.0,-2.0,0,1,0,9,4,2
12205,2,4,1,20,1,1992,6,4,2,1,5,9,42,1,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,5,3,2,4,13,3,3,3,1,42,1,72,68,68,0,2,3,-2,-2,-2,1,1,3,3,0,-2,1,1,52,1,1,2,23,3403,3403,1469,1145,4882,0.0,846.0,30606.0,0.0,9279.45,0.0,4190.83,17135.73,0.0,779.0,0.0,236.19,0.0,106.67,436.15,117321.01,1.0,0,1,0,6,3,2
12206,3,7,0,10,1,2003,8,4,2,0,4,8,41,2,4,-2,4,21,1,-2,-2,-2,-2,-2,-2,5,4,3,4,12,4,3,3,5,3,1,75,56,75,0,3,3,-2,-2,-2,2,5,3,2,0,0,-2,1,33,1,2,2,17,2040,2040,400,2530,2273,0.0,0.0,73999.0,10578.13,20039.55,9325.6,6993.97,27061.75,0.0,2409.0,344.37,652.38,303.59,227.69,880.98,73999.0,-2.0,0,1,0,11,2,2
12207,1,1,1,-2,-2,1948,8,1,1,0,3,4,30,2,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,2,4,13,3,2,2,1,2,0,64,64,64,0,-2,-2,-2,-2,-2,1,1,1,2,-2,-9,1,1,25,1,1,2,19,0,1092,0,563,5760,0.0,1175.0,10093.0,0.0,0.0,0.0,1722.05,8370.96,0.0,526.0,0.0,0.0,0.0,89.75,436.26,130531.02,-2.0,0,1,0,7,1,0
12208,3,5,0,10,0,1986,8,3,2,0,2,5,41,3,2,-2,4,1,2,-2,-2,-2,1,1,2,5,4,3,3,-2,3,3,3,5,41,0,73,67,71,0,3,3,-2,-2,-2,0,5,2,2,0,-2,-2,1,56,2,1,3,8,960,960,0,2041,2798,0.0,0.0,76886.0,12360.58,9090.65,13713.05,3908.69,37813.03,0.0,2377.0,382.14,281.05,423.95,120.84,1169.02,76886.0,-2.0,0,1,0,8,4,1
12209,4,10,-2,-2,-2,1985,7,2,2,0,3,5,30,3,3,-2,4,21,2,-2,-2,-2,-2,-2,-2,5,4,1,3,20,2,2,4,5,3,1,65,55,55,0,3,3,-2,-2,-2,1,1,3,1,-2,1,-2,2,31,1,1,2,16,985,985,0,1525,2283,0.0,114.0,30698.0,6266.69,4005.88,0.0,3082.72,17342.72,0.0,939.0,191.69,122.53,0.0,94.3,530.48,42383.01,-2.0,0,1,0,13,6,2
12210,2,4,1,31,1,1997,6,3,2,0,4,7,41,2,4,-2,4,21,41,-2,-2,-2,-2,-2,-2,5,4,3,4,13,3,3,3,1,41,1,68,68,66,0,41,3,-2,-2,-2,0,1,2,2,0,-2,1,1,43,2,1,3,17,2909,2909,400,307,8279,0.0,372.0,53524.0,0.0,4958.84,0.0,9802.87,38762.29,0.0,1029.0,0.0,95.33,0.0,188.46,745.21,91654.01,-2.0,0,1,0,11,3,0
12211,2,3,0,20,0,1976,6,2,1,0,2,4,30,2,4,-2,3,22,41,-2,-2,-2,1,1,42,5,4,2,3,-2,-2,-2,9,7,5,-2,62,60,78,0,-2,-2,1,2,1,3,5,3,1,0,-2,-2,1,43,1,1,2,22,239,957,0,345,7737,0.0,0.0,65643.0,4196.86,448.16,17064.75,5926.68,38006.56,0.0,1913.0,122.31,13.06,497.31,172.72,1107.61,65643.01000000001,5.0,0,1,0,3,5,0
12212,4,10,-2,-2,-2,1975,8,2,1,0,2,4,20,1,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,4,3,4,13,-2,-2,4,1,5,1,71,66,69,0,5,2,-2,-2,-2,0,1,41,2,-2,-2,1,2,56,0,1,3,9,898,898,0,1922,1527,0.0,251.0,11051.0,0.0,3290.92,0.0,2278.26,5481.82,0.0,393.0,0.0,117.03,0.0,81.02,194.95,36779.0,-2.0,0,1,0,0,3,0
12213,2,3,0,10,1,1998,7,3,2,0,3,6,30,2,3,-2,4,23,3,-2,-2,-2,1,2,3,5,4,2,3,13,2,3,3,1,41,1,66,66,66,0,41,2,-2,-2,-2,3,5,41,2,0,-2,1,1,52,2,1,2,13,1694,1694,400,1253,4440,0.0,474.0,23764.0,1073.91,3749.89,5355.16,1777.13,11808.37,0.0,662.0,29.91,104.45,149.17,49.5,328.92,72349.96,-2.0,0,1,0,3,4,2
12214,1,1,1,20,0,1930,6,2,1,1,3,5,41,3,3,-2,3,21,3,-2,-2,-2,1,1,3,1,3,-2,2,20,2,3,2,3,5,1,62,58,58,0,-2,-2,2,2,2,1,3,3,-2,0,1,-2,2,52,1,1,2,24,518,1296,648,657,5675,0.0,66.0,29671.0,2734.25,2098.12,0.0,4361.12,20477.51,118996.0,1449.0,133.53,102.46,0.0,212.98,1000.03,155432.8,1.0,0,1,0,3,5,2
12215,3,5,-2,-2,-2,1969,8,1,1,0,2,3,20,3,3,-2,4,22,2,-2,-2,-2,-2,-2,-2,5,4,2,3,13,3,2,3,5,5,0,70,70,70,0,5,2,-2,-2,-2,2,5,2,1,-2,-9,-2,2,25,1,1,2,16,1100,1100,0,3977,431,0.0,0.0,39173.0,3082.6,10915.8,6255.38,2506.81,16412.41,0.0,1664.0,130.94,463.68,265.72,106.49,697.17,39173.0,-2.0,0,1,0,3,4,0
12216,2,4,0,10,0,1950,8,2,1,0,2,4,30,1,4,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,6,2,4,12,2,2,3,5,1,1,68,60,60,0,1,3,-2,-2,-2,3,5,1,2,1,1,-2,1,69,1,1,1,9,206,825,0,906,5416,0.0,0.0,20260.0,7224.11,369.99,3192.77,1258.22,8214.91,0.0,582.0,207.52,10.63,91.72,36.14,235.99,20260.0,-2.0,0,1,0,4,0,2
12217,2,3,0,20,1,1973,6,3,1,1,3,6,41,2,2,-2,4,23,1,3,22,41,-2,-2,-2,1,4,3,3,20,3,3,3,1,2,1,73,68,71,0,42,1,-2,-2,-2,0,1,2,3,1,1,1,2,47,1,1,3,16,1710,1710,400,616,6326,0.0,839.0,36993.0,2868.51,1972.99,0.0,8350.32,23801.19,0.0,1245.0,96.54,66.4,0.0,281.03,801.03,122991.01,-2.0,0,2,0,10,3,2
12218,1,2,1,10,0,1920,6,1,1,0,3,4,41,2,3,-2,4,22,3,-2,-2,-2,1,2,2,5,5,1,3,-2,2,2,2,3,42,0,69,65,70,0,-2,-2,2,2,1,2,5,42,3,1,-2,-2,1,63,1,1,2,20,1084,2168,2146,300,7049,0.0,0.0,17715.0,0.0,194.97,5122.18,1371.36,11026.49,211641.0,679.0,0.0,7.47,196.33,52.56,422.64,229356.0,-2.0,0,1,0,3,4,2
12219,3,5,0,32,1,2009,8,3,3,1,3,6,42,1,4,-2,4,23,1,-2,-2,-2,-2,-2,-2,1,3,3,4,13,2,2,3,1,1,1,68,66,66,0,1,2,-2,-2,-2,0,1,1,2,0,1,1,1,27,1,1,2,24,1700,1700,400,1378,4259,0.0,725.0,30005.0,4250.77,7244.97,0.0,3032.22,15477.05,0.0,933.0,132.18,225.28,0.0,94.29,481.26,104318.01,-2.0,0,1,0,5,3,0
12220,4,10,-2,-2,-2,1986,8,2,2,0,2,4,20,3,3,-2,4,21,3,-2,-2,-2,-2,-2,-2,5,4,3,3,30,4,2,4,5,1,0,72,68,67,0,1,3,-2,-2,-2,1,1,3,2,-2,1,-2,2,50,1,1,3,13,886,886,0,1963,779,0.0,197.0,27723.0,3885.94,4871.12,0.0,3291.83,15674.12,0.0,1296.0,181.66,227.72,0.0,153.89,732.74,47916.01,-2.0,0,1,0,7,3,2
12221,4,10,0,10,1,1940,7,3,2,0,2,5,30,1,3,-2,4,21,3,-2,-2,-2,-2,-2,-2,1,2,1,3,20,3,2,3,1,3,1,65,60,65,0,-2,-2,-2,-2,-2,4,1,1,3,0,1,1,2,40,1,4,7,18,0,1375,400,398,2394,0.0,663.0,18906.0,0.0,0.0,0.0,3002.47,15903.53,0.0,503.0,0.0,0.0,0.0,79.88,423.12,86863.99,-2.0,0,1,0,8,2,2
12222,2,3,1,20,0,2000,8,3,1,1,2,5,30,2,4,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,4,3,2,-2,2,2,3,5,3,1,68,65,65,0,2,1,-2,-2,-2,0,5,41,2,0,-2,-2,1,44,2,1,3,2,831,831,1155,466,7665,0.0,0.0,50463.0,15893.31,683.61,12544.54,3579.36,17762.18,0.0,1800.0,566.91,24.38,447.46,127.68,633.57,50463.0,-2.0,0,1,0,6,2,2
12223,3,5,-2,-2,-2,1980,8,1,1,0,2,3,20,1,3,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,1,1,3,11,2,1,3,5,3,1,70,70,65,0,3,2,-2,-2,-2,1,5,3,1,-2,1,-2,2,60,0,2,1,6,976,976,0,1708,3068,0.0,0.0,23646.0,6322.21,3058.25,3883.52,1422.7,8958.85,0.0,753.0,201.39,97.42,123.7,45.32,285.37,23645.53,-2.0,0,1,0,8,0,2
12224,4,10,0,10,1,1950,8,3,2,1,5,8,41,2,3,-2,4,21,1,-2,-2,-2,-2,-2,-2,1,4,4,1,-2,2,2,3,1,5,1,75,65,75,0,1,1,-2,-2,-2,5,1,41,1,1,-2,1,2,57,1,4,8,12,3348,2948,400,2083,1664,0.0,654.0,37686.0,841.25,7560.3,0.0,3116.23,26168.22,0.0,2276.0,50.81,456.6,0.0,188.2,1580.4,104720.99,2.0,0,1,0,15,3,1
12225,2,3,-2,-2,-2,1998,8,3,2,0,2,5,20,2,1,-2,4,21,5,-2,-2,-2,-2,-2,-2,5,0,1,4,11,3,3,3,1,41,0,71,71,71,0,41,1,-2,-2,-2,0,1,41,2,-2,-2,1,1,76,2,1,1,6,1052,1052,0,752,5835,0.0,344.0,13436.0,0.0,787.56,0.0,3188.73,9459.71,0.0,412.0,0.0,24.15,0.0,97.78,290.07,48696.0,-2.0,0,1,0,4,3,2
12226,3,5,0,10,0,1990,8,3,2,0,4,7,41,1,4,-2,3,21,3,-2,-2,-2,2,2,3,5,4,2,3,-2,3,2,4,5,3,0,70,70,70,0,3,3,-2,-2,-2,5,5,3,2,1,-2,-2,1,39,1,2,3,1,1299,1299,0,2025,2457,0.0,0.0,70304.0,5811.65,9400.65,10273.56,3114.53,41703.6,0.0,2139.0,176.82,286.02,312.57,94.76,1268.83,70303.98999999999,-2.0,0,1,0,14,3,0
12227,2,3,-2,-2,-2,1963,8,2,1,0,2,4,30,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,5,2,4,-2,-2,-2,3,1,3,0,64,64,64,0,-2,-2,-2,-2,-2,2,1,3,3,-2,-2,1,1,42,0,1,1,7,0,863,0,373,7895,0.0,299.0,7524.0,0.0,0.0,0.0,1960.07,5563.64,0.0,250.0,0.0,0.0,0.0,65.14,184.89,38171.71,-2.0,0,1,0,6,4,0
12228,3,5,0,10,1,1965,7,3,2,1,4,7,41,2,4,-2,4,21,41,-2,-2,-2,1,1,3,-2,3,3,3,13,2,2,4,5,41,1,65,65,62,0,41,3,-2,-2,-2,6,5,2,2,0,-2,-2,2,49,1,1,2,24,2110,2462,400,3504,610,0.0,0.0,41289.0,2881.99,15357.89,4500.24,3718.21,14830.67,0.0,1769.0,123.48,658.0,192.81,159.3,635.41,41289.0,-2.0,1,1,0,6,4,1
12229,2,4,0,10,1,1975,6,3,1,1,3,6,30,2,3,-2,4,22,3,-2,-2,-2,-2,-2,-2,5,4,2,3,-2,3,3,3,5,3,1,78,78,78,0,3,2,-2,-2,-2,1,5,2,2,0,-2,-2,1,37,1,1,5,10,1485,1485,250,919,5442,0.0,0.0,102647.0,22845.41,7064.28,24246.54,4974.56,43516.21,0.0,1859.0,413.74,127.94,439.12,90.09,788.11,102647.0,-2.0,0,1,0,13,0,2
12230,1,1,-2,10,0,1972,5,2,1,0,2,4,42,2,4,-2,4,22,2,-2,-2,-2,-2,-2,-2,1,6,4,4,-2,-2,-2,3,1,5,0,62,62,62,0,-2,-2,-2,-2,-2,0,5,1,2,-2,-2,1,2,70,2,1,2,8,0,824,0,441,6421,0.0,887.0,8312.0,0.0,0.0,3708.61,2028.92,2574.47,0.0,441.0,0.0,0.0,196.76,107.65,136.59,99230.0,-2.0,0,1,0,3,0,1
12231,3,6,0,10,0,1968,8,3,2,0,3,6,41,2,3,-2,3,22,41,3,22,42,1,2,5,5,3,3,3,13,2,3,3,1,3,0,68,68,68,0,3,3,-2,-2,-2,3,5,3,2,0,-2,1,2,40,1,1,2,14,2058,2058,0,1400,3784,0.0,452.0,54517.0,0.0,11307.32,8926.33,6836.0,27447.36,0.0,1575.0,0.0,326.67,257.88,197.49,792.96,100847.01,-2.0,0,2,0,5,3,0
12232,2,4,-2,-2,-2,1979,8,-2,1,0,1,1,10,1,4,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,5,2,4,-2,-2,-2,5,5,41,-2,75,60,70,0,-2,-2,1,41,3,1,5,41,3,-2,-2,-2,2,36,1,1,1,9,421,421,0,1362,4681,0.0,0.0,27047.0,10169.79,2871.52,6571.55,3177.34,4256.8,0.0,756.0,284.26,80.26,183.68,88.81,118.98,27047.0,-2.0,0,1,0,4,1,0
12233,2,4,1,20,0,1954,8,4,1,2,2,6,42,2,4,-2,4,21,1,3,22,3,-2,-2,-2,1,4,2,2,-2,4,3,3,1,41,0,68,60,68,0,-2,-2,1,3,3,1,1,41,3,1,-2,1,2,33,1,1,3,15,283,2210,510,559,7596,0.0,607.0,24669.0,1875.65,910.9,0.0,5874.0,16008.46,0.0,864.0,65.69,31.9,0.0,205.73,560.68,86887.01000000001,-2.0,0,2,0,9,3,0
12234,3,5,0,20,1,2002,7,4,3,0,4,8,41,1,4,-2,3,21,3,-2,-2,-2,-2,-2,-2,5,3,3,2,13,3,3,4,2,3,1,65,60,62,0,3,2,-2,-2,-2,4,3,3,2,1,1,-2,1,47,0,1,2,23,2582,3442,250,1643,3446,470.0,0.0,49877.0,0.0,10710.17,0.0,2613.02,36553.81,10776.0,1692.0,0.0,363.33,0.0,88.64,1240.03,103563.0,-2.0,0,1,0,10,2,2
12235,4,10,-2,-2,-2,1999,8,1,1,0,1,2,20,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,6,2,5,11,-2,-2,3,5,41,1,73,73,70,0,41,1,-2,-2,-2,0,1,41,3,-2,-2,-2,1,74,2,1,1,2,711,711,0,1994,1175,0.0,101.0,7380.0,2546.66,910.66,0.0,971.89,2950.86,0.0,191.0,65.89,23.56,0.0,25.15,76.35,17733.08,-2.0,0,1,0,2,1,0
12236,3,5,0,10,1,1960,7,2,1,1,3,5,30,2,3,-2,3,1,41,-2,-2,-2,-2,-2,-2,5,0,3,6,-2,1,3,3,5,41,0,78,78,78,0,41,1,-2,-2,-2,2,5,41,2,0,-2,-2,1,62,1,1,1,7,890,890,250,4361,205,0.0,0.0,38122.0,3412.78,8254.84,7211.35,4760.17,14482.87,0.0,1339.0,119.87,289.94,253.29,167.2,508.7,38122.01,-2.0,0,1,0,2,0,0
12237,3,5,0,20,1,2006,8,3,2,0,3,6,30,2,1,-2,5,21,2,-2,-2,-2,-2,-2,-2,1,4,2,4,-2,2,3,3,1,2,1,68,68,75,0,2,1,-2,-2,-2,2,1,2,2,1,-2,1,1,61,0,2,1,11,2736,2736,400,1795,3039,0.0,340.0,18210.0,923.26,4184.06,0.0,3171.81,9930.88,0.0,613.0,31.08,140.85,0.0,106.77,334.3,53060.01,1.0,0,1,0,9,5,1
12238,3,5,0,10,1,2009,8,3,2,0,3,6,41,1,4,-2,5,21,1,-2,-2,-2,-2,-2,-2,5,5,2,3,11,3,3,4,5,1,1,70,55,68,0,1,3,-2,-2,-2,4,5,1,3,0,1,-2,1,48,0,1,2,13,2054,2054,250,2477,2032,0.0,0.0,36880.0,3133.49,10208.98,4341.79,2900.12,16295.62,0.0,1206.0,102.47,333.84,141.98,94.84,532.88,36880.0,-2.0,0,1,0,4,2,0
12239,3,5,0,10,0,1981,8,3,1,0,2,5,30,2,3,-2,4,22,3,-2,-2,-2,-2,-2,-2,5,6,2,3,-2,2,2,4,5,3,1,68,68,67,0,3,2,-2,-2,-2,2,5,41,2,0,-2,-2,2,50,0,1,3,9,1012,1012,0,3818,522,0.0,0.0,40589.0,2475.55,11139.17,8934.07,4365.15,13675.07,0.0,1431.0,87.28,392.72,314.98,153.9,482.13,40589.01,-2.0,0,1,0,3,2,2
12240,1,1,1,10,0,1950,4,2,2,0,3,5,30,1,4,-2,3,23,41,-2,-2,-2,1,1,41,5,6,3,6,-2,1,2,2,3,5,0,70,55,55,0,-2,-2,-2,-2,-2,4,3,5,1,0,-2,-2,1,76,0,1,1,24,0,2064,0,233,7926,0.0,0.0,12051.0,0.0,0.0,0.0,2482.64,9568.36,167815.0,556.0,0.0,0.0,0.0,114.54,441.46,179865.69,-2.0,0,1,0,1,3,1
12241,1,2,1,20,0,1920,8,3,1,1,5,8,42,3,3,-2,5,22,1,-2,-2,-2,2,2,1,-2,3,3,3,30,3,3,2,3,1,0,68,68,66,0,-2,-2,3,2,1,1,3,1,2,1,1,-2,2,38,1,1,5,20,979,2611,1664,642,6038,0.0,0.0,44052.0,0.0,955.75,0.0,2571.23,40525.02,64994.0,1494.0,0.0,32.41,0.0,87.2,1374.39,109046.0,1.0,0,1,0,16,3,2
12242,3,6,1,20,1,2002,8,3,3,0,2,5,41,1,4,-2,4,22,3,3,22,3,1,2,1,5,4,2,3,13,3,3,3,2,3,0,68,68,68,0,3,3,-2,-2,-2,3,2,3,2,0,0,-2,2,67,0,1,2,16,2409,2409,599,1666,3260,680.0,0.0,53678.0,0.0,13665.87,0.0,7704.25,32307.89,0.0,1503.0,0.0,382.65,0.0,215.72,904.63,115782.01,-2.0,0,2,1,11,5,2
12243,3,6,0,10,0,1965,8,1,1,0,2,3,30,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,6,4,6,-2,2,2,6,1,5,0,70,50,70,0,-2,-2,1,3,1,0,1,5,2,0,-2,1,1,60,1,2,1,6,192,575,0,2683,1606,0.0,201.0,12723.0,0.0,1779.12,0.0,3072.71,7871.16,0.0,610.0,0.0,85.3,0.0,147.32,377.38,33325.99,-2.0,0,1,0,3,0,0
12244,2,4,0,10,1,1984,8,2,2,0,3,5,41,2,4,-2,3,21,2,-2,-2,-2,1,1,1,5,6,3,4,13,2,2,3,2,5,1,71,71,60,0,5,1,-2,-2,-2,5,5,41,2,0,1,-2,1,71,0,1,1,5,1583,1583,400,582,6576,959.0,0.0,26938.0,0.0,1184.33,5690.87,2655.28,17407.53,0.0,1043.0,0.0,45.86,220.34,102.81,673.99,114523.68,-2.0,0,1,0,3,2,2
12245,2,3,1,20,1,1978,6,2,2,1,4,6,30,1,4,-2,5,23,3,-2,-2,-2,-2,-2,-2,5,3,4,3,13,1,2,3,1,5,0,74,74,74,0,42,2,-2,-2,-2,1,1,5,2,0,1,1,1,51,1,1,2,8,2479,2479,1788,354,7703,0.0,1192.0,25982.0,0.0,2075.89,0.0,2609.61,21296.5,0.0,1001.0,0.0,79.98,0.0,100.54,820.48,148162.0,-2.0,0,1,0,10,2,0
12246,1,2,0,31,1,1955,6,3,1,0,4,7,41,3,1,-2,4,23,1,-2,-2,-2,-2,-2,-2,-2,4,3,4,12,3,2,2,1,41,1,68,63,63,0,-2,-2,4,42,2,1,1,1,2,1,0,1,2,42,1,1,3,22,1101,1927,250,655,5363,0.0,1304.0,40610.0,1782.97,3373.81,0.0,3734.03,31719.18,0.0,2498.0,109.67,207.53,0.0,229.69,1951.11,174270.0,1.0,0,1,0,11,5,2
12247,3,6,0,10,0,1979,8,3,2,0,6,9,41,1,4,-2,3,1,3,2,1,3,-2,-2,-2,5,4,1,4,-2,3,3,3,1,3,0,70,65,60,0,3,2,-2,-2,-2,1,5,3,2,0,-2,1,1,25,0,1,3,9,2208,2208,0,2571,1865,0.0,426.0,49907.0,0.0,14814.13,9104.36,5081.33,20907.18,0.0,1895.0,0.0,562.5,345.7,192.94,793.86,93572.0,-2.0,0,2,0,10,3,2
12248,3,5,1,20,1,1983,7,5,3,1,6,11,41,2,1,-2,4,22,5,3,22,41,-2,-2,-2,5,3,3,3,13,4,2,4,5,2,1,70,65,65,0,2,3,-2,-2,-2,6,5,1,3,3,1,-2,2,52,1,1,3,24,1842,3170,400,1290,4455,0.0,0.0,106113.0,17206.66,10090.15,12751.05,9617.16,56447.99,0.0,3126.0,506.89,297.25,375.64,283.31,1662.91,106113.01,4.0,0,2,0,10,7,2
12249,4,10,0,10,1,1974,7,3,2,0,3,6,50,1,4,-2,3,21,2,-2,-2,-2,-2,-2,-2,1,1,3,6,13,3,3,3,1,2,1,74,68,78,0,2,1,-2,-2,-2,6,1,1,3,0,-2,1,2,63,0,1,3,12,219,1313,400,2076,1522,0.0,348.0,27859.0,0.0,668.36,0.0,3091.81,24098.82,0.0,1184.0,0.0,28.41,0.0,131.4,1024.19,63529.0,-2.0,0,1,0,18,3,2
12250,1,2,-2,-2,-2,1927,8,1,1,0,3,4,30,1,2,-2,3,22,2,-2,-2,-2,-2,-2,-2,1,6,2,3,20,-2,-2,2,3,5,-2,66,55,70,0,-2,-2,3,1,2,0,3,5,3,-2,-9,-2,1,40,0,1,4,2,810,1080,0,842,5017,0.0,70.0,15982.0,0.0,3460.84,0.0,2120.68,10400.48,73899.0,804.0,0.0,174.1,0.0,106.68,523.21,97056.0,-2.0,0,1,0,5,4,1
12251,2,4,1,20,1,1996,8,5,4,1,5,10,42,2,3,-2,4,21,41,4,22,3,-2,-2,-2,-2,3,1,2,13,2,2,3,1,41,1,74,74,74,0,41,3,-2,-2,-2,0,1,2,3,8,1,1,2,46,1,1,5,24,4650,4650,1673,446,7771,0.0,1880.0,79769.0,0.0,8683.58,0.0,11410.53,59674.89,0.0,1980.0,0.0,215.54,0.0,283.23,1481.23,272469.0,-2.0,1,3,0,17,7,2
