DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,USEEL,USENG,USELP,USEFO,USEKERO,USEWOOD,USESOLAR,USEOTH,ELWARM,ELFOOD,ELWATER,ELCOOL,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,LPWARM,LPWATER,LPCOOK,LPGRILL,LPOTHER,FOWARM,FOWATER,FOOTHER,KRWARM,KRWATER,KROTHER,WDWARM,WDWATER,WDOTHER,SOLWARM,SOLWATER,SOLPOOL,SOLOTHER,OTHCOOK,USENGLPG,NGLPGFU,INTRO,PELHEAT,PELHOTWA,PELCOOK,PELAC,PELLIGHT,ZPELLIGH,PGASHEAT,PGASHTWA,PUGCOOK,PUGOTH,FOPAY,LPGPAY,DEREG,DEREGEL,BUYDRGEL,DEREGNG,BUYDRGNG,LPGDELV,NDIFLPCO,NLPDELNC,QUANTFO,FODEL,NDIFFOCO,NFODELNC,KERODEL,NDIFKRCO,KEROCASH,NOCRCASH,NKRGALNC,PRICEKER,TOTPAYKR,TYPWOOD1,TYPWOOD2,TYPWOOD3,TYPWOOD4,WOODLOGS,WDSCRAP,WDPELLET,CORDS,HOWPAID,HOWPAYEL,HOWPAYNG,HOWPAYLP,HOWPAYFO,HOWPAYKR,
1022, 33640,9,3,5,4,3458,  416,5,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,1,1,1,0,9,9,9,9,9,9,1,0,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,9,9,9
1023, 32693,9,1,2,1,1216, 4298,4,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,1,9,1,0,9,9,9,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,9,9,9
1024, 23933,9,1,2,1,1251, 4242,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,1,1,1,1,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1025, 23933,9,1,2,1,1251, 4242,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,9,9,2,9,2,9,0,9,9,9,9,9,99,99,8,8,98,98,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,2,9,2,9
1026, 23933,9,1,2,1,1251, 4242,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,9,9,2,9,2,9,0,9,9,9,9,9,99,99,8,8,98,98,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,2,9,2,9
1027, 27619,9,1,2,0,1271, 4398,5,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,1,9,1,0,1,2,9,9,9,9,1,6,9,8,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,3,9,9,9
1028, 28587,9,1,2,0,1271, 4398,2,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,9,1,9,1,0,9,1,9,1,1,9,1,0,9,0,9,9,99,99,3,1, 1, 2,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,1,9
1029, 24775,9,1,2,0,1271, 4398,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,9,9,1,1,1,0,1,1,9,1,9,9,1,6,9,6,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900,1, , , ,1,0,0,  75,1,1,1,9,9,9
1030, 29189,9,3,5,0,1072, 4394,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,2,9,2,2,0,2,9,2,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,2,2,2,9,9,9
1031, 45902,9,3,5,0,1536, 3163,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,9,9,9,1,0,9,9,9,9,9,1,0,9,9,9,9,1, 1,98,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,1,9,9
1032, 40448,9,3,5,0,1536, 3163,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,1,1,1,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900,2,1, , ,1,1,0,  25,1,1,1,9,9,9
1033, 34426,9,3,5,0,1025, 4095,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,1,1,0,9,9,9,9,9,1,1,0,9,9,9,1, 1, 1,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,1,9,9
1034, 13763,9,3,6,0,1206, 3568,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,9,9,1,1,1,0,1,1,9,1,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1035, 16347,9,1,2,1,1251, 4242,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,2,2,2,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,2,9,9,9
1036, 16347,9,1,2,1,1251, 4242,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,2,2,1,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,3,9,9,9
1037, 16347,9,1,2,1,1251, 4242,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,2,2,2,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,2,9,9,9
1038, 19415,9,1,2,0, 704, 5263,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,9,2,9,2,2,0,9,9,9,9,9,1,1,0,9,9,9,1, 1, 1,9,9,99,99,1, 1,0,998,98,999800,99999800, , , , ,9,9,9,   0,3,2,9,1,9,1
1039, 19415,9,1,2,0, 704, 5263,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,9,2,2,2,2,0,9,9,9,9,9,9,1,0,9,9,9,9,99,99,9,9,99,99,1, 1,8,998,98,999800,99999800, , , , ,9,9,9,   0,3,2,9,9,9,1
1040, 19820,9,1,2,0,1271, 4398,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,1,1,1,1,9,9,1,0,9,1,0,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1041, 19820,9,1,2,0,1271, 4398,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,1,1,1,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1042, 21885,9,1,2,0,1271, 4398,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,2,2,2,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,3,1,2,9,9,9
1043, 19246,9,2,3,0, 849, 5936,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,2,0,2,2,2,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,2,2,2,9,9,9
1044, 25587,9,2,3,0, 849, 5936,4,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,1,9,1,0,1,1,9,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1045, 13077,9,4,8,0,5161, 1093,5,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,1,9,1,0,9,9,9,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,9,9,9
1046, 20665,9,1,1,0, 903, 5053,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,1,9,1,0,9,9,9,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,9,9,9
1047, 20665,9,1,1,0, 903, 5053,4,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,1,9,1,0,9,9,9,9,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,9,9,9,9
1048, 25280,9,3,5,0,1356, 3377,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,1,9,1,0,1,1,9,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1049, 25280,9,3,5,0,1356, 3377,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,9,9,1,1,1,0,1,1,9,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900,1, , , ,1,0,0,  25,1,1,1,9,9,9
1050, 44662,9,3,5,0,1133, 4591,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,1,0,1,1,1,1,9,9,0,9,9,9,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1051, 11469,9,3,6,0,1315, 3649,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,9,1,1,1,0,1,1,9,1,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1052, 11469,9,3,6,0,1315, 3649,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,1,1,1,1,0,1,9,9,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1053, 13890,9,3,6,0,1797, 2620,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,1,1,1,0,1,1,9,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
1054, 12579,9,3,6,0,1797, 2620,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,1,1,1,0,1,1,9,9,9,9,1,0,9,0,9,9,99,99,9,9,99,99,9,99,9,999,99,999900,99999900, , , , ,9,9,9,   0,1,1,1,9,9,9
