DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,UAUXH2OF,ZUAUXH2O,FAUXH2O,AIRCOND,COOLTYPE,ZCOOLTYP,DUCTS,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,CENACHP,ZCENACHP,AGECENAC,ZAGECENA,USECENAC,ZUSECENA,ACOTHERS,ZACOTHER,NUMBERAC,ZNUMBERA,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,TREESHAD,ZTREESHA,LGT12,ZLGT12,LGT4,ZLGT4,LGT1,ZLGT1,OUTLGTNT,ZOUTLGTN,GASLIGHT,ZGASLIGH,SLDDRS,DOOR1SUM,WINDOWS,ADQINSUL,ZADQINSU,DRAFTY,
1045, 13077,9,4,8,0,5161, 1093,5, 5,0,0,0,1,0,96,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 2,0,0,0,9,0,1,1,3,3,0,6
1046, 20665,9,1,1,0, 903, 5053,3, 5,0,0,0,1,0, 5,0,0,0,99,1,2,0,9,1,0, 1,0,9,0,99,0,9,0,9,0,1,0,96,0,1,0,0,0, 1,0, 1,0, 1,0,0,0,9,0,0,0,2,3,0,1
1047, 20665,9,1,1,0, 903, 5053,4, 5,0,0,0,6,0, 5,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 1,0,0,0,9,0,0,0,2,3,0,3
1048, 25280,9,3,5,0,1356, 3377,2, 1,0,0,0,2,0, 3,0,0,0,99,1,2,0,9,1,0, 5,0,9,0,99,0,9,0,9,0,3,0, 4,0,2,0,0,0, 2,0, 2,0, 3,0,0,0,9,0,0,0,4,1,0,4
1049, 25280,9,3,5,0,1356, 3377,2, 1,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 7,0,0,0, 4,0,2,0,0,0,0,0,99,0,9,0,0,0, 0,0, 6,0, 6,0,0,0,9,0,0,0,4,1,0,3
1050, 44662,9,3,5,0,1133, 4591,2, 1,0,0,0,1,0, 2,0,0,0,99,1,2,0,9,1,0, 5,0,9,0,99,0,9,0,9,0,2,0, 2,0,1,0,1,0, 1,0, 2,0, 1,0,0,0,9,0,0,0,4,3,0,4
1051, 11469,9,3,6,0,1315, 3649,2, 1,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 7,0,0,0, 5,0,3,0,0,0,0,0,99,0,9,0,1,0, 0,0, 5,0, 1,0,0,0,9,0,0,0,5,3,0,2
1052, 11469,9,3,6,0,1315, 3649,2, 5,0,0,0,3,0, 4,0,0,0,99,1,1,0,9,1,0, 6,0,0,0, 5,0,3,0,0,0,0,0,99,0,9,0,1,0, 1,2, 3,2, 3,2,1,0,0,0,0,0,4,1,0,4
1053, 13890,9,3,6,0,1797, 2620,2, 1,0,0,0,3,0, 3,0,0,0,99,1,1,0,9,1,0, 4,0,0,0, 3,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 4,0, 6,0,0,0,9,0,0,0,4,1,0,4
1054, 12579,9,3,6,0,1797, 2620,2, 1,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 7,0,0,0, 4,0,3,0,0,0,0,0,99,0,9,0,1,0, 0,0, 3,0, 1,0,0,0,9,0,0,0,4,1,0,4
1055, 22951,9,3,5,0,1643, 2932,2, 5,0,0,0,3,0, 3,0,0,0,99,1,2,0,9,2,0, 1,0,9,0,99,0,9,0,9,0,1,0, 4,0,3,0,0,0, 4,0, 2,0, 2,0,1,0,0,0,0,0,4,2,0,4
1056, 29755,9,3,5,0,1422, 3175,2, 5,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 6,0,1,0, 4,0,2,0,0,0,0,0,99,0,9,0,1,0, 0,0, 2,0, 4,0,1,0,0,0,1,1,3,2,0,3
1057, 36697,9,3,5,0,1025, 4095,2, 5,0,0,0,2,0, 5,0,0,0,99,1,1,0,9,1,0, 6,0,0,0, 3,0,2,0,0,0,0,0,99,0,9,0,0,0, 1,0, 1,0, 1,0,0,0,9,0,0,0,4,2,0,3
1058, 13851,9,1,1,0, 781, 5791,2, 3,0,0,0,3,0, 4,0,0,0,99,1,1,0,0,1,0,10,0,0,0, 2,0,1,0,0,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,6,1,0,4
1059, 20434,9,1,2,1,1216, 4298,5, 1,0,1,0,0,0, 0,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 1,0,0,0,9,0,0,0,3,3,0,2
1061, 16358,9,1,2,0,1225, 4148,3, 1,0,0,0,2,0,96,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,2,0,96,0,2,0,0,0, 1,0, 1,0, 1,0,0,0,9,0,1,1,3,3,0,1
1062, 16358,9,1,2,0,1225, 4148,3, 1,0,0,0,2,0, 3,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 2,0,0,0,9,0,1,1,3,3,0,1
1063, 14360,9,1,2,1,1251, 4242,2, 3,0,0,0,3,0, 2,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,2,0, 3,0,3,0,1,0, 0,0, 0,0, 2,0,0,0,9,0,0,0,5,2,0,3
1064, 14604,9,1,2,0, 704, 5263,2, 1,0,0,0,2,0, 4,0,0,0,99,1,2,0,9,2,0, 3,0,9,0,99,0,9,0,9,0,2,0, 4,0,1,0,0,0, 1,0, 3,0, 2,0,0,0,9,0,0,0,4,3,0,3
1065, 18255,9,1,2,0, 704, 5263,2, 1,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 5,0,0,0, 4,0,1,0,0,0,0,0,99,0,9,0,1,0, 0,0, 3,0, 1,0,0,0,9,0,0,0,3,1,0,3
1066, 20157,9,1,2,0, 704, 5263,2, 1,0,0,0,3,0, 4,0,0,0,99,1,1,0,9,1,0, 6,0,0,0, 4,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 4,0,0,0,9,0,1,1,4,1,0,4
1067, 28587,9,1,2,0,1271, 4398,5, 1,0,0,0,2,0, 5,0,0,0,99,1,2,0,9,1,0, 4,0,9,0,99,0,9,0,9,0,1,0, 2,0,1,0,0,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,3,3,0,3
1068, 28587,9,1,2,0,1271, 4398,4, 1,0,0,0,2,0, 3,0,0,0,99,1,2,0,9,2,0, 1,0,9,0,99,0,9,0,9,0,1,0, 3,0,1,0,0,0, 0,0, 1,0, 2,0,0,0,9,0,0,0,3,2,0,4
1069, 19246,9,2,3,0, 849, 5936,5, 1,0,1,0,6,0,96,0,0,2,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,1,0, 0,0, 1,0, 1,0,0,0,9,0,0,0,2,2,0,3
1070, 19246,9,2,3,0, 849, 5936,4, 1,0,0,0,3,0,96,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 1,0, 1,0, 1,0,0,0,9,0,0,0,3,3,0,3
