DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NUMFLRS,ZNUMFLRS,NUMAPTS,ZNUMAPTS,CNFRMHUQ,ALTHUQ,REVHUQ,STORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,PCTBSTHT,ZPCTBSTH,BASEHEAT,ZBASEHEA,BASEUSE,ZBASEUSE,TYPEHUQ4,ZTYPEHQ4,NCOMBATH,NHAFBATH,BEDROOMS,ZBEDROOM,OTHROOMS,ZOTHROOM,ATTIC,ZATTIC,ATTICFIN,ZATTICFI,ATTCHEAT,ZATTCHEA,PCTATTHT,ATTICUSE,ZATTICUS,PRKGPLC1,GARSIZE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,GARGLOC,GARGHEAT,ZGARGHEA,PRKGPLC2,GARSIZ2A,GARSIZ2B,KOWNRENT,ZKOWNREN,HUPROJ,ZHUPROJ,RENTHELP,KOWNCOND,CONDCOOP,ZCONDCOO,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,URBRUR,ZURBRUR,UGASHERE,ZUGASHER,
1030, 29189,9,3,5,0,1072, 4394,3,99,0,999,0,1,9,9,20,0,0,0,0,1,0,9,0,9,0,9,0,9,0,2,1,3,0,4,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,3,0,0,0,0,0,9,0, 7,0,1,2, 5,3,0,1,0
1031, 45902,9,3,5,0,1536, 3163,2,99,0,999,0,1,9,9,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,1,0,3,0,2,0,1,0,0,2,0,2,9,1,0,0,9,0,0,0,0,9,9,0,0,9,9,2,0,0,0,0,0,9,0, 1,0,1,2,10,1,0,1,0
1032, 40448,9,3,5,0,1536, 3163,2,99,0,999,0,1,9,9,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,2,0,3,0,4,0,0,0,9,0,9,0,9,9,0,1,1,1,0,0,0,3,0,0,9,9,9,1,0,9,0,9,0,9,0, 3,0,0,9,99,1,0,1,0
1033, 34426,9,3,5,0,1025, 4095,2,99,0,999,0,1,9,9,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,1,0,3,0,3,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 2,0,0,9,99,2,0,0,0
1034, 13763,9,3,6,0,1206, 3568,2,99,0,999,0,1,9,9,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,2,0,3,0,2,0,1,0,0,0,0,0,9,1,0,1,1,1,0,0,0,1,0,0,9,9,9,1,0,9,0,9,0,9,0,10,0,1,1, 8,4,0,1,0
1035, 16347,9,1,2,1,1251, 4242,5, 5,0, 31,2,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,2,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 4,0,1,1, 3,1,0,1,0
1036, 16347,9,1,2,1,1251, 4242,4,99,0,999,0,1,9,9,32,0,2,0,2,1,2,9,0,9,0,9,0,9,0,1,0,2,0,2,0,0,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,6,9,0, 1,0,0,9,99,1,0,1,0
1037, 16347,9,1,2,1,1251, 4242,4,99,0,999,0,1,9,9,32,1,0,0,0,0,0,9,0,0,2,0,0,9,0,1,0,1,0,3,0,0,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,1,0,9,0,9,1,2,0, 2,0,0,9,99,2,0,1,0
1038, 19415,9,1,2,0, 704, 5263,1,99,0,999,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,2,0,2,0,9,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,1,1,9,1,0,9,0,9,0,9,0, 5,0,0,9,99,2,0,0,0
1039, 19415,9,1,2,0, 704, 5263,1,99,0,999,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,2,0,2,0,9,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 5,0,1,2, 8,2,0,0,0
1040, 19820,9,1,2,0,1271, 4398,4,99,0,999,0,0,2,2,20,1,0,0,0,0,0,9,0,1,0,1,0,9,0,1,0,3,0,2,0,1,0,1,0,1,0,9,1,0,9,9,0,0,0,0,9,9,0,9,9,9,1,0,9,0,9,0,9,0, 1,0,1,2, 3,1,0,1,0
