DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ZNHSLDME,YEARS3,ZYEARS3,YEARS4,ZYEARS4,YEARS1,ZYEARS1,YEARS2,ZYEARS2,YEARS5,HBUSNESS,ZHBUSNES,OTHBUS1,OTHBUS2,OTHWORK,ZOTHWORK,OTHACT1,OTHACT2,ATHOME,ZATHOME,DRIVECAR,ZDRIVECA,VEHICLES,DRIVEMON,HHINTRO,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,ZSDESCEN,ORIGIN1,ZORIGIN1,ORIGIN2,ORIGIN3,MONEYPY,ZMONEYPY,POOR100,POOR125,POOR150,LIHEAP,
1077, 11108,9,1,1,0, 777, 5312,2, 5,0,0,0,0,0,0,0,1,0, 4,0,0,99,99,0,0,99,99,1,0,1,0, 2, 3,1,1,46,1,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1078, 16107,9,1,1,0, 903, 5053,2, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,1,53,1,0,0,0, 3,0,99,99, 7,0,0,0,0,0
1079, 17405,9,1,2,1, 653, 6217,2, 6,0,0,0,0,0,0,0,2,0, 4,0,0,99,99,0,0,99,99,0,0,1,0, 4, 4,1,1,36,1,1,0,0, 2,0,99,99, 8,0,0,0,0,0
1080, 17405,9,1,2,1, 653, 6217,2, 4,0,0,0,0,0,0,0,1,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,50,1,0,0,0, 2,0,99,99, 6,0,0,0,0,0
1081, 18796,9,1,2,1, 653, 6217,2, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 3, 1,1,1,42,0,1,0,0, 1,0,99,99, 5,0,0,0,0,0
1082, 16860,9,1,2,0, 714, 5631,2, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,1,42,1,1,0,0, 1,0,99,99, 9,0,0,0,0,0
1083, 12645,9,1,2,0, 714, 5631,3, 6,0,0,0,0,0,1,0,3,0, 2,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,1,24,1,1,0,0, 2,0,99,99, 6,0,0,0,1,1
1084, 21465,9,1,2,0, 714, 5631,3, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 3, 3,1,2,45,1,1,0,0, 1,0,99,99, 7,0,0,0,0,0
1085, 40312,9,3,5,4,4151,  224,5, 3,0,0,0,0,0,0,0,1,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,26,1,1,1,0, 7,0,99,99, 8,0,0,0,0,0
1086, 25280,9,3,5,0,1356, 3377,2, 3,0,0,0,0,0,1,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 3, 2,1,1,36,0,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1087, 13478,9,1,2,1,1251, 4242,2, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,1,65,0,9,0,0, 1,0,99,99, 3,0,0,0,1,1
1088, 14414,9,1,2,1,1251, 4242,2, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,28,1,9,0,0, 1,0,99,99, 6,0,0,0,0,0
1089, 22951,9,3,5,0,1643, 2932,2, 2,0,2,0,1,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,0,0, 0, 1,1,1,73,0,1,0,0, 2,0,99,99, 1,0,1,1,1,1
1090, 39672,9,3,5,0,1463, 3241,1, 5,0,0,0,0,0,0,0,3,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,2,31,1,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1091, 22157,9,3,5,0,1025, 4095,2, 3,0,2,0,1,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,1,0, 3, 3,1,2,76,0,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1092, 25566,9,3,5,0,1025, 4095,2,12,0,0,0,0,0,0,0,6,0, 6,1,0,14,99,0,0,99,99,1,0,0,0, 0, 0,1,2,45,1,1,0,0, 1,0,99,99,10,0,0,0,0,0
1093, 50871,9,3,5,4,3458,  416,3, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,60,1,9,0,0, 1,0,99,99, 7,0,0,0,0,0
1094, 10940,9,1,1,0, 820, 5247,4, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,1,23,0,0,1,0, 7,0,99,99, 5,0,0,0,0,1
1095, 12685,9,1,1,0, 820, 5247,4, 4,0,0,0,0,0,0,0,0,0, 4,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,46,2,0,0,0, 2,0,99,99, 6,0,0,0,0,1
1096, 13077,9,4,8,0,5161, 1093,5, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 1, 2,1,2,30,1,1,0,0, 1,0,99,99, 6,0,0,0,0,0
1097, 19252,9,4,8,0,5161, 1093,1, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,0,0, 0, 1,1,1,58,1,9,0,0, 1,0,99,99, 4,0,0,0,0,0
1098, 11412,9,1,1,0, 903, 5053,2, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,67,2,9,0,0, 1,0,99,99, 5,1,0,0,0,0
1099, 10336,9,1,1,0, 903, 5053,2, 2,0,0,0,0,0,0,0,0,0, 2,1,0, 2,99,0,0,99,99,0,0,1,0, 2, 2,1,2,45,1,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1100, 22833,9,3,5,4,2628, 1061,2, 4,0,0,0,0,0,0,0,2,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,40,1,1,1,0, 7,0,99,99, 8,0,0,0,0,0
1101, 39144,9,3,5,4,2723, 1010,2, 4,0,0,0,0,0,1,0,1,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,1,34,2,1,0,0, 1,0,99,99, 7,0,0,0,0,0
1102, 29810,9,3,6,0,1315, 3649,2, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,68,0,9,0,0, 1,0,99,99, 4,0,0,0,0,0
1103, 17999,9,3,6,0,1315, 3649,1, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,37,1,1,0,0, 1,0,99,99, 6,0,0,0,0,0
1105, 37844,9,3,5,4,3458,  416,4, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,25,1,1,0,0, 1,0,99,99, 7,0,0,0,0,0
1106, 33640,9,3,5,4,3458,  416,5, 2,0,2,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,2,70,0,1,0,0, 1,0,99,99, 6,1,0,0,0,0
