DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,DNTHEAT,ZDNTHEAT,FUELHTPS,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,DIFFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,USENGFP,RNGFUEL,EQMAMT,ACTSOLAR,THERMAIN,PROTHERM,ZPROTHER,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,ZHEATROO,HEATNOT,ZHEATNOT,OTHNOHT,ZOTHNOHT,OTHSPAC1,OTHSPAC2,
1042, 21885,9,1,2,0,1271, 4398,5, 1,9,0, 0, 2,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,70,66,66,1,0, 0,0,0,0,99,99
1043, 19246,9,2,3,0, 849, 5936,5, 1,9,0, 0, 2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,96,96,96,1,0, 0,0,0,0,99,99
1044, 25587,9,2,3,0, 849, 5936,4, 1,9,0, 0, 2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,68,60,65,1,0, 0,0,0,0,99,99
1045, 13077,9,4,8,0,5161, 1093,5, 5,9,0, 0, 3,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,95,95,95,0,0, 4,0,0,0,99,99
1046, 20665,9,1,1,0, 903, 5053,3, 5,9,0, 0, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,72,72,72,1,0, 0,0,0,0,99,99
1047, 20665,9,1,1,0, 903, 5053,4, 5,9,0, 0, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,65,65,65,1,0, 0,0,0,0,99,99
1048, 25280,9,3,5,0,1356, 3377,2, 1,9,0, 0, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,72,95,70,1,0, 0,0,0,0,99,99
1049, 25280,9,3,5,0,1356, 3377,2, 1,9,0, 0, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99,99,99,99, 7,9,9,9,1,9,1,1,0,77,77,69,0,0, 1,0,0,0,99,99
1050, 44662,9,3,5,0,1133, 4591,2, 1,9,0, 0, 6,0, 2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99,99, 1,99,99,9,9,9,1,9,1,0,0,75,68,70,1,0, 0,0,0,0,99,99
1051, 11469,9,3,6,0,1315, 3649,2, 1,9,0, 0, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,1,0,70,70,70,1,0, 0,0,0,0,99,99
