DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLELRFG,DOLELFZZ,DOLELDWH,DOLELCDR,
1044, 25587,9,2,3,0, 849, 5936,4,   0, 483, 511,   0,   0,   0, 469,   0,   0,   0,   0,  42,   0,   0,  0, 365,   0, 0,   0,   0,   0,118,  0,  0,  0
1045, 13077,9,4,8,0,5161, 1093,5,   0, 929,   0,   0,   0,  65,   0,   0,   0,   0, 299,   0,   0,   0,  0, 330,   0, 0,   0,   0,   0,235,  0,  0,  0
1046, 20665,9,1,1,0, 903, 5053,3,   0, 927,   0,   0,   0, 370,   0,   0,   0,   0, 175,   0,   0,   0,  0, 260,   0, 0,   0,   0,  32, 90,  0,  0,  0
1047, 20665,9,1,1,0, 903, 5053,4,   0, 787,   0,   0,   0, 366,   0,   0,   0,   0, 113,   0,   0,   0,  0, 167,   0, 0,   0,   0,   0,141,  0,  0,  0
1048, 25280,9,3,5,0,1356, 3377,2,   0, 733, 869,   0,   0,   0, 470,   0,   0,   0,   0, 399,   0,   0,  0, 433,   0, 0,   0,   0, 141,159,  0,  0,  0
1049, 25280,9,3,5,0,1356, 3377,2,   0, 630, 812,   0,   0,   0, 584,   0,   0,   0,   0, 228,   0,   0,  0, 350,   0, 0,   0,   0, 181, 99,  0,  0, 45
1050, 44662,9,3,5,0,1133, 4591,2,   0, 608,1184,   0,   0,   0, 854,   0,   0,   0,   0, 212,   0,   0,  0, 412, 118, 0,   0,   0, 105, 91,  0,  0,  0
1051, 11469,9,3,6,0,1315, 3649,2,   0, 966,1271,   0,   0,  29, 947,   0,   0,   0,   0, 262,   0,   0,  0, 553,  62, 0,   0,   0, 259,125, 96, 36,  0
1052, 11469,9,3,6,0,1315, 3649,2,   0,1293, 724,   0,   0,   0, 724,   0,   0,   0, 243,   0,   0,   0,  0, 670,   0, 0,   0,   0, 257,123,  0, 45, 90
1053, 13890,9,3,6,0,1797, 2620,2,   0, 795, 667,   0,   0,   0, 450,   0,   0,   0,   0, 217,   0,   0,  0, 442,   0, 0,   0,   0, 226,127,  0, 52,  0
1054, 12579,9,3,6,0,1797, 2620,2,   0, 680, 556,   0,   0,   0, 378,   0,   0,   0,   0, 178,   0,   0,  0, 326,   0, 0,   0,   0, 142,212,  0, 34, 69
1055, 22951,9,3,5,0,1643, 2932,2,  69,1097,   0,   0, 816,   0,   0,   0, 757,  69, 269,   0,   0,   0,  0, 638,   0, 0,  59,   0, 105, 85, 84,  0, 80
1056, 29755,9,3,5,0,1422, 3175,2,   0,2010,   0,   0,   0, 427,   0,   0,   0,   0, 320,   0,   0,   0,  0, 833,   0, 0,   0,   0, 290,140,  0, 68,105
1057, 36697,9,3,5,0,1025, 4095,2,   0, 564,   0, 381,   0,   0,   0, 381,   0,   0,  88,   0,   0,   0,  0, 272,   0, 0,   0,   0, 117, 87,  0,  0, 67
1058, 13851,9,1,1,0, 781, 5791,2,   0,1270,   0,1019,   0,   0,   0, 713,   0,   0,   0,   0, 306,   0,  0, 882,   0, 0,   0,   0, 176,212,  0, 47,251
1059, 20434,9,1,2,1,1216, 4298,5,   0, 713, 285,   0,   0, 144, 136,   0,   0,   0,   0,  94,   0,   0,  0, 404,  55, 0,   0,   0,   0,165,  0,  0,  0
1061, 16358,9,1,2,0,1225, 4148,3,   0, 953,1152,   0,   0,   0, 783,   0,   0,   0,   0, 267,   0,   0,  0, 687, 102, 0,   0,   0, 125,141,  0,  0,  0
1062, 16358,9,1,2,0,1225, 4148,3,   0, 326, 910,   0,   0,   0, 559,   0,   0,   0,   0, 224,   0,   0,  0, 258, 127, 0,   0,   0,   0, 68,  0,  0,  0
1063, 14360,9,1,2,1,1251, 4242,2,   0,1302,   0,1185,   0,  63,   0, 876,   0,   0,   0,   0, 309,   0,  0, 875,   0, 0,   0,   0, 211,153,  0,  0,198
1064, 14604,9,1,2,0, 704, 5263,2,   0,1008,2141,   0,   0,   0,1178,   0,   0,   0,   0, 303,   0,   0,  0, 825, 660, 0,   0,   0,  36,147, 85, 43,  0
1065, 18255,9,1,2,0, 704, 5263,2,   0, 472, 706,   0,   0,  33, 366,   0,   0,   0,   0, 312,   0,   0,  0, 279,  28, 0,   0,   0,  48,112,  0, 52,  0
1066, 20157,9,1,2,0, 704, 5263,2,   0, 532,1124,   0,   0,   0, 854,   0,   0,   0,   0, 180,   0,   0,  0, 260,  90, 0,   0,   0, 140,132,  0, 65,  0
1067, 28587,9,1,2,0,1271, 4398,5,   0, 329, 510,   0,   0,   0, 285,   0,   0,   0,   0, 142,   0,   0,  0, 172,  83, 0,   0,   0,  54,103,  0,  0,  0
1068, 28587,9,1,2,0,1271, 4398,4,   0, 380, 744,   0,   0,   0, 583,   0,   0,   0,   0, 102,   0,   0,  0, 240,  59, 0,   0,   0,  30,110,  0,  0,  0
1069, 19246,9,2,3,0, 849, 5936,5,   0, 356, 423,   0,   0,   0, 186,   0,   0,   0,   0, 151,   0,   0,  0, 220,  86, 0,   0,   0,   0,136,  0,  0,  0
1070, 19246,9,2,3,0, 849, 5936,4,   0, 465,1087,   0,   0,   0, 805,   0,   0,   0,   0, 186,   0,   0,  0, 342,  96, 0,   0,   0,   0,123,  0,  0,  0
1071, 19246,9,2,3,0, 849, 5936,4,   0, 554,1238,   0,   0,   0, 983,   0,   0,   0,   0, 162,   0,   0,  0, 408,  93, 0,   0,   0,   0,146,  0,  0,  0
1072, 24058,9,2,3,0, 849, 5936,2,   0,1333,2650,   0,   0,   0,1942,   0,   0,   0,   0, 471,   0,   0,  0, 922, 237, 0,   0,   0,  76,335,  0,  0,  0
1073, 25662,9,2,3,0, 849, 5936,2,   0, 707,1336,   0,   0,   0,1145,   0,   0,   0,   0, 148,   0,   0,  0, 572,  43, 0,   0,   0,   0,135, 58,  0, 72
1074, 35887,9,3,5,4,4546,  138,5,   0,1106,   0,   0,   0,  41,   0,   0,   0,   0, 173,   0,   0,   0,  0, 244,   0, 0,   0,   0, 494,154,  0,  0,  0
1075, 26994,9,3,5,4,4546,  138,2,   0,1286,   0,   0,   0,  61,   0,   0,   0,   0, 225,   0,   0,   0,  0, 725,   0, 0,   0,   0,   0,275,134,  0, 98
1076, 14440,9,4,8,0,5161, 1093,5,   0,1160,   0,   0,   0,  99,   0,   0,   0,   0, 173,   0,   0,   0,  0, 208,   0, 0,   0,   0, 496,184,  0,  0,  0
1077, 11108,9,1,1,0, 777, 5312,2,   0,1612, 749,   0,   0,   0, 483,   0,   0,   0,   0, 266,   0,   0,  0,1261,   0, 0,   0,   0, 158,193,  0,152,175
1078, 16107,9,1,1,0, 903, 5053,2,   0, 941,   0, 807, 661,   0,   0, 807,   0,   0,   0,   0,   0, 661,  0, 680,   0, 0,   0,   0,  47,214,109,  0,111
1079, 17405,9,1,2,1, 653, 6217,2,   0,1739,   0,   0,   0, 771,   0,   0,   0,   0, 311,   0,   0,   0,  0, 587,   0, 0,   0,   0,   0, 70,102,  0, 87
1080, 17405,9,1,2,1, 653, 6217,2,   0,1598,   0,   0,   0, 594,   0,   0,   0,   0, 346,   0,   0,   0,  0, 477,   0, 0,   0,   0,  47,134,  0,  0, 67
1081, 18796,9,1,2,1, 653, 6217,2,   0, 847,1013,   0,   0,   0, 738,   0,   0,   0,   0, 184,   0,   0,  0, 623,  91, 0,   0,   0, 131, 93,  0, 53,  0
1082, 16860,9,1,2,0, 714, 5631,2,   0, 670, 322, 555,   0,   0,   0, 555,   0,   0,   0, 249,   0,   0,  0, 541,  73, 0,   0,   0,  50, 79,  0,  0, 65
1083, 12645,9,1,2,0, 714, 5631,3,   0,1405, 154, 971,   0,   0,   0, 971,   0,   0, 448,   0,   0,   0,  0, 801, 154, 0,   0,   0,  72, 84, 68,  0,  0
1084, 21465,9,1,2,0, 714, 5631,3,   0, 307, 134,1495,   0,   0,   0,1161,   0,   0,   0,   0, 334,   0,  0, 197, 134, 0,   0,   0,  50, 60, 28,  0, 27
1085, 40312,9,3,5,4,4151,  224,5,   0,1379,   0,   0,   0,  24,   0,   0,   0,   0, 287,   0,   0,   0,  0, 513,   0, 0,   0,   0, 441,114,  0, 93,107
1086, 25280,9,3,5,0,1356, 3377,2,   0, 913, 625,   0,   0,   0, 430,   0,   0,   0,   0, 195,   0,   0,  0, 529,   0, 0,   0,   0, 223,161,  0, 41,103
1087, 13478,9,1,2,1,1251, 4242,2,   0, 948,   0, 499,  70,   0,   0, 499,   0,   0, 195,   0,   0,   0,  0, 627,   0, 0,  70,   0,   0,126,197,  0, 72
1088, 14414,9,1,2,1,1251, 4242,2,   0, 278,   0,   0,   0, 131,   0,   0,   0,   0,  57,   0,   0,   0,  0,  54,   0, 0,   0,   0,   0, 36,  0,  0,  0
1089, 22951,9,3,5,0,1643, 2932,2,  83,1081,   0,   0, 437,   0,   0,   0, 437,  83, 184,   0,   0,   0,  0, 636,   0, 0,   0,   0,  34,227,181,  0, 99
1090, 39672,9,3,5,0,1463, 3241,1,   0,1510,   0,   0,   0, 251,   0,   0,   0,   0, 277,   0,   0,   0,  0, 634,   0, 0,   0,   0, 238,110,  0, 78, 90
1091, 22157,9,3,5,0,1025, 4095,2,   0, 626,   0, 859, 498,   0,   0, 859, 498,   0, 132,   0,   0,   0,  0, 350,   0, 0,   0,   0,  80, 64, 30, 29, 58
