SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,GALLONKR,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD
2005,2630,1,1,0,2,9,3323.5079773,8487,325,5898,20124,999999,9999999,485,67265,999999,9999999,999999,9999999,0,0,4120,1538,0,7148,0,11438,9999999,9999999,9999999,0,67265,0,9999999,9999999,9999999,5000
2005,2631,3,5,0,2,9,31978.3937743,5199,1082,18573,63371,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3242,542,4700,5278,7758,9993,10152,30190,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,40000
2005,2632,1,1,0,2,9,14168.6611762,5684,859,9067,30937,999999,9999999,820,113772,999999,9999999,999999,9999999,1715,0,0,2747,3195,9258,0,15737,9999999,9999999,9999999,0,113772,0,9999999,9999999,9999999,9999999
2005,2633,3,5,0,4,9,47561.0494631,4323,1612,4406,15034,454,46717,999999,9999999,999999,9999999,999999,9999999,0,0,5072,2626,2100,0,0,10308,2547,4843,39327,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2634,1,2,0,2,9,25355.7065711,5910,949,11576,39497,999999,9999999,579,80302,999999,9999999,999999,9999999,1704,499,0,8208,5697,0,0,25592,9999999,9999999,9999999,0,55594,24708,9999999,9999999,9999999,40000
2005,2635,1,1,0,4,9,14399.1686432,5701,939,4079,13918,1007,103657,999999,9999999,999999,9999999,999999,9999999,0,0,0,4183,1549,0,0,8186,5453,10369,87835,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2636,4,9,2,2,9,21344.7011099,1158,1082,7442,25392,302,31076,999999,9999999,999999,9999999,999999,9999999,3011,503,0,2286,2685,0,3471,16950,0,31076,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2637,4,9,0,2,9,8236.7058143,9477,25,3385,11550,1677,172563,999999,9999999,999999,9999999,999999,9999999,0,593,0,3475,0,0,0,8075,14500,27934,130129,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2638,1,2,1,3,9,6094.7650365,5090,1177,12309,41998,1313,135108,999999,9999999,999999,9999999,999999,9999999,0,0,0,14976,11251,0,0,15771,4754,9042,121312,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2639,1,2,1,5,9,26505.2744072,4838,1521,7674,26184,487,50112,999999,9999999,999999,9999999,999999,9999999,3431,573,0,2606,4448,0,0,19130,5637,20868,23607,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2640,4,9,2,2,9,26007.6973524,2246,1177,5894,20110,395,40646,999999,9999999,999999,9999999,999999,9999999,2822,471,3226,4373,1351,0,0,14386,4300,17659,18687,9999999,9999999,9999999,9999999,9999999,9999999,15000
2005,2641,3,5,4,2,9,36233.8992891,772,3208,20075,68496,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3573,597,5179,3498,24168,9536,2085,29209,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2642,2,3,0,2,9,37043.0940757,6023,877,3749,12792,908,93479,999999,9999999,999999,9999999,999999,9999999,1618,473,0,2775,1530,0,0,8487,0,22197,71282,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2643,1,2,0,2,9,29329.3872937,5435,1282,11741,40060,1250,128625,999999,9999999,999999,9999999,999999,9999999,0,636,0,5293,13064,0,0,21703,19170,36932,72523,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2644,1,2,1,2,9,37178.3793686,5544,1086,5954,20315,1257,129345,999999,9999999,999999,9999999,999999,9999999,0,611,0,1562,3913,0,0,14840,11642,31807,85896,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2645,2,3,0,2,9,28333.5371148,5830,1228,16534,56414,1220,125522,999999,9999999,999999,9999999,999999,9999999,0,894,0,15273,10450,0,0,30691,9849,36279,79394,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2646,3,6,0,2,9,27179.2370247,3576,1765,14646,49972,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3413,570,3901,4928,8596,3644,10566,22238,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2647,2,3,0,2,9,23378.8342681,7344,754,15382,52483,999999,9999999,687,95280,999999,9999999,999999,9999999,2307,675,0,6577,2946,15275,2725,24960,9999999,9999999,9999999,0,95280,0,9999999,9999999,9999999,9999999
2005,2648,1,2,1,2,9,24411.0193665,5679,1013,7064,24102,999999,9999999,644,89321,999999,9999999,999999,9999999,3059,511,0,5332,2084,0,0,16686,9999999,9999999,9999999,0,59020,30301,9999999,9999999,9999999,9999999
2005,2649,4,9,0,1,9,21374.8955705,4622,115,20228,69018,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,935,0,4544,0,18675,15181,30618,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2650,4,8,0,5,9,21833.8672980,4636,1508,2521,8602,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,185,0,1082,0,2408,2532,2580,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2651,4,8,0,2,9,35421.1923939,1686,3372,11832,40371,582,59888,999999,9999999,999999,9999999,999999,9999999,0,498,0,4188,17496,0,2162,16525,13993,45895,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2652,3,7,0,5,9,36190.2164856,3243,2045,8927,30459,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3179,531,0,2555,2931,4899,6083,13991,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2653,2,3,0,2,9,5675.9686502,6169,996,7836,26736,1246,128183,999999,9999999,999999,9999999,999999,9999999,0,0,0,11403,3357,0,0,11976,9280,23555,95348,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2654,3,6,0,2,9,20079.8056033,3067,2169,7486,25543,562,57830,999999,9999999,999999,9999999,999999,9999999,2551,426,0,1143,10740,0,0,13660,0,26577,31253,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2655,4,9,2,2,9,25955.1565497,1273,1552,14089,48072,444,45688,999999,9999999,999999,9999999,999999,9999999,0,501,4351,3715,4874,0,0,39483,18021,18812,8855,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2656,4,8,0,2,9,25292.6641772,1618,3462,15438,52674,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,504,0,1287,17732,9297,4259,20099,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2657,3,7,3,5,9,26983.7806336,2029,3007,7294,24887,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2325,388,0,1886,8805,3582,3559,7055,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2658,4,9,2,2,9,21344.7011099,1169,1037,10228,34898,741,76249,999999,9999999,999999,9999999,999999,9999999,0,562,0,3297,0,0,0,31601,5305,48859,22085,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,2659,3,7,3,2,9,30598.5415178,1897,2699,11240,38351,462,47540,999999,9999999,999999,9999999,999999,9999999,1874,313,0,2707,12581,8513,0,14550,0,0,47540,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2660,3,5,4,3,9,36271.4827218,516,3547,19496,66520,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3793,634,0,5478,26383,8279,3500,22880,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2661,3,7,3,5,9,28531.0724964,1311,3182,5818,19851,594,61123,999999,9999999,999999,9999999,999999,9999999,0,0,0,4591,5618,0,0,9642,0,43077,18046,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2662,3,5,0,2,9,29248.4763324,3058,2037,19711,67253,219,22544,999999,9999999,999999,9999999,999999,9999999,7408,0,0,3897,17490,17711,0,28155,5035,0,17509,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2663,1,2,1,5,9,39529.9030252,6380,1042,3269,11154,391,40234,999999,9999999,999999,9999999,999999,9999999,0,499,0,2400,0,0,0,8754,0,6358,33876,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2664,3,5,4,2,9,35917.1534713,1217,2512,16050,54763,357,36694,999999,9999999,999999,9999999,999999,9999999,3697,617,0,2673,22405,0,6878,22807,0,36694,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2665,4,8,0,2,9,20183.5993370,5221,861,12047,41104,567,58344,999999,9999999,999999,9999999,999999,9999999,0,874,5983,6160,7408,0,0,27536,0,20166,38178,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2666,1,1,0,5,9,17512.3488096,6784,658,6818,23263,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,2660,1304,5053,9070,5176,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2667,4,9,0,5,9,12980.9420507,7,4097,8192,27951,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2306,385,0,4020,9943,6478,0,7510,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2668,2,4,0,2,9,6354.2693074,4504,1465,11798,40254,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4580,0,0,1954,6952,7058,11087,13203,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2669,4,9,0,2,9,8236.7058143,9903,0,6683,22802,1068,109897,999999,9999999,999999,9999999,999999,9999999,0,0,4479,2483,0,0,2413,17906,3363,22355,84179,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,2670,3,7,0,2,9,48242.7518446,1261,3451,14742,50300,340,34969,999999,9999999,999999,9999999,999999,9999999,4909,449,6147,7093,15892,0,0,27315,0,23998,10971,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2671,3,6,0,2,9,18258.8362065,5146,1299,8644,29493,655,67400,999999,9999999,999999,9999999,999999,9999999,4082,0,0,4197,0,0,0,25296,0,19418,47982,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2672,3,7,3,2,9,25840.2378037,313,4468,12883,43957,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1597,467,0,4040,18713,6096,2088,13020,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2673,3,6,0,2,9,20091.9116278,3526,1658,30084,102648,883,90861,999999,9999999,999999,9999999,999999,9999999,5600,935,6402,9292,21924,0,15698,55734,0,90861,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2674,3,5,0,2,9,31020.0983273,3150,1739,17108,58372,693,71310,999999,9999999,999999,9999999,999999,9999999,3678,614,0,6103,14721,11351,1642,24555,9676,0,61634,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2675,3,5,0,2,9,29638.0157097,3229,1581,20694,70608,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4792,800,0,4927,14920,10444,12698,27619,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2676,3,7,3,2,9,31113.3023478,1157,3553,12621,43064,131,13480,999999,9999999,999999,9999999,999999,9999999,0,672,5836,7016,18799,0,0,17249,3583,5648,4249,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2677,1,2,0,3,9,22659.8959469,5728,1072,11332,38665,999999,9999999,830,115113,999999,9999999,999999,9999999,3628,0,4148,3317,4691,0,2160,28497,9999999,9999999,9999999,0,71763,43350,9999999,9999999,9999999,9999999
2005,2678,2,3,0,3,9,38061.0658171,5673,1050,7579,25860,742,76333,999999,9999999,999999,9999999,999999,9999999,4453,0,0,4359,2583,6862,0,12056,4042,0,72291,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2679,3,6,0,2,9,19271.2933663,4374,1404,26991,92093,999999,9999999,999999,9999999,999999,9999999,999999,9999999,8396,0,6666,8420,14069,20071,10483,39050,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2680,2,3,0,3,9,21549.0313394,7579,703,12587,42947,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2457,719,0,3935,1131,9380,12991,15510,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2681,2,4,0,2,9,25636.0918300,4804,1549,17681,60328,942,96932,999999,9999999,999999,9999999,999999,9999999,4717,788,5393,5254,7961,0,0,47113,6527,32001,58404,9999999,9999999,9999999,9999999,9999999,9999999,80000
2005,2682,3,7,3,2,9,25714.9043801,2334,2042,14219,48515,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3052,510,4424,3334,16389,8147,3757,16888,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2683,4,9,0,2,9,24902.1380191,4068,449,6115,20864,463,47643,999999,9999999,999999,9999999,999999,9999999,3072,513,3512,1310,526,0,0,19028,0,20457,27186,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2684,1,2,0,2,9,32187.3770568,4770,1365,14731,50262,1064,109503,999999,9999999,999999,9999999,999999,9999999,6330,579,3964,3565,5690,0,0,41007,7751,35905,65847,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2685,1,1,0,4,9,20839.3938703,6434,834,3591,12252,874,89935,999999,9999999,999999,9999999,999999,9999999,0,0,0,4099,0,0,0,8153,0,16207,73728,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2686,3,5,0,2,9,27142.5860364,3945,1050,13136,44820,793,81600,999999,9999999,999999,9999999,999999,9999999,4124,689,0,6712,9256,0,0,28852,0,34127,47473,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2687,3,5,0,5,9,34495.1009145,4571,1263,11741,40061,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,615,0,3367,8438,5675,8625,13956,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2688,3,5,4,5,9,40131.3079820,199,4143,9550,32584,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,1890,15618,6370,1000,7706,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2689,3,5,0,5,9,38274.6959518,5079,1197,9858,33635,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,3036,2762,7028,11037,9772,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2690,3,6,0,3,9,17215.8340184,3552,1829,18034,61532,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2900,0,0,4973,8280,15657,10382,22240,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2691,2,4,0,1,9,5242.6954974,4711,1578,20530,70048,219,22535,999999,9999999,999999,9999999,999999,9999999,6396,0,0,6142,16331,13939,0,33636,0,0,22535,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2692,3,6,0,2,1,22675.3151408,1521,2588,19720,67285,455,46821,999999,9999999,269,24524,999999,9999999,0,704,0,11182,26950,0,1294,27859,3305,30441,13075,9999999,9999999,9999999,0,0,24524,20000
2005,2693,3,7,3,2,9,26362.7426122,1677,2890,34148,116513,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4857,811,14080,3688,43527,9632,10002,49664,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,80000
2005,2694,1,1,0,4,9,13693.6324802,6671,802,7180,24498,626,64415,999999,9999999,999999,9999999,999999,9999999,2776,464,0,2718,3077,0,4506,14197,0,13444,50971,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2695,4,8,0,2,9,4125.2324733,4052,1319,11128,37969,612,62975,999999,9999999,999999,9999999,999999,9999999,0,0,0,6897,0,0,0,31072,12633,20896,29446,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2696,1,2,0,2,9,28107.3294898,4968,1558,10850,37020,1850,190365,999999,9999999,999999,9999999,999999,9999999,0,771,0,7514,6848,0,0,22658,14826,40507,135032,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2697,1,1,0,2,9,11185.7851391,8138,359,11604,39593,999999,9999999,1036,143683,999999,9999999,999999,9999999,6604,1103,0,5015,1339,0,0,33239,9999999,9999999,9999999,0,109570,34113,9999999,9999999,9999999,9999999
2005,2698,2,4,0,2,9,6998.1578112,7297,871,9373,31981,1143,117615,999999,9999999,999999,9999999,999999,9999999,0,0,7362,4972,4654,0,0,22355,15075,23763,78777,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2699,4,9,0,2,9,23695.6163942,4518,145,17746,60549,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4428,740,5063,4553,0,9651,10996,35349,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15000
2005,2700,1,2,0,5,9,29902.3956512,5140,1251,11477,39160,559,57528,999999,9999999,999999,9999999,999999,9999999,5495,0,0,5380,5324,0,0,28456,6517,22556,28455,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2701,1,2,0,5,9,33244.8509343,5545,1041,5552,18943,742,76395,999999,9999999,999999,9999999,999999,9999999,0,470,0,2705,1992,0,1656,12590,6497,22486,47412,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2702,1,1,0,2,9,16119.0030595,9348,193,7953,27136,999999,9999999,738,102353,999999,9999999,999999,9999999,0,0,7011,4975,0,6548,0,15613,9999999,9999999,9999999,0,102353,0,9999999,9999999,9999999,9999999
2005,2703,1,1,0,5,9,16521.4515697,6760,725,1130,3856,403,41508,999999,9999999,999999,9999999,999999,9999999,0,0,0,1694,0,0,0,2162,0,4511,36997,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2704,3,5,0,2,9,5196.1370951,4307,1716,17850,60905,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1878,549,3761,2498,11351,12435,10172,24449,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2705,3,7,3,2,9,25714.9043801,2618,2334,8272,28223,436,44864,999999,9999999,999999,9999999,999999,9999999,5992,0,0,1400,10393,0,0,16430,4503,19192,21169,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2706,2,3,0,2,9,31498.2720125,4328,1794,13939,47560,1068,109897,999999,9999999,999999,9999999,999999,9999999,6884,0,0,3691,14194,0,0,29675,0,45015,64882,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2707,1,2,1,4,9,42408.4390515,4902,1247,6982,23823,1786,183779,999999,9999999,999999,9999999,999999,9999999,0,0,0,8556,0,0,0,15267,11681,47974,124124,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2708,4,9,2,3,9,25955.1565497,1248,1532,7474,25501,335,34472,999999,9999999,999999,9999999,999999,9999999,1666,0,0,2110,1968,7789,3647,9987,34472,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2709,4,8,0,2,9,24002.2220909,7554,606,4332,14780,999999,9999999,999999,9999999,797,72800,999999,9999999,2409,402,2754,1028,771,0,0,12981,9999999,9999999,9999999,9999999,9999999,9999999,4548,51298,16954,15000
2005,2710,3,5,0,2,9,37194.1461318,3068,2002,7839,26747,398,40954,999999,9999999,999999,9999999,999999,9999999,0,327,0,1666,8832,3013,5465,7771,40954,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2711,2,3,0,4,9,4699.9983259,5774,1403,13994,47748,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,3513,8963,12321,9971,12980,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2712,3,6,0,2,9,3860.6209997,5295,1281,7344,25058,1070,110103,999999,9999999,999999,9999999,999999,9999999,3974,0,0,6925,4921,0,0,13212,0,19748,90355,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2713,1,2,1,5,9,43193.4792920,4678,1812,1941,6622,52,5318,1261,174830,999999,9999999,999999,9999999,0,0,0,2463,0,0,0,4159,5318,0,0,0,140863,33967,9999999,9999999,9999999,9999999
2005,2714,3,5,4,5,9,35801.1802375,429,3434,3249,11086,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,237,0,1150,5385,1515,1059,1977,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2715,1,1,0,5,9,16521.4515697,6685,766,1540,5255,458,47090,999999,9999999,999999,9999999,999999,9999999,0,0,0,980,613,0,0,3662,0,6287,40803,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2716,4,9,0,1,9,19400.0811737,6716,176,8836,30148,635,65342,999999,9999999,999999,9999999,999999,9999999,3693,0,4222,6513,0,0,0,23635,0,17882,47460,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2717,2,4,0,1,9,26151.7676754,7618,644,6306,21515,590,60711,999999,9999999,999999,9999999,999999,9999999,1920,0,0,3076,1328,7332,0,9779,5239,0,55472,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2718,3,6,0,2,9,20347.2340629,3002,2232,11430,39000,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1787,0,3578,3064,7939,6208,6399,15390,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2719,3,5,0,2,9,36589.0947945,4436,1385,10773,36757,851,87568,999999,9999999,999999,9999999,999999,9999999,3257,544,0,5248,13510,0,0,17999,5834,28606,53128,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2720,4,9,2,2,9,30035.5984522,2506,30,2628,8967,330,33957,999999,9999999,999999,9999999,999999,9999999,0,597,0,2713,0,0,0,6254,6554,12649,14754,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2721,3,7,0,2,9,36388.7549845,3120,2102,5526,18855,499,51347,999999,9999999,999999,9999999,999999,9999999,0,0,0,2369,6212,0,4794,5480,19930,31417,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2722,3,5,4,2,9,34586.1927390,485,2996,9588,32714,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,3212,10877,9378,2070,7177,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2723,1,1,0,5,9,15832.0254770,6415,811,5382,18365,785,80814,999999,9999999,999999,9999999,999999,9999999,0,670,0,3670,4591,0,0,10104,6884,17564,56366,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2724,3,5,0,2,9,27504.0785786,4335,750,17195,58669,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4922,822,0,4818,7283,9762,14620,22186,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2725,1,1,0,2,9,17489.4178802,7007,677,5323,18162,999999,9999999,1272,176414,999999,9999999,999999,9999999,2621,767,0,4720,0,0,0,13442,9999999,9999999,9999999,0,140079,36335,9999999,9999999,9999999,5000
2005,2726,1,2,0,2,9,28781.9053975,4932,1392,7952,27132,431,44318,999999,9999999,999999,9999999,999999,9999999,3469,579,0,2508,4842,0,0,19782,4634,15274,24410,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2727,1,2,0,2,9,31999.1135729,5650,1013,11097,37863,678,69766,999999,9999999,999999,9999999,999999,9999999,0,476,3261,7525,6021,8802,0,15515,8115,0,61651,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2728,1,1,0,4,9,22679.2315427,6590,725,3222,10993,1862,191588,999999,9999999,999999,9999999,999999,9999999,0,0,0,3572,0,0,0,7421,5950,11314,174324,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2729,4,9,0,5,9,23311.9099039,4705,870,9153,31230,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,2993,1510,10448,8023,8256,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2730,3,6,0,1,9,28068.5496422,1620,2518,22778,77719,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5034,841,5755,4084,24814,15516,4478,28827,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15000
2005,2731,4,9,2,4,9,34592.9991695,1932,1987,6787,23158,284,29213,999999,9999999,999999,9999999,999999,9999999,3258,544,0,3350,3515,0,4827,11466,0,17272,11941,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2732,3,7,3,2,9,25677.9652467,1073,3683,12632,43100,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1964,328,2246,2701,17242,6550,2883,13724,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2733,2,4,0,2,9,5278.5465982,4963,1533,10933,37303,402,41366,999999,9999999,999999,9999999,999999,9999999,7608,0,0,4284,7820,0,2322,22877,0,12440,28926,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2734,1,2,0,2,9,28746.9018944,5365,1076,25518,87067,999999,9999999,576,79885,999999,9999999,999999,9999999,7582,1266,8669,10807,13834,0,4369,58057,9999999,9999999,9999999,0,57716,22169,9999999,9999999,9999999,9999999
2005,2735,2,4,0,2,9,25636.0918300,5007,1485,10792,36822,349,35912,999999,9999999,999999,9999999,999999,9999999,2913,487,0,1940,8505,8978,0,17399,3738,0,32174,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2736,4,9,2,2,9,19968.5386918,3474,0,4463,15228,251,25828,999999,9999999,999999,9999999,999999,9999999,0,0,0,5074,0,0,0,10154,1992,8182,15654,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2737,1,2,0,2,9,30307.0335368,5743,722,11959,40804,1313,135057,999999,9999999,999999,9999999,999999,9999999,0,0,7910,5254,5387,0,0,30163,11512,29221,94324,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2738,3,7,3,2,9,31158.0605057,2238,2502,9128,31145,432,44482,999999,9999999,999999,9999999,999999,9999999,4494,0,0,7707,9240,0,0,14198,2707,13592,28183,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2739,4,9,2,1,9,21344.7011099,927,692,2594,8850,999999,9999999,999999,9999999,282,25755,999999,9999999,0,0,0,3194,0,0,0,5656,9999999,9999999,9999999,9999999,9999999,9999999,0,0,25755,9999999
2005,2740,1,1,0,2,9,15597.9373707,5500,1017,8268,28210,727,74808,999999,9999999,999999,9999999,999999,9999999,3079,514,3521,5489,5876,0,0,16845,0,15305,59503,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2741,3,6,0,5,9,17171.4813907,4344,1582,22366,76313,999999,9999999,999999,9999999,999999,9999999,999999,9999999,6756,1128,0,6177,5012,14723,16581,33820,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2742,3,5,0,2,9,30514.8701815,3673,1625,11298,38550,999999,9999999,609,84430,999999,9999999,999999,9999999,0,0,8074,5453,0,14030,0,19067,9999999,9999999,9999999,0,84430,0,9999999,9999999,9999999,9999999
2005,2743,3,7,0,2,9,48242.7518446,1371,2745,14082,48047,269,27708,999999,9999999,999999,9999999,999999,9999999,3001,501,4351,4652,20279,0,0,23116,0,18389,9319,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,2744,2,3,0,2,9,26622.1342741,7075,535,9992,34093,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4020,0,0,3935,956,8761,10021,10420,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
