DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR
5447,  9576,9,1,2,0,1052, 4922,4,   0, 316, 495,   0,   0,   0, 352,   0,   0,   0,   0, 115,   0,   0,  0, 136, 28, 0,  0,0, 100, 0, 80,  0,  0,  0,  0
5448, 22689,9,2,3,0, 446, 7750,2,   0, 325, 795,   0,   0,   0, 647,   0,   0,   0,   0, 148,   0,   0,  0, 250,  0, 0,  0,0,  22, 0, 53,  0,  0,  0, 46
5449, 22240,9,1,2,1, 944, 4833,5,   0, 714, 177, 252,   0,   0,   0, 125,   0,   0,   0,   0, 127,   0,  0, 512,177, 0,  0,0,   0, 0,202,  0,  0,  0, 96
5450, 13714,9,3,6,0,1682, 2829,2,   0, 658, 561,   0,   0,  28, 290,   0,   0,   0,   0, 211,   0,   0,  0, 463, 60, 0,  0,0,  75, 0, 92,  0, 54,  0, 95
5451, 22566,9,3,7,3,2116, 3008,2,   0,1223,   0,   0,   0, 301,   0,   0,   0,   0, 158,   0,   0,   0,  0, 438,  0, 0,  0,0, 233, 0, 93, 67, 27,  6,  0
5452, 22407,9,2,3,0, 967, 5999,2,   0, 892, 663,   0,   0,   0, 433,   0,   0,   0,   0, 161,   0,   0,  0, 582, 69, 0,  0,0, 157, 0,153,  0,  0,  0,  0
5453, 21641,9,1,2,1, 356, 6799,5,   0, 627, 301,   0,   0,   0, 132,   0,   0,   0,   0, 169,   0,   0,  0, 485,  0, 0,  0,0,  54, 0, 88,  0, 88, 85,  0
5454, 17237,9,1,2,0,1123, 4855,2,   0,1553, 249,1000,   0,  61,   0,1000,   0,   0,   0, 201,   0,   0,  0,1016, 48, 0,  0,0,  78, 0,398,  0,  0, 24,205
5455, 12105,9,3,6,0,2495, 1603,1,   0,2101,   0,   0,   0, 166,   0,   0,   0,   0, 397,   0,   0,   0,  0, 934,  0, 0,  0,0, 489, 0,115, 46, 95,  0, 70
5456, 19541,9,3,6,0,1711, 2716,2,   0, 809, 544,   0,   0,  35, 360,   0,   0,   0,   0, 145,   0,   0,  0, 549, 39, 0,  0,0, 112, 0,113,  0,  0,  0,117
5457,  8400,9,1,1,0, 427, 6043,2,   0, 924,   0, 668,   0,   0,   0, 668,   0,   0, 288,   0,   0,   0,  0, 587,  0, 0,  0,0,   0, 0, 49,  0, 71,  0, 93
5458, 11114,9,2,3,0, 398, 7914,5,   0, 132, 427,   0,   0,   0, 291,   0,   0,   0,   0, 136,   0,   0,  0,  61,  0, 0,  0,0,   8, 0, 63,  0, 14,  0,  0
5459,  7467,9,1,1,0, 521, 5815,3,   0, 882,   0, 510,   0,   0,   0, 310,   0,   0,   0,   0, 200,   0,  0, 756,  0, 0,  0,0,  34, 0, 92,  0, 96, 93,  0
5460, 12458,9,2,4,0, 659, 8398,2,   0,1067,   0,   0,1016,   0,   0,   0,1016,   0, 182,   0,   0,   0,  0, 667,  0, 0,  0,0,  50, 0,168,131, 70,  0,122
5461, 16396,9,2,3,0, 395, 7768,2,   0, 331,   0, 595,   0,   0,   0, 595,   0,   0,  86,   0,   0,   0,  0, 196,  0, 0,  0,0,   0, 0, 49,  0,  0,  0, 57
5462, 19120,9,1,2,0, 999, 5194,2,   0, 902,   0, 572,   0,   0,   0, 572,   0,   0, 223,   0,   0,   0,  0, 422,  0, 0,  0,0, 121, 0,136,  0, 19, 45,130
5463, 22296,9,3,5,0,1263, 3370,2,   0, 913, 734,   0,   0,  28, 426,   0,   0,   0,   0, 252,   0,   0,  0, 640, 56, 0,  0,0, 159, 0, 86,  0,  0, 77,176
5464, 24623,9,3,7,3,2683, 1534,2,   0, 709, 496,   0,   0,   0, 185,   0,   0,   0,   0, 250,   0,   0,  0, 546, 61, 0,  0,0, 100, 0, 63, 73,  0,  0,103
5465, 12808,9,1,1,0, 758, 5738,5,   0, 489,   0, 531,   0,   0,   0, 331,   0,   0,   0,   0, 200,   0,  0, 309,  0, 0,  0,0,  51, 0,129,  0, 35,  0,  0
5466, 15529,9,3,5,4,3323,  437,2,   0,2274,   0,   0,   0, 144,   0,   0,   0,   0, 249,   0,   0,   0,  0,1289,  0, 0,  0,0, 439, 0,153,181, 42,102,157
5467, 17926,9,2,3,0, 761, 6440,2,   0, 685,1099,   0,   0,   0, 824,   0,   0,   0,   0, 187,   0,   0,  0, 449, 88, 0,  0,0,  35, 0,201,  0,  0,  0,  0
5468, 19833,9,2,3,0, 765, 5515,2,   0,1110, 962,   0,   0,   0, 600,   0,   0,   0,   0, 296,   0,   0,  0, 927, 66, 0,  0,0,  93, 0, 90, 78,  0, 51,146
5469, 15978,9,3,7,3,2567, 2256,2,   0,1400, 316,   0,   0,  34, 316,   0,   0,   0, 284,   0,   0,   0,  0, 564,  0, 0,  0,0, 355, 0,163, 91, 61,  0, 84
5470, 21022,9,4,9,2,1653, 1925,2,   0, 868, 239,   0,   0,   0,  87,   0,   0,   0,   0, 111,   0,   0,  0, 543, 41, 0,  0,0, 144, 0,181,  0,  0, 64,  0
5471, 20342,9,2,4,0, 458, 7583,2,   0, 317, 641,   0,   0,   0, 441,   0,   0,   0,   0, 159,   0,   0,  0, 252, 41, 0,  0,0,  14, 0, 51, 20,  0,  0,  0
5472, 22895,9,1,2,1,1063, 4649,3,   0, 533, 282, 600,   0,   0,   0, 386,   0,   0,   0,   0, 214,   0,  0, 309,282, 0,  0,0,   0, 0,224,  0,  0,  0,  0
5473,  7379,9,1,1,0, 739, 5699,4,   0, 506,1606,   0,   0,   0,1403,   0,   0,   0,   0, 162,   0,   0,  0, 379, 41, 0,  0,0,   0, 0,127,  0,  0,  0,  0
5474, 19833,9,2,3,0, 392, 8006,2,   0, 300, 858,   0,   0,   0, 658,   0,   0,   0,   0, 160,   0,   0,  0, 250, 40, 0,  0,0,   0, 0, 50,  0,  0,  0, 64
5475,  6922,9,4,8,0,3936, 1415,3,   0, 576, 521,   0,   0,   0, 198,   0,   0,   0,   0, 248,   0,   0,  0, 418, 75, 0,  0,0,   0, 0,158,  0,  0,  0,  0
5476, 19778,9,3,7,3,2353, 2639,2,   0,2264, 321,   0,   0,   0, 189,   0,   0,   0,   0, 132,   0,   0,  0,1432,  0, 0,  0,0, 524, 0,308,  0,134,  0,123
5477, 11454,1,1,1,0, 629, 6182,2,   0, 483,   0, 325,  99,   0,   0, 325,   0,   0, 152,   0,   0,   0,  0, 205,  0, 0, 99,0,   0, 0,126,  0,  0,  0,  0
5478, 17647,9,1,2,1, 867, 4899,5,   0, 644, 146, 193,   0,   0,   0, 127,   0,   0,   0,   0,  66,   0,  0, 445,146, 0,  0,0,  61, 0,138,  0,  0,  0,  0
5479, 22689,9,2,3,0, 891, 6283,1,   0, 530, 391,   0,   0,   0, 370,   0,   0,   0, 194,   0,   0,   0,  0, 204, 21, 0,  0,0,  66, 0, 66,  0,  0,  0,  0
5480, 12003,9,2,4,0,1111, 5362,2,   0, 588,   0,   0, 355,   0,   0,   0, 355,   0,  71,   0,   0,   0,  0, 366,  0, 0,  0,0, 113, 0, 38, 66, 18,  7, 63
5481, 18532,9,2,3,0, 466, 6894,2,   0, 646, 412,   0,   0,   0, 280,   0,   0,   0,   0, 105,   0,   0,  0, 434, 27, 0,  0,0,  74, 0,138,  0,  0,  0,104
5482, 15978,9,3,7,3,2692, 2005,2,   0, 932, 354,   0,   0,   0, 169,   0,   0,   0,   0,  96,   0,   0,  0, 341, 89, 0,  0,0, 376, 0,215,  0, 33,  0,  0
5483, 17001,9,2,3,0, 558, 6423,2,   0,1918,   0,   0,   0, 667,   0,   0,   0,   0, 342,   0,   0,   0,  0, 708,  0, 0,  0,0,  89, 0,112,  0, 34, 72, 89
5484, 14103,9,3,7,3,2942, 1371,5,   0, 680, 123,   0,   0,  53,   0,   0,   0,   0,   0, 123,   0,   0,  0, 317,  0, 0,  0,0, 192, 0,118,  0, 53,  0,  0
5485, 16677,9,4,9,2,1779,  936,2,   0, 615, 411,   0,   0,   0, 151,   0,   0,   0,   0, 208,   0,   0,  0, 421, 52, 0,  0,0,   0, 0,194,  0,  0,  0, 89
5486, 12105,9,3,6,0,1372, 3383,2,   0,1277,   0,   0, 251, 246,   0,   0, 251,   0, 244,   0,   0,   0,  0, 504,  0, 0,  0,0, 156, 0,127, 94, 37, 49, 61
5487, 16912,9,4,9,0, 472, 3908,5,   0, 372,   0,   0,   0,  53,   0,   0,   0,   0,  88,   0,   0,   0,  0, 185,  0, 0,  0,0,   0, 0, 46,  0,  8,  5, 61
5488, 43027,9,3,7,3,2167, 2958,5,   0, 840,   0,   0,   0, 109,   0,   0,   0,   0, 130,   0,   0,   0,  0, 307,  0, 0,  0,0, 189, 0,105,  0, 47, 12,  0
5489, 47374,9,3,5,4,4139,  184,5,   0,1296,   0,   0,   0,  13,   0,   0,   0,   0, 242,   0,   0,   0,  0, 311,  0, 0,  0,0, 543, 0,187,  0, 26, 16,  0
5490, 26472,1,2,3,0, 436, 7748,2,   0, 282, 416,   0,   0,   0, 314,   0,   0,   0,   0,  68,   0,   0,  0, 198, 34, 0,  0,0,  23, 0, 61,  0,  0,  9,  0
5491,  9632,9,4,9,2, 352, 2659,1,   0,1410,  43,   0,   0, 257,   0,   0,   0,   0, 433,   0,   0,   0,  0, 575, 43, 0,  0,0,   0, 0,145,  0, 73,  0, 78
5492, 10012,9,1,1,0, 663, 6042,2,   0, 845,   0,1141,   0,   0,   0, 887,   0,   0,   0,   0, 254,   0,  0, 758,  0, 0,  0,0,   0, 0, 87, 83, 24, 58, 89
5493, 28959,9,1,2,1, 524, 6746,2,   0,1323,1403,   0,   0,   0, 867,   0,   0,   0,   0, 356,   0,   0,  0, 878,180, 0,  0,0, 244, 0,201, 69,  0, 75,  0
5494, 11079,9,3,6,0,1134, 4028,1,   0, 962,   0,   0,   0, 264,   0,   0,   0,   0,  91,   0,   0,   0,  0, 399,  0, 0,  0,0, 152, 0, 56, 75,  0,  0, 56
5495, 13804,9,3,5,4,2823,  860,2,   0,1416,   0,   0,   0, 138,   0,   0,   0,   0, 341,   0,   0,   0,  0, 546,  0, 0,  0,0, 328, 0, 63,  0, 63,  0,  0
5496, 14026,9,4,9,0, 215, 7259,2,   0, 776,   0,   0,   0, 334,   0,   0,   0,   0, 111,   0,   0,   0,  0, 267,  0, 0,  0,0,   4, 0, 60,  0, 27,  5, 34
5497, 10981,1,1,2,1, 957, 4811,5,   0, 191, 163, 375,   0,   0,   0, 235,   0,   0,   0,   0, 140,   0,  0, 156,163, 0,  0,0,   0, 0, 35,  0,  0,  0,  0
5498, 13593,9,1,2,0,1023, 4931,3,   0,1777,   0,   0,   0, 573,   0,   0,   0,   0, 344,   0,   0,   0,  0, 687,  0, 0,  0,0,  45, 0,128, 79, 53, 58,165
5499, 13440,9,1,1,0, 346, 7025,2, 249, 608,   0,   0,  88,   0,   0,   0,   0, 249, 247,   0,   0,   0,  0, 316,  0, 0, 88,0,   0, 0, 45,  0,  0,  0,  0
5500,  6384,9,1,2,0,1022, 4810,3,   0, 813,1517,   0,   0,   0,1090,   0,   0,   0,   0, 300,   0,   0,  0, 605,127, 0,  0,0,  69, 0,139,  0,  0, 15,  0
5501, 17955,9,1,2,0,1115, 4627,3,  38,1406,1040,   0,   0,   0, 641,   0,   0,  38,   0, 277,   0,   0,  0,1018,122, 0,  0,0, 226, 0,162, 99,  0,  0,  0
5502, 20128,9,1,2,0, 598, 5859,2,   0, 391, 503,   0,   0,   0, 370,   0,   0,   0,   0, 117,   0,   0,  0, 275, 16, 0,  0,0,  49, 0, 67,  0, 33, 10,  0
5503, 23318,2,3,7,3,2275, 2719,4,   0, 440,   0,   0,   0,  85,   0,   0,   0,   0,  85,   0,   0,   0,  0, 136,  0, 0,  0,0,  74, 0, 60, 37, 15,  0,  0
5504, 11436,9,4,9,2,2079,  666,4,   0, 777,  84,   0,   0,   0,  39,   0,   0,   0, 267,   0,   0,   0,  0, 371, 45, 0,  0,0,  72, 0, 67,  0,  0,  8, 55
5505, 14574,9,2,3,0, 336, 7439,1,   0, 320, 389,   0,   0,   0, 373,   0,   0,   0,  75,   0,   0,   0,  0, 152, 16, 0,  0,0,  28, 0, 65,  0,  0,  0, 52
5506, 15077,9,4,9,2, 249, 6395,1,   0, 419,   0,   0,   0, 268,   0,   0,   0,   0,  58,   0,   0,   0,  0,  70,  0, 0,  0,0,   0, 0, 23,  0,  8,  0,  0
5507, 20385,9,3,5,0,1451, 3148,1,   0,1628,   0,   0,   0, 315,   0,   0,   0,   0, 332,   0,   0,   0,  0, 568,  0, 0,  0,0, 285, 0,128,  0, 39,  0,104
5508, 14980,9,1,2,0, 735, 5333,3,   0, 745,   0,   0,   0, 386,   0,   0,   0,   0,  91,   0,   0,   0,  0, 164,  0, 0,  0,0,  26, 0, 78,  0, 15,  0, 65
5509, 32964,9,4,9,2,1675, 2772,2,   0,1174, 637,   0,   0,   0, 309,   0,   0,   0,   0, 210,   0,   0,  0, 858,118, 0,  0,0, 183, 0,133,231,  0, 14,  0
5510, 21930,9,1,2,0, 366, 6483,2,   5, 541, 420,   0,   0,   0, 387,   0,   0,   5,  98,   0,   0,   0,  0, 368, 33, 0,  0,0,  11, 0, 64,  0,  0,  0, 58
5511, 14875,9,2,3,0, 394, 6621,2,   0, 940,   0,1017,   0,   0,   0,1017,   0,   0, 199,   0,   0,   0,  0, 492,  0, 0,  0,0,  49, 0,200,  0, 48, 14, 94
5512, 32438,9,3,5,0, 960, 4841,2,   0,1029,   0,   0,   0, 348,   0,   0,   0,   0, 161,   0,   0,   0,  0, 353,  0, 0,  0,0, 108, 0, 59, 45, 16, 33, 50
5513, 16482,9,4,9,2, 914, 1987,2,   0, 539, 293,   0,   0,   0, 129,   0,   0,   0,   0, 164,   0,   0,  0, 437,  0, 0,  0,0,   0, 0,102,  0, 33, 71, 51
5514,  5878,9,3,6,0,1642, 3154,2,   0, 708, 660,   0,   0,   0, 362,   0,   0,   0,   0, 234,   0,   0,  0, 481, 64, 0,  0,0,  59, 0,168,104,  0,  0, 86
5515, 23938,9,3,7,0,1745, 3745,2,   0, 601, 284,   0,   0,   0, 225,   0,   0,   0,   0,  45,   0,   0,  0, 340, 14, 0,  0,0,  84, 0,177,154,  0,  0,  0
5516, 15256,1,2,4,0,1214, 5263,4,   0, 469, 250,   0,   0,   0, 228,   0,   0,   0, 157,   0,   0,   0,  0, 235, 22, 0,  0,0,  25, 0, 52,  0,  0,  0, 50
5517, 11574,9,1,1,0, 295, 8052,2,   0, 774,   0, 967,   0,   0,   0, 823,   0,   0,   0,   0, 144,   0,  0, 649,  0, 0,  0,0,   0, 0,125, 90, 22, 76, 85
5518, 13881,9,3,5,0,1524, 3899,5,   0, 514,   0,   0,   0, 119,   0,   0,   0,   0, 147,   0,   0,   0,  0, 151,  0, 0,  0,0,  30, 0, 67,  0, 39,  0,  0
5519,  6325,9,1,1,0, 716, 5882,5,   0, 570, 307,   0,   0,   0, 156,   0,   0,   0,   0, 151,   0,   0,  0, 383,  0, 0,  0,0,  44, 0,143,  0, 55,  0,  0
5520, 24329,9,4,9,2, 314, 2076,2,   0, 825,   0,   0,   0, 377,   0,   0,   0,   0, 112,   0,   0,   0,  0, 269,  0, 0,  0,0,   0, 0, 67,  0, 25, 10, 71
5521, 37711,9,4,9,2, 615, 1103,5,   0, 185, 138,   0,   0,   0,  26,   0,   0,   0,   0,  88,   0,   0,  0, 137, 24, 0,  0,0,   0, 0, 48,  0,  0,  8,  0
5522, 18316,9,4,9,2,2142,  644,5,   0, 237,   0,   0,   0,  14,   0,   0,   0,   0,  60,   0,   0,   0,  0, 109,  0, 0,  0,0,  32, 0, 22,  0,  6,  4,  0
5523,  9782,9,3,7,3,1763, 3854,2,   0, 625, 273,   0,   0,   0, 250,   0,   0,   0, 220,   0,   0,   0,  0, 324, 23, 0,  0,0,   0, 0, 81,  0,  0,  0, 62
5524, 28728,9,1,2,0, 584, 5629,2,   0,2127,   0,   0, 482, 162,   0,   0, 482,   0, 451,   0,   0,   0,  0,1076,  0, 0,  0,0, 190, 0,248,  0, 44,109,167
5525, 22407,9,2,3,0, 697, 6672,2,   0,1033, 882,   0,   0,   0, 662,   0,   0,   0,   0, 153,   0,   0,  0, 651, 67, 0,  0,0, 134, 0,248, 81,  0, 16,  0
5526, 21348,9,1,2,1,1049, 4677,5,   0, 244, 155, 375,   0,   0,   0, 214,   0,   0,   0,   0, 161,   0,  0, 124,155, 0,  0,0,  28, 0, 92,  0,  0,  0,  0
5527,  5642,9,3,6,0,1342, 3314,5,   0, 726,   0,   0,   0, 115,   0,   0,   0,   0, 168,   0,   0,   0,  0, 344,  0, 0,  0,0,  46, 0, 53,  0, 45,  0, 58
5528, 17912,9,1,1,0, 709, 5510,2,   0,3567,   0, 305,   0,1422,   0,   0,   0,   0, 670,   0, 305,   0,  0,1376,  0, 0,  0,0,   0, 0, 99,  0,114, 21,143
5529, 16192,9,1,2,0, 602, 5878,2,   0,1055,   0,   0,   0, 427,   0,   0,   0,   0, 198,   0,   0,   0,  0, 304,  0, 0,  0,0,  25, 0,101, 21, 21,  7, 33
5530, 19170,9,1,2,0, 383, 6421,2,   0, 969,1660,   0,   0,   0,1250,   0,   0,   0,   0, 323,   0,   0,  0, 627, 87, 0,  0,0,  43, 0,299, 80,  0,  0,110
5531,  9404,9,3,6,0,2932, 1338,2,   0, 477, 367,   0,   0,   0, 214,   0,   0,   0,   0, 153,   0,   0,  0, 278,  0, 0,  0,0, 114, 0, 85,  0, 28,  6, 52
5532, 23236,9,4,9,2, 582, 2193,2,   0, 619, 436,   0,   0,   0, 211,   0,   0,   0,   0, 165,   0,   0,  0, 517, 60, 0,  0,0,   0, 0,102,  0,  0, 60,  0
5533, 19720,9,3,5,4,2791,  871,1,   0, 983, 230,   0,   0,  84,   0,   0,   0,   0, 186,   0,   0,   0,  0, 403,230, 0,  0,0, 218, 0, 92,  0,  0,  9, 64
5534, 23451,9,3,5,0,1017, 4274,2,   0, 931,   0, 407,   0,   0,   0, 407,   0,   0, 148,   0,   0,   0,  0, 509,  0, 0,  0,0, 162, 0,112, 82, 24,  0,103
5535, 24791,9,2,3,0, 396, 7165,3,   0,1496, 624,   0,   0,   0, 418,   0,   0,   0,   0, 186,   0,   0,  0,1312, 20, 0,  0,0,  65, 0,119,  0, 44, 76,  0
5536, 10285,9,3,6,0,1974, 2562,5,   0, 268, 171,   0,   0,   0,  68,   0,   0,   0,   0,  83,   0,   0,  0, 231, 20, 0,  0,0,   0, 0, 37,  0,  0,  0,  0
5537,  8972,9,1,1,0, 448, 5520,2,   0,1099,   0, 747,   0,   0,   0, 541,   0,   0,   0,   0, 206,   0,  0, 943,  0, 0,  0,0,   0, 0,156,  0, 84,111,170
5538, 12231,1,4,8,0, 259, 6965,2,   0, 458, 344,   0,   0,  68, 254,   0,   0,   0,   0,  90,   0,   0,  0, 297,  0, 0,  0,0,   0, 0, 93,  0, 19,  8,  0
5539, 20386,9,1,2,0,1056, 5121,2,   0,1543,   0,   0,   0, 534,   0,   0,   0,   0, 220,   0,   0,   0,  0, 472,  0, 0,  0,0, 176, 0,141,  0, 19, 58, 58
5540, 13440,1,1,1,0, 664, 5955,2,   0, 568,   0, 662,   0,   0,   0, 486,   0,   0,  33,   0, 176,   0,  0, 441,  0, 0,  0,0,   0, 0, 94,  0, 43, 74,  0
5541, 22857,9,3,5,0, 977, 4326,2,   0, 935,   0,   0, 353, 356,   0,   0,  85,   0,   0,   0,   0, 228,  0, 422,  0, 0, 40,0,  50, 0,107, 44,  0, 45,  0
5542, 13593,9,1,2,0, 829, 5225,4,   0, 678, 200, 162,   0,  24,   0, 162,   0,   0,   0, 200,   0,   0,  0, 539,  0, 0,  0,0,  44, 0, 71,  0, 54,  0,152
5543, 20728,9,3,7,3,3056, 1757,2,   0, 971, 325,   0,   0, 230, 325,   0,   0,   0,  75,   0,   0,   0,  0, 309,  0, 0,  0,0, 254, 0,103,  0, 21,  9, 59
5544,  9404,9,3,6,0,1151, 4484,2,   0, 394, 400,   0,   0,   0, 302,   0,   0,   0,   0,  98,   0,   0,  0, 212,  0, 0,  0,0, 109, 0, 73,  0, 24,  0, 47
5545, 26234,9,2,3,0, 495, 8000,2,   0, 647,   0, 412,   0,   0,   0, 412,   0,   0, 174,   0,   0,   0,  0, 448,  0, 0,  0,0,  25, 0,  0,  0, 57,  0, 73
5546, 10450,9,3,7,3,2515, 2473,3,   0, 451, 201,   0,   0, 104, 103,   0,   0,   0,   0,  77,   0,   0,  0, 259, 21, 0,  0,0,  67, 0, 21,  0,  0,  0,  0
5547, 17926,1,2,3,0, 515, 6200,2,  65,1248,1660,   0,   0,   0,1271,   0,   0,  65,   0, 272,   0,   0,  0, 993,117, 0,  0,0,   0, 0,255,  0,  0,  0,  0
5548,  9418,9,4,9,2,1836, 1742,5,   0,1543,   0,   0,   0, 117,   0,   0,   0,   0, 380,   0,   0,   0,  0, 673,  0, 0,  0,0, 150, 0,223,  0,102,139,  0
5549, 17606,9,1,2,1, 467, 6911,2,   0, 727,   0, 515,   0,   0,   0, 406,   0,   0,   0,   0, 109,   0,  0, 564,  0, 0,  0,0,  21, 0,142,149, 50, 12, 60
5550, 15289,9,4,8,0,  25, 7970,2,   0, 323, 556,   0,   0,   0, 380,   0,   0,   0,   0, 144,   0,   0,  0, 255, 32, 0,  0,0,   0, 0, 68,  0, 25,  0,  0
5551, 11120,9,1,2,1, 857, 5055,2,   0,2119,   0, 784,   0,   0,   0, 538,   0,   0,   0,   0, 246,   0,  0,1721,  0, 0,  0,0, 123, 0,275,  0,111, 19,384
5552, 12458,9,2,4,0, 573, 8376,2,   0, 630,   0,   0,1548,   0,   0,   0,1411,   0,   0,   0,   0, 118,  0, 325,  0, 0, 19,0, 141, 0,164, 82, 18,  0,  0
5553, 23445,9,4,8,0, 622, 6290,2,   0, 592, 600,   0,   0,  20, 443,   0,   0,   0,   0, 103,   0,   0,  0, 412, 54, 0,  0,0,   0, 0,160,  0,  0,  8,  0
5554, 12114,9,4,8,0, 237, 7481,2,   0, 669, 986,   0,   0,  23, 878,   0,   0,   0,   0, 108,   0,   0,  0, 501,  0, 0,  0,0,  19, 0,126, 93, 32, 63, 78
5555,  8141,9,1,1,0, 192, 9635,2,   0,1567,   0,1026, 464,  53,   0,1026,   0,   0,   0,   0,   0, 464,  0,1384,  0, 0,  0,0,   0, 0,130,  0,114,  0,423
5556, 24228,1,4,8,0,3322, 1555,2,   0, 750, 447,   0,   0,   0, 177,   0,   0,   0,   0, 270,   0,   0,  0, 556,  0, 0,  0,0,   0, 0,194,  0, 27, 51, 63
5557, 20914,9,3,5,0,1314, 3220,2,   0, 420,   0, 116, 257,   0,   0, 116,   0,   0, 119,   0,   0,   0,  0, 187,  0, 0,257,0,  45, 0, 69,  0,  0,  0,  0
5558, 16818,9,4,9,2,  38, 6180,2,   0,1503, 361,   0,   0,   0, 307,   0,   0,   0,   0,  54,   0,   0,  0,1113,  0, 0,  0,0,  40, 0,350,  0, 63, 28,237
5559,  8843,9,1,1,0, 247, 8188,2,   0,1733,   0,   0,1293,   0,   0,   0,1293,   0, 582,   0,   0,   0,  0,1018,  0, 0,  0,0,   0, 0,133,  0,106, 18,113
5560,  7844,9,3,6,0,1617, 3085,2,   0, 384,1018,   0,   0,  23, 731,   0,   0,   0,   0, 232,   0,   0,  0, 231, 55, 0,  0,0,  57, 0, 73,  0,  0,  0, 61
5561, 37711,9,4,9,2, 634, 1065,5,   0, 254, 108,   0,   0,   0,  21,   0,   0,   0,   0,  68,   0,   0,  0, 192, 19, 0,  0,0,   0, 0, 62,  0, 17, 10,  0
5562, 15978,9,3,7,3,2690, 2008,2,   0,1084, 399,   0,   0,   0, 242,   0,   0,   0,   0, 129,   0,   0,  0, 648, 28, 0,  0,0, 352, 0, 84, 46,  0, 77,117
5563,  8208,9,1,2,0,1046, 4544,3,   0, 400, 481,   0,   0,   0, 264,   0,   0,   0,   0, 174,   0,   0,  0, 296, 43, 0,  0,0,  25, 0, 79,  0,  0,  0,  0
5564, 10063,9,3,7,3,2488, 1771,3,   0, 490, 247,   0,   0,   0, 154,   0,   0,   0,   0,  70,   0,   0,  0, 251, 23, 0,  0,0, 143, 0, 96, 96,  0,  0,  0
5565,  6720,9,1,1,0, 269, 7884,2,   0,1152,   0,1421,   0,   0,   0,1421,   0,   0, 446,   0,   0,   0,  0, 607,  0, 0,  0,0,   0, 0, 99,  0, 43,  0,  0
5566, 11622,9,3,6,0,2210, 1777,2,   0, 883, 122,   0,   0, 135,   0,   0,   0,   0, 153,   0,   0,   0,  0, 321,122, 0,  0,0, 208, 0, 66,  0, 17, 41,  0
5567, 21096,9,3,7,3,2240, 2755,5,   0, 896,   0,   0,   0,  91,   0,   0,   0,   0, 210,   0,   0,   0,  0, 359,  0, 0,  0,0, 177, 0, 59,  0, 42, 55,  0
5568, 15822,9,3,7,3,2286, 2837,2,   0,1088, 621,   0,   0,  35, 411,   0,   0,   0,   0, 166,   0,   0,  0, 602, 44, 0,  0,0, 369, 0, 82,  0,  0, 14, 95
5569, 37342,9,2,4,0, 641, 7815,2,   0, 965, 881,   0,   0,   0, 461,   0,   0,   0,   0, 269,   0,   0,  0, 637,151, 0,  0,0,  83, 0,245, 65, 37, 57,  0
5570, 32463,9,4,9,0, 475, 3895,1,   0, 894,   0,   0,   0, 253,   0,   0,   0,   0, 206,   0,   0,   0,  0, 326,  0, 0,  0,0,  46, 0, 63, 39, 18,  8, 55
5571,  8006,9,1,2,1,1039, 4732,5,   0, 671, 176, 649,   0,   0,   0, 358,   0,   0,   0,   0, 291,   0,  0, 518,176, 0,  0,0,  52, 0,101,  0,  0,  0,  0
5572, 19449,9,2,3,0, 985, 5478,5,   0, 380, 161,   0,   0, 157,   0,   0,   0,   0,   0, 161,   0,   0,  0,  99,  0, 0,  0,0,  37, 0, 87,  0, 16,  0,  0
5573,  9684,9,3,6,0,1224, 4428,2,   0, 656, 777,   0,   0, 303,   0,   0,   0,   0,   0, 472,   0,   0,  0, 217,305, 0,  0,0,  84, 0, 52,  0,  0,  0,  0
5574, 12865,9,3,6,0,1538, 3242,2,   0, 442,   0,   0, 218,   0,   0,   0, 218,   0,  69,   0,   0,   0,  0, 277,  0, 0,  0,0,  35, 0, 61, 46, 12,  0, 38
5575, 12699,9,3,5,0, 980, 4322,2,   0,3815,   0,   0,   0,1252,   0,   0,   0,   0, 398,   0,   0,   0,  0,1439,  0, 0,  0,0, 186, 0,540,270, 40, 18,121
5576, 16288,9,3,7,0,2296, 1797,2,   0,2348, 744,   0,   0,   0, 383,   0,   0,   0,   0, 301,   0,   0,  0,1413, 60, 0,  0,0, 532, 0,403,222,  0,107,246
5577, 24424,9,4,9,2,1217,  973,4,   0, 271, 257,   0,   0,   0,  72,   0,   0,   0,   0, 145,   0,   0,  0, 187, 40, 0,  0,0,   0, 0, 84,  0,  0,  0,  0
5578, 18672,9,2,4,0, 578, 7841,2,   0, 598, 777,   0,   0,   0, 536,   0,   0,   0,   0, 139,   0,   0,  0, 424,102, 0,  0,0,  57, 0,117,  0,  0, 10,  0
5579, 24347,9,1,2,1, 402, 6622,3,   0, 589, 907,   0,   0,   0, 468,   0,   0,   0,   0, 268,   0,   0,  0, 496,171, 0,  0,0,  22, 0, 71,  0,  0,  0,  0
