DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,SIGNFORM,KFUELOT,FARM,TENANT,BUSINESS,OTHERUSE,BILLUG,BLPUSE,BILLFOIL,BILLKER,BILLEL,BILLUGP,BILLLPGP,BILLFOLP,BILLKERP,BILLELP
5847, 57332,9,3,5,0,1209, 2806,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5848,  9684,9,3,6,0,1218, 3602,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5849, 16471,9,1,2,1,1027, 4721,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5850, 22407,9,2,3,0, 599, 6005,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5851, 23321,9,3,5,0,1050, 3648,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5852, 18747,9,4,8,0,3787, 1449,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5853, 19833,9,2,3,0, 710, 5592,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5854, 11851,9,3,7,3,2452, 2668,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5855, 15603,9,4,8,0,4964,  958,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5856,  9898,9,3,5,0,1505, 3327,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5857, 16325,9,3,5,4,4161,  207,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5858, 14646,9,4,8,0,1893, 3611,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5859, 14710,9,2,4,0, 743, 5845,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5860, 23800,9,2,3,0, 488, 7495,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5861, 18132,9,3,7,3, 934, 4766,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5862,  6186,9,3,6,0,2749, 1449,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5863,  7165,9,1,1,0, 287, 7792,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5864, 17237,9,2,4,0, 524, 8085,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5865, 14103,9,3,7,3,2885, 1396,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5866, 23451,9,3,5,0, 822, 4529,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5867, 13440,9,1,1,0, 769, 5597,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5868,  7629,9,4,8,0,1940, 3534,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5869, 10767,9,1,1,0, 215, 9020,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5870, 10764,9,4,9,2, 265, 2214,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5871, 21379,9,3,7,0,1694, 3836,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5872, 17696,9,2,3,0, 587, 6362,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5873, 23940,9,1,2,0, 522, 5953,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5874, 24287,9,2,3,0, 833, 6364,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5875, 13419,9,1,2,0, 770, 5283,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5876,  7840,9,1,1,0, 251, 8256,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5877, 14364,9,1,2,0, 456, 6237,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5878, 30311,9,3,5,0,1113, 2997,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5879, 31141,9,3,5,0,1488, 3919,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5880, 20966,9,1,2,0, 533, 6296,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5881, 11717,9,4,8,0, 349, 6801,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5882,  8208,9,1,2,0,1016, 4608,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5883, 25990,9,2,3,0, 670, 6617,4,1,1,0,1,0,0,1,0,0,0,0,1,9,9,9,9
5884,  9408,9,1,1,0, 269, 8418,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5885, 22674,9,3,6,0,1920, 2585,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5886, 15336,9,3,7,0,2963, 1703,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5887, 17632,9,3,5,4,4581,  121,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5888,  9104,9,1,2,0, 893, 5195,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5889, 14364,9,1,2,0,1118, 4622,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5890, 12699,9,3,5,0, 948, 4364,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5891, 20705,9,3,5,4,2523,  966,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5892, 17450,9,4,9,2,1297,  846,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5893, 12782,9,3,7,3,2834, 1445,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5894, 15256,9,2,4,0,1100, 5372,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5895, 21745,9,1,2,0, 986, 5194,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5896, 17791,9,3,6,0,1645, 2975,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5897, 19170,9,3,7,0,2800, 1809,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5898, 11140,9,4,8,0,  87, 7946,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5899, 15142,9,4,8,0, 392, 6605,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5900, 18484,9,3,7,0,2793, 1829,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5901, 10909,9,3,5,0,1155, 2978,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5902, 17926,9,2,3,0, 951, 6066,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5903, 13353,9,3,6,0,2410, 1863,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5904, 10673,9,1,1,0, 600, 6108,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5905, 13016,9,1,2,0, 870, 5224,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5906, 31057,9,3,5,4,4709,  112,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5907,  8642,9,1,1,0, 296, 7668,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5908,  7874,9,1,2,1, 565, 6797,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5909, 27236,9,2,3,0, 513, 6762,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5910, 20360,9,3,7,0,2655, 1844,2,1,1,0,0,0,1,1,0,0,0,1,1,9,9,9,1
5911,  8118,9,4,8,0,4041, 1160,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5912, 16800,9,1,1,0, 679, 5904,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5913,  9334,9,2,4,0, 504, 7458,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5914, 22294,9,3,5,0,1337, 3999,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5915, 32962,9,3,7,3,2409, 2307,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5916, 19833,9,2,3,0,1038, 6077,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5917, 13754,9,4,9,0, 235, 6974,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5918, 23570,9,4,9,2,1470, 2101,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5919, 17321,9,3,5,0,1745, 2366,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5920, 22106,9,4,9,0,  96, 5100,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5921, 42258,9,1,2,0, 701, 5382,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5922, 17926,9,2,3,0, 469, 6306,2,1,1,0,0,0,1,1,0,0,0,0,1,9,9,9,9
5923, 12765,9,3,7,3,2581, 2405,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5924, 24791,9,2,3,0, 961, 5921,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5925, 17611,9,3,7,3,2753, 1882,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5926, 36732,9,3,5,4,4083,  235,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5927,  8118,9,4,8,0,4721, 1011,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5928, 13900,9,1,2,1, 964, 4845,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5929, 27051,9,1,2,1, 169, 7761,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5930,  9724,9,4,8,0,3833, 1476,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5931, 11753,9,2,3,0, 392, 7782,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5932,  9768,9,1,1,0, 228, 9016,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5933, 26445,9,2,3,0, 812, 5449,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5934, 16061,9,2,3,0, 394, 7176,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5935, 11851,9,3,7,3,2134, 2991,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5936, 19833,9,2,3,0,1008, 6119,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5937, 11411,9,3,5,4,3911,  163,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5938, 40770,9,3,5,0,1296, 3473,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5939, 45867,9,3,5,0,1786, 2921,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5940, 15982,9,4,9,0, 161, 4524,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5941,  7372,9,4,9,0, 188, 4336,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5942, 15662,9,4,9,2, 258, 5092,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5943, 12003,9,2,4,0, 556, 8493,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5944, 12105,9,3,6,0,1336, 3498,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5945,  9466,9,1,1,0, 635, 6154,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5946, 11323,9,3,5,0,1214, 3464,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5947,  8966,9,2,4,0, 960, 5410,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5948, 14608,9,3,7,3,2729, 1930,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5949,  9130,9,3,7,3,2683, 1605,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5950,  9373,9,4,8,0, 703, 5991,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5951,  5473,9,1,1,0, 548, 5749,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5952, 24669,9,1,2,1,1135, 4509,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5953, 16773,9,1,2,0, 325, 6634,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5954, 20705,9,3,5,4,2937,  820,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5955, 12231,9,4,8,0, 759, 5964,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5956, 31141,9,3,5,0,1190, 3981,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5957, 14364,9,1,2,0,1083, 4892,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5958, 14867,9,1,2,0,1038, 4958,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5959, 16482,9,4,9,2,1050, 1772,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5960, 11672,9,3,6,0,1891, 2597,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5961,  6384,9,1,2,0,1163, 4534,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5962, 13376,9,3,6,0, 972, 4682,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5963, 10784,9,3,5,4,4021,  156,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5964, 14165,9,1,1,0, 619, 6159,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5965, 40770,9,3,5,0, 801, 5183,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5966, 21001,9,1,1,0, 348, 7004,3,1,1,0,1,0,0,0,0,1,0,1,9,9,3,9,3
5967, 20420,9,2,3,0, 807, 5840,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5968, 10544,9,3,5,4,3632,  397,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5969, 20208,9,3,5,0,1573, 2995,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5970, 27741,9,3,5,0,1277, 3229,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5971, 17955,9,1,2,0,1077, 4702,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5972, 17850,9,2,3,0, 575, 6388,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5973, 50556,9,3,5,0,1958, 2861,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5974, 10746,9,3,7,3,2940, 1539,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5975,  7659,9,4,8,0,3152, 1594,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5976, 23940,9,1,2,0, 511, 5979,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5977, 12840,9,3,5,0,1022, 4394,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5978, 38052,9,3,5,0,1751, 2355,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5979, 11900,9,2,3,0, 300, 7856,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5980, 14313,9,3,5,0,1748, 2361,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5981, 11200,9,2,4,0, 856, 5618,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5982, 16867,9,3,5,0,1103, 4287,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5983, 15983,9,2,4,0,1119, 5354,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5984, 10787,9,3,6,0,1110, 4111,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5985, 12538,9,1,1,0, 322, 7336,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5986,  9872,9,1,1,0, 529, 5795,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5987, 19833,1,2,3,0, 380, 8366,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5988, 16474,9,4,9,2, 222, 6567,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5989, 21167,9,3,5,4,3277,  804,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5990, 19833,9,2,3,0, 392, 7941,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5991, 16308,9,4,8,0, 633, 6035,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5992, 16075,9,4,9,0,  94, 5110,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5993, 19833,9,2,3,0, 840, 5411,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5994, 18532,9,2,3,0, 580, 6577,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5995,  8208,9,1,2,0, 944, 4766,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5996, 11323,9,3,5,0,1731, 2392,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5997, 16818,9,4,9,2,   0, 6432,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5998, 13789,9,2,4,0, 561, 7914,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5999,  9684,9,3,6,0,1204, 3751,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6000, 24514,9,1,2,1,1018, 4738,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6001, 19170,9,3,7,0,2475, 1658,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6002,  6922,9,4,8,0, 459, 6165,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6003,  8538,9,1,1,0, 720, 5868,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6004, 13920,9,4,9,0, 251, 4275,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6005, 19071,9,2,4,0, 815, 6650,2,1,1,0,1,1,1,1,0,0,0,1,6,9,9,9,6
6006,  8359,9,1,1,0, 296, 7670,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6007, 14330,9,1,1,0, 341, 7086,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6008, 10674,9,1,2,1, 961, 4808,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6009, 22407,9,2,3,0, 447, 6358,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6010, 11381,9,4,9,2, 620, 2071,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6011, 23967,9,3,7,3,3620, 1688,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6012, 12294,9,3,7,3,3171, 1743,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6013, 26445,9,2,3,0,1027, 6092,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6014, 12532,9,3,7,0,2865, 1558,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6015, 20977,9,4,9,0,  96, 5099,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6016,  8642,9,1,1,0, 218, 9161,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6017, 32616,9,3,5,0,1706, 2440,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6018, 17926,9,2,3,0, 945, 6090,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6019, 15062,9,4,9,2,1349, 2434,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6020, 10366,9,3,6,0,1307, 4364,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6021, 10395,9,1,1,0, 628, 6186,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6022, 21860,9,2,3,0, 398, 7754,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6023, 14364,9,1,2,0, 414, 6386,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6024, 11298,9,3,6,0, 948, 4737,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6025, 33546,9,1,2,0, 675, 5421,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6026, 16988,9,1,2,0, 597, 5534,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6027, 26560,9,2,3,0, 991, 5401,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6028, 19833,9,2,3,0, 578, 7736,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6029, 21799,9,3,5,0,1109, 4568,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6030, 11472,9,1,2,0, 420, 6426,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6031, 23445,9,4,8,0,4939,  963,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6032, 23608,9,2,3,0, 924, 5890,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6033, 12005,9,3,6,0,2955, 1324,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6034, 19833,9,2,3,0, 433, 7703,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6035, 30886,1,2,3,0, 563, 6525,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6036,  9132,9,4,9,0, 223, 4503,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6037, 10684,9,4,9,2,1095, 1086,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6038, 13216,9,3,5,4,2738,  890,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6039, 18672,9,2,4,0, 450, 8165,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6040, 14506,9,3,7,3,2612, 1623,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6041, 20199,9,2,3,0, 628, 6524,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6042, 11442,1,2,4,0, 584, 8300,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6043, 16288,9,3,7,0,2633, 1750,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6044,  7673,9,4,9,2, 200, 6715,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6045, 17849,9,2,3,0, 809, 5835,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6046,  9684,9,3,6,0,1216, 3747,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6047, 10891,9,4,9,2,2282,  596,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6048, 10171,9,2,4,0, 573, 7270,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6049, 19759,9,2,3,0, 392, 6629,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6050, 20236,9,2,3,0, 718, 6169,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6051, 17237,9,1,2,0, 980, 4891,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6052,  9982,9,3,5,4,2578, 1067,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6053, 31852,9,3,5,0,1508, 2741,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6054, 13858,9,4,9,0, 115, 5011,2,1,1,1,0,0,0,0,0,0,0,1,9,9,9,9,2
6055, 22689,9,2,3,0, 370, 6706,3,0,1,0,1,0,0,1,0,0,0,1,4,9,9,9,4
6056, 24791,9,2,3,0, 384, 7223,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6057, 12689,9,1,2,0,1023, 5034,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6058,  9307,9,3,7,0,2903, 1784,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6059, 11442,9,2,4,0, 754, 8170,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6060, 31550,9,2,4,0, 590, 8089,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6061, 24587,9,1,2,0, 301, 6799,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6062, 16152,9,4,8,0, 404, 6550,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6063, 19240,9,4,9,2,  60, 6089,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6064,  9898,9,3,5,0,1847, 2176,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6065, 38338,9,1,2,0, 784, 5262,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6066, 19833,9,2,3,0, 457, 7698,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6067, 14294,9,4,9,2,1793,  764,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6068, 12915,9,4,8,0, 147, 7633,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6069, 18936,9,1,2,1, 452, 6428,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6070, 24724,9,4,9,2,1685,  777,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6071,  6961,9,4,9,2, 202, 6699,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6072, 14064,9,2,4,0,1109, 5356,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6073,  9466,9,1,1,0, 746, 5779,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6074, 19292,9,1,1,0, 615, 5956,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6075, 14294,9,4,9,2,1903,  726,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6076, 21501,9,3,5,4,3592,  324,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6077, 10673,9,1,1,0, 730, 5833,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6078, 19418,9,3,7,0,2077, 3053,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6079,  6725,9,3,6,0,1394, 4298,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6080, 14495,9,1,2,0, 331, 6610,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6081, 10890,9,2,4,0, 588, 8212,2,1,1,1,0,0,0,0,1,0,0,0,9,5,9,9,9
6082, 18132,9,3,7,3,2675, 2038,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6083,  6724,9,3,6,0,1735, 3076,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6084, 16482,9,4,9,2,1073, 1736,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6085, 16091,9,1,1,0, 662, 6046,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6086, 17955,9,1,2,0,1233, 4750,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6087, 16659,1,2,3,0, 480, 8047,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6088, 13353,9,4,8,0, 132, 7712,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6089,  7961,9,1,1,0, 525, 5806,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6090, 17118,9,3,7,3,1772, 3787,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6091, 20823,9,2,3,0, 828, 5791,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6092, 27652,9,3,7,3,2362, 2759,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6093, 13558,9,3,7,3,2133, 2865,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
